,App,SHA,TestFilePath,ReplaceConditionalByParameterizedTest,isReplaceConditionalByParameterizedTest,prediction
13416,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/instancio/test/features/selector/SelectWithSupplyTest.java,0.0,False,True
13429,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/instancio/test/features/model/ModelWithLenientModeTest.java,0.0,False,True
13433,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/instancio/test/features/model/ModelWithSupplyTest.java,0.0,False,True
13438,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/instancio/test/features/ofmap/OfMapOnCompleteTest.java,0.0,False,True
13444,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/instancio/test/features/mode/StrictModeLargeClassTest.java,0.0,False,True
13445,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/instancio/test/features/mode/StrictModeTest.java,0.0,False,True
13467,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/feature-tests/src/test/java/org/other/test/features/mode/usecases/SelectFieldInIgnoredClassTest.java,0.0,False,True
13489,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-junit-tests/src/test/java/org/instancio/junit/InstancioExtensionThreadLocalSeedCleanupTest.java,0.0,False,True
13502,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/java16-tests/src/test/java/org/instancio/internal/reflection/RecordUtilsTest.java,0.0,False,True
13507,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/default-package-tests/src/test/java/DefaultPackageTest.java,0.0,False,True
13516,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/time/LocalDateTimeGeneratorTest.java,0.0,False,True
13543,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/math/BigDecimalGeneratorTest.java,0.0,False,True
13547,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/text/TextPatternGeneratorTest.java,0.0,False,True
13562,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/ApiValidatorTest.java,0.0,False,False
13566,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/reflection/instantiation/ObjenesisInstantiationStrategyTest.java,0.0,False,True
13571,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/settings/InternalKeyTest.java,0.0,False,True
13577,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/context/PropertiesLoaderTest.java,0.0,False,True
13580,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/internal/util/ObjectUtilsTest.java,0.0,False,True
13608,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/object/WithStringArrayCreationTest.java,0.0,False,True
13628,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/basic/SupportedNumericTypesCreationTest.java,0.0,False,True
13658,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/FooContainerCreationTest.java,0.0,False,True
13683,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/sets/SetStringHolderCreationTest.java,0.0,False,True
13695,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/maps/MapStringHolderLongHolderCreationTest.java,0.0,False,True
13697,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/maps/MapStringPerson1CreationTest.java,0.0,False,True
13699,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/lists/ListLocalDateTimeTest.java,0.0,False,True
13727,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/nodes/ListLocalDateTimeNodeTest.java,0.0,False,True
13741,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/nodes/IndirectCircularRefNodeTest.java,0.0,False,True
13743,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-core-tests/src/test/java/org/instancio/nodes/ListExtendsNumberNodeTest.java,0.0,False,True
13754,instancio/instancio,48a7501d691510644ca98b198fbf0d2ee3a83f7d,tests/instancio-processor-tests/src/test/java/org/instancio/processor/MetamodelClassTest.java,0.0,False,True
13772,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/array/ArrayGeneratorNullableElementsTest.java,0.0,False,True
13777,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/nio/path/PathGeneratorCreateTest.java,0.0,False,True
13784,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/map/CustomMapGeneratorAfterGenerateAndSelectorsTest.java,0.0,False,True
13788,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/array/CustomArrayOfPrimitivesGeneratorTest.java,0.0,False,True
13808,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/math/MathGeneratorsTest.java,0.0,False,True
13815,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/text/LoremIpsumGeneratorTest.java,0.0,False,True
13828,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/generator/collection/CollectionGeneratorNullableElementsTest.java,0.0,False,True
13846,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/toscope/ToScopeTest.java,0.0,False,True
13853,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/ignore/IgnoreAndSetTest.java,0.0,False,True
13864,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/subtype/SubtypeUsingFieldSelectorTest.java,0.0,False,True
13896,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/misc/UninstantiableTypeTest.java,0.0,False,True
13901,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/model/ModelWithIgnoredTest.java,0.0,False,True
13907,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/model/ModelWithSupplyTest.java,0.0,False,True
13909,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/ofmap/OfMapWithSeedTest.java,0.0,False,True
13932,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/feature-tests/src/test/java/org/instancio/test/features/cyclic/LargeCyclicSubclassTest.java,0.0,False,True
13962,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-junit-tests/src/test/java/org/instancio/junit/InstancioExtensionWithoutSettingsAnnotationTest.java,0.0,False,True
13964,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-junit-tests/src/test/java/org/instancio/junit/InstancioExtensionTest.java,0.0,False,True
14012,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/lang/ArrayGeneratorSpecTest.java,0.0,False,True
14017,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/math/BigDecimalGeneratorTest.java,0.0,False,True
14022,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/text/UUIDStringGeneratorTest.java,0.0,False,True
14035,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/random/RandomDataGeneratorTest.java,0.0,False,True
14050,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/nodes/NodeTest.java,0.0,False,True
14051,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/context/PropertiesLoaderTest.java,0.0,False,True
14058,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/internal/util/ReflectionUtilsTest.java,0.0,False,True
14077,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/object/WithBooleanArrayCreationTest.java,0.0,False,True
14092,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/primitive/WithShortArrayCreationTest.java,0.0,False,True
14097,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/empty/EmptyGenericInterfaceImpl2CreationTest.java,0.0,False,True
14105,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/misc/WithFinalAssignedLongCreationTest.java,0.0,False,True
14109,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/misc/IntegerHolderWithPrivateDefaultConstructorCreationTest.java,0.0,False,True
14126,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/inheritance/GenderEnumHolder1CreationTest.java,0.0,False,True
14135,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/MiscFieldsCreationTest.java,0.0,False,True
14148,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/NestedPairTripletMapPairItemCreationTest.java,0.0,False,True
14152,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/sets/TreeSetLongCreationTest.java,0.0,False,True
14153,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/sets/SetLongCreationTest.java,0.0,False,True
14154,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/sets/SortedSetLongCreationTest.java,0.0,False,True
14178,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/lists/TwoListsOfItemStringCreationTest.java,0.0,False,True
14179,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/lists/ListListStringCreationTest.java,0.0,False,True
14192,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/nodes/TwoListsOfItemStringNodeTest.java,0.0,False,True
14218,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/nodes/MapIntegerArrayStringNodeTest.java,0.0,False,True
14219,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/nodes/NestedMapsNodeTest.java,0.0,False,True
14220,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/nodes/GenericContainerStringNodeTest.java,0.0,False,True
14221,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/instancio-core-tests/src/test/java/org/instancio/nodes/BaseClasSubClassInheritanceNodeTest.java,0.0,False,True
14225,instancio/instancio,d834402c993b7a5f5c55cabde145b5cb5c5a6a93,tests/api-contract-tests/src/test/java/org/instancio/test/contract/SelectorApiContractTest.java,0.0,False,True
14243,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/array/ArrayGeneratorWithElementTest.java,0.0,False,True
14248,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/BuiltInStringGeneratorTest.java,0.0,False,True
14261,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/array/CustomArrayOfObjectsGeneratorTest.java,0.0,False,True
14269,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/CustomGeneratorWithDataStructuresTest.java,0.0,False,True
14272,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/CustomGeneratorWithInitialisedFieldsTest.java,0.0,False,True
14306,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/oneof/OneOfCollectionGeneratorTest.java,0.0,False,True
14309,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/generator/temporal/TemporalGeneratorsTest.java,0.0,False,True
14311,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/stream/CreateStreamTest.java,0.0,False,True
14316,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/ofset/OfSetTest.java,0.0,False,True
14340,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/assignment/OverloadedSetterTest.java,0.0,False,True
14345,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/oflist/OfListNullableTest.java,0.0,False,True
14386,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/mode/StrictModeWithNullableValuesTest.java,0.0,False,True
14396,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/instancio/test/features/oncomplete/OnCompleteWithScopeNumberOfCallbackInvocationsTest.java,0.0,False,True
14404,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/other/test/features/mode/UnusedSelectorLocationTest.java,0.0,False,True
14406,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/other/test/features/mode/UnusedSelectorLocationRootFieldTest.java,0.0,False,True
14407,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/feature-tests/src/test/java/org/other/test/features/mode/MethodReferenceSelectorLambdaTest.java,0.0,False,True
14419,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-junit-tests/src/test/java/org/instancio/junit/InstancioExtensionThreadLocalSeedCleanupTest.java,0.0,False,True
14420,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-junit-tests/src/test/java/org/instancio/junit/InstancioExtensionTest.java,0.0,False,True
14434,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/spi-tests/src/test/java/org/instancio/spi/tests/CustomTypeResolverTest.java,0.0,False,True
14437,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/java17-tests/src/test/java/org/instancio/test/java17/generator/CustomSealedClassGeneratorTest.java,0.0,False,True
14443,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/generator/MapHintTest.java,0.0,False,True
14452,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/time/DurationGeneratorTest.java,0.0,False,True
14460,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/array/ArrayGeneratorTest.java,0.0,False,True
14465,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/lang/NumberGeneratorTest.java,0.0,False,True
14474,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/text/LoremIpsumGeneratorTest.java,0.0,False,True
14478,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/util/DateGeneratorTest.java,0.0,False,True
14499,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/settings/SettingsTest.java,0.0,False,True
14508,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/context/ModelContextTest.java,0.0,False,True
14522,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/selectors/ScopelessSelectorTest.java,0.0,False,True
14525,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/internal/selectors/ScopeImplTest.java,0.0,False,True
14533,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/object/WithIntegerArrayCreationTest.java,0.0,False,True
14577,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/inheritance/NonGenericSubclassOfMapCreationTest.java,0.0,False,True
14584,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/ListWithWildcardCreationTest.java,0.0,False,True
14597,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/creation/generics/PairArrayContainerCreationTest.java,0.0,False,True
14623,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/creation/collections/maps/ConcurrentMapIntegerStringCreationTest.java,0.0,False,True
14653,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/nodes/ListLocalDateTimeNodeTest.java,0.0,False,True
14654,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/nodes/BidirectionalOneToOneNodeTest.java,0.0,False,True
14663,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/nodes/MapIntegerStringNodeTest.java,0.0,False,True
14669,instancio/instancio,9e4ffdaad5fd7f2ef879b7db2b563252f69fd11a,tests/instancio-core-tests/src/test/java/org/instancio/nodes/MapIntegerArrayStringNodeTest.java,0.0,False,True
14685,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/map/MapGeneratorNullableKeysAndValuesTest.java,0.0,False,True
14698,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/io/FileGeneratorTest.java,0.0,False,True
14703,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/seed/WithSeedAnnotationTest.java,0.0,False,True
14707,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/map/CustomMapGeneratorAfterGenerateAndSelectorsTest.java,0.0,False,True
14718,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/custom/container/OptionalLikeTest.java,0.0,False,True
14745,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/BuiltInArrayGeneratorTest.java,0.0,False,True
14751,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/generator/collection/CollectionGeneratorSizeTest.java,0.0,False,True
14758,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/stream/CreateStreamTest.java,0.0,False,True
14815,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/model/ModelWithSubtypeTest.java,0.0,False,True
14842,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/instancio/test/features/oncomplete/OnCompleteWithSupplierTest.java,0.0,False,True
14849,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/feature-tests/src/test/java/org/other/test/features/mode/MethodReferenceSelectorUnresolvedFieldTest.java,0.0,False,True
14856,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/annotation-processor-with-gradle/gradle-module/src/test/java/org/instancio/test/gradle/MetamodelWithGradleTest.java,0.0,False,True
14880,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/java16-tests/src/test/java/org/instancio/util/ReflectionUtilsTest.java,0.0,False,True
14884,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/default-package-tests/src/test/java/DefaultPackageTest.java,0.0,False,True
14890,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/generator/HintsTest.java,0.0,False,True
14892,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/SelectTest.java,0.0,False,True
14895,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/time/LocalDateGeneratorTest.java,0.0,False,True
14896,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/time/YearMonthGeneratorTest.java,0.0,False,True
14904,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/time/MonthDayGeneratorTest.java,0.0,False,True
14906,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/array/ArrayGeneratorTest.java,0.0,False,True
14930,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/generator/misc/GeneratorDecoratorTest.java,0.0,False,True
14938,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/reflection/DeclaredFieldsCollectorTest.java,0.0,False,True
14940,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/reflection/instantiation/InstantiatorTest.java,0.0,False,True
14943,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/reflection/DeclaredAndInheritedFieldsCollectorTest.java,0.0,False,True
14947,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/settings/SettingsAutoAdjustmentTest.java,0.0,False,True
14948,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/assignment/FieldAssignerTest.java,0.0,False,True
14951,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/nodes/NodeTest.java,0.0,False,True
14960,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/util/StringUtilsTest.java,0.0,False,True
14964,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/ThreadLocalSettingsTest.java,0.0,False,True
14967,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/internal/selectors/TypeSelectorBuilderImplTest.java,0.0,False,True
14975,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/object/WithByteArrayCreationTest.java,0.0,False,True
14984,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/object/WithShortArrayCreationTest.java,0.0,False,True
14993,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/creation/array/primitive/WithShortArrayCreationTest.java,0.0,False,True
15004,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/creation/misc/WithFinalAssignedLongCreationTest.java,0.0,False,True
15007,instancio/instancio,a2a34b1fd0d221b379dd1c2f5b11ef7b1e33b48d,tests/instancio-core-tests/src/test/java/org/instancio/creation/misc/EventObjectSubclassCreationTest.java,0.0,False,True
