App,SHA,Tag,TestFilePath,isMoveMethod,prediction
graphhopper/graphhopper,dfdd92cf5e0d7f2c6c2289b98b646dfb6cfd36c1,"1.0-pre40, 1.0-pre41",core.src.test.java.com.graphhopper.routing.DijkstraBidirectionCHTest.java,False,False
graphhopper/graphhopper,dfdd92cf5e0d7f2c6c2289b98b646dfb6cfd36c1,"1.0-pre40, 1.0-pre41",core.src.test.java.com.graphhopper.routing.AlternativeRouteEdgeCHTest.java,False,False
graphhopper/graphhopper,dfdd92cf5e0d7f2c6c2289b98b646dfb6cfd36c1,"1.0-pre40, 1.0-pre41",core.src.test.java.com.graphhopper.routing.AlternativeRouteCHTest.java,False,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",reader-osm.src.test.java.com.graphhopper.reader.osm.GraphHopperOSMTest.java,False,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",core.src.test.java.com.graphhopper.util.PathSimplificationTest.java,False,True
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",client-hc.src.test.java.com.graphhopper.api.GraphHopperWebTest.java,False,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",core.src.test.java.com.graphhopper.routing.querygraph.QueryGraphTest.java,False,False
graphhopper/graphhopper,02ceb5361a721989f575c2f9fb9be3988b960c55,"1.0-pre42, 1.0-pre43",core.src.test.java.com.graphhopper.routing.subnetwork.TarjansSCCAlgorithmTest.java,False,False
graphhopper/graphhopper,02ceb5361a721989f575c2f9fb9be3988b960c55,"1.0-pre42, 1.0-pre43",core.src.test.java.com.graphhopper.routing.subnetwork.PrepareRoutingSubnetworksTest.java,True,True
graphhopper/graphhopper,085b091be00f3b7f24c92803d9b98419f2a924b9,"2.0-pre1, 2.0-pre2",core.src.test.java.com.graphhopper.routing.ch.EdgeBasedNodeContractorTest.java,False,False
graphhopper/graphhopper,085b091be00f3b7f24c92803d9b98419f2a924b9,"2.0-pre1, 2.0-pre2",core.src.test.java.com.graphhopper.routing.ch.NodeBasedNodeContractorTest.java,True,True
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.NodeBasedWitnessPathSearcherTest.java,False,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.NodeBasedNodeContractorTest.java,False,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.EdgeBasedWitnessPathSearcherTest.java,False,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.EdgeBasedNodeContractorTest.java,False,True
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.PrepareContractionHierarchiesTest.java,False,False
graphhopper/graphhopper,9ba4f2d1df0c115299b031020f5069bb4e5ac034,"3.0-pre1, 3.0-pre2",reader-osm.src.test.java.com.graphhopper.reader.osm.GraphHopperOSMTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.subnetwork.PrepareRoutingSubnetworksTest.java,False,True
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.subnetwork.EdgeBasedTarjanSCCTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.util.DepthFirstSearchTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.util.WheelchairFlagEncoderTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.util.FootFlagEncoderTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.lm.LMApproximatorTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.ch.PrepareContractionHierarchiesTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.DirectionResolverTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.util.EncodingManagerTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.DijkstraBidirectionCHTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.storage.index.LocationIndexTreeTest.java,False,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.subnetwork.TarjanSCCTest.java,False,False
graphhopper/graphhopper,8aaafa8a43e719dc9b3bc9c9200655667098aec1,"3.0-pre4, 3.0-pre5",core.src.test.java.com.graphhopper.routing.weighting.custom.CustomModelParserTest.java,False,False
graphhopper/graphhopper,8aaafa8a43e719dc9b3bc9c9200655667098aec1,"3.0-pre4, 3.0-pre5",core.src.test.java.com.graphhopper.GraphHopperTest.java,False,False
graphhopper/graphhopper,8aaafa8a43e719dc9b3bc9c9200655667098aec1,"3.0-pre4, 3.0-pre5",core.src.test.java.com.graphhopper.routing.lm.LandmarkStorageTest.java,False,False
graphhopper/graphhopper,6285f81c9678c074336d0e5ca16687f46ffbee23,"4.0-pre1, 4.0-pre2",core.src.test.java.com.graphhopper.routing.util.EncodingManagerTest.java,False,False
graphhopper/graphhopper,6285f81c9678c074336d0e5ca16687f46ffbee23,"4.0-pre1, 4.0-pre2",core.src.test.java.com.graphhopper.GraphHopperTest.java,False,True
graphhopper/graphhopper,6285f81c9678c074336d0e5ca16687f46ffbee23,"4.0-pre1, 4.0-pre2",core.src.test.java.com.graphhopper.routing.subnetwork.EdgeBasedTarjanSCCTest.java,False,False
graphhopper/graphhopper,5c06103bc65f315a59e2904e3429cb6af99fb5eb,"5.0-pre1, 5.0-pre2",core.src.test.java.com.graphhopper.routing.util.FerrySpeedCalculatorTest.java,False,False
graphhopper/graphhopper,5c06103bc65f315a59e2904e3429cb6af99fb5eb,"5.0-pre1, 5.0-pre2",core.src.test.java.com.graphhopper.reader.osm.OSMReaderUtilityTest.java,False,False
graphhopper/graphhopper,5c06103bc65f315a59e2904e3429cb6af99fb5eb,"5.0-pre1, 5.0-pre2",core.src.test.java.com.graphhopper.GraphHopperTest.java,False,False
graphhopper/graphhopper,0930c1647c1a47a610b1933c3134c9452c32f787,"7.0-pre1, 7.0-pre2",core.src.test.java.com.graphhopper.GraphHopperTest.java,False,True
graphhopper/graphhopper,0930c1647c1a47a610b1933c3134c9452c32f787,"7.0-pre1, 7.0-pre2",core.src.test.java.com.graphhopper.reader.osm.OSMReaderTest.java,False,False
