,App,SHA,TestFilePath,EncapsulateAttribute,isEncapsulateAttribute,prediction
3135,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,False
3147,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,False
3168,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
3173,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
3184,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,False
3193,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,False
3219,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/ArangoViewTest.java,0.0,False,False
3220,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,False
3221,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
3224,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
3250,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,False
3251,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
3281,arangodb/arangodb-java-driver,cc4bc5b3ce262a312b40a6cb7dc030743c8cb1ac,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
3316,arangodb/arangodb-java-driver,cc4bc5b3ce262a312b40a6cb7dc030743c8cb1ac,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
3354,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,False
3356,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
3357,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
3365,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
3370,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
3382,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,False
3390,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,False
3395,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
3415,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/ArangoViewTest.java,0.0,False,False
3434,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,False
3436,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,False
3443,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,False
3446,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,False
3468,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
3508,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
3511,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
3519,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/ConcurrentStreamTransactionsTest.java,0.0,False,False
3520,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/async/ConcurrentStreamTransactionsTest.java,0.0,False,False
3530,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,False
3539,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
3558,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,False
3562,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
3580,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,False
3604,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
3623,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,False
3631,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
3642,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,False
3644,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
3660,arangodb/arangodb-java-driver,5afecf949cc1e1b2bab8032e15eeaba2867cae3f,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
3662,arangodb/arangodb-java-driver,5afecf949cc1e1b2bab8032e15eeaba2867cae3f,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,False
3668,arangodb/arangodb-java-driver,5afecf949cc1e1b2bab8032e15eeaba2867cae3f,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,False
3678,arangodb/arangodb-java-driver,5afecf949cc1e1b2bab8032e15eeaba2867cae3f,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,False
3682,arangodb/arangodb-java-driver,c949d916f1ffb91b9870eb9db87bc3a344557647,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,False
3688,arangodb/arangodb-java-driver,c949d916f1ffb91b9870eb9db87bc3a344557647,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,False
3697,arangodb/arangodb-java-driver,c949d916f1ffb91b9870eb9db87bc3a344557647,src/test/java/com/arangodb/ArangoViewTest.java,0.0,False,False
3744,arangodb/arangodb-java-driver,c7c59e0f6c2bea7fe10195b5885397e721663c9b,src/test/java/com/arangodb/ArangoViewTest.java,0.0,False,False
3760,arangodb/arangodb-java-driver,3c91b0c1c9b0e25d24c107eb8cef593455e363dd,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
3768,arangodb/arangodb-java-driver,3c91b0c1c9b0e25d24c107eb8cef593455e363dd,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
3793,arangodb/arangodb-java-driver,12eb8488ec5bfe115fd424f3313ca8308423297d,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
3801,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,resilience-tests/src/test/java/resilience/connection/ConnectionTest.java,0.0,False,False
3805,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,resilience-tests/src/test/java/resilience/http/MockTest.java,0.0,False,False
3820,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/example/document/ImportDocumentExampleTest.java,0.0,False,False
3825,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/example/ssl/SslExampleTest.java,0.0,False,False
3830,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/JwtAuthTest.java,0.0,False,False
3854,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/example/ssl/SslExampleTest.java,0.0,False,False
3876,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,False
3885,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/example/document/AqlQueryWithSpecialReturnTypesExampleTest.java,0.0,False,False
3887,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,False
3890,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,False
3891,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/JwtAuthTest.java,0.0,False,False
3894,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/ArangoViewTest.java,0.0,False,False
3895,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,False
3898,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/ArangoDBTest.java,0.0,False,False
3914,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,False
3915,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
3923,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/util/TestUtils.java,0.0,False,False
3926,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/internal/java/arch/RelocationsTest.java,0.0,False,False
3941,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,resilience-tests/src/test/java/resilience/shutdown/ShutdownTest.java,0.0,False,False
3944,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,integration-tests/src/test/internal/java/arch/RelocationsTest.java,0.0,False,False
3990,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/ArangoViewTest.java,0.0,False,False
3991,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,False
3999,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,resilience-tests/src/test/java/resilience/ClusterTest.java,0.0,False,False
4003,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,resilience-tests/src/test/java/resilience/shutdown/ShutdownTest.java,0.0,False,False
4008,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,integration-tests/src/test/internal/java/arch/BaseTest.java,0.0,False,False
4013,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,integration-tests/src/test/jackson/java/arch/AdbTest.java,0.0,False,False
4019,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/mp/ConfigMPTest.java,0.0,False,False
4029,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/com/arangodb/internal/QueueTimeMetricsImplTest.java,0.0,False,False
4034,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/com/arangodb/example/graph/ShortestPathInAQLExampleTest.java,0.0,False,False
4051,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/com/arangodb/ParallelTest.java,0.0,False,False
4074,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,False
4082,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,False
4098,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/ConcurrencyTests.java,0.0,False,False
4110,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/example/graph/ShortestPathInAQLExampleTest.java,0.0,False,False
4134,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/async/debug/ConsolidationIntervalMsecTest.java,0.0,False,False
4151,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/async/BaseTest.java,0.0,False,False
4165,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/SerializableTest.java,0.0,False,False
4169,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/example/graph/ShortestPathInAQLExampleTest.java,0.0,False,False
4173,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/example/document/GetDocumentExampleTest.java,0.0,False,False
4184,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/StreamTransactionTest.java,0.0,False,False
4188,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/DocumentTest.java,0.0,False,False
4194,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/jsonb/java/arch/BaseTest.java,0.0,False,False
4220,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,False
4221,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,False
4229,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/async/ConcurrencyTests.java,0.0,False,False
4232,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/InvertedIndexTest.java,0.0,False,False
4234,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,False
4244,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,False
4260,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
4263,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
4267,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/BaseDocumentTest.java,0.0,False,False
4277,arangodb/arangodb-java-driver,a5f73082a149c1523647065d286c2902b4537a02,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
4291,arangodb/arangodb-java-driver,a5f73082a149c1523647065d286c2902b4537a02,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
4292,arangodb/arangodb-java-driver,a5f73082a149c1523647065d286c2902b4537a02,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
4310,arangodb/arangodb-java-driver,f03f23eebb6365f2725c050f638eed38f74f0c88,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
4311,arangodb/arangodb-java-driver,f03f23eebb6365f2725c050f638eed38f74f0c88,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,False
4341,arangodb/arangodb-java-driver,48651421ca2bebeb3897fa88800f429ff0f7ca4c,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4349,arangodb/arangodb-java-driver,ed602c618f26a255471ca54db8bde11501eb9a93,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0.0,False,False
4364,arangodb/arangodb-java-driver,ed602c618f26a255471ca54db8bde11501eb9a93,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4377,arangodb/arangodb-java-driver,5aac3272631cce918454df3971a3e9c98c097ed4,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,False
4394,arangodb/arangodb-java-driver,14b31cda130683f3c6d606354cbceed6ca8abe97,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
4397,arangodb/arangodb-java-driver,14b31cda130683f3c6d606354cbceed6ca8abe97,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
4399,arangodb/arangodb-java-driver,14b31cda130683f3c6d606354cbceed6ca8abe97,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,False
4401,arangodb/arangodb-java-driver,14b31cda130683f3c6d606354cbceed6ca8abe97,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
4403,arangodb/arangodb-java-driver,14b31cda130683f3c6d606354cbceed6ca8abe97,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,False
4409,arangodb/arangodb-java-driver,14b31cda130683f3c6d606354cbceed6ca8abe97,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
4424,arangodb/arangodb-java-driver,34091b52e85fdbec413bfe511651d525c3004ca1,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
4435,arangodb/arangodb-java-driver,34091b52e85fdbec413bfe511651d525c3004ca1,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
4473,arangodb/arangodb-java-driver,9e21e8bb3bba08b2b7f83dc2c66fb535a6f9bd62,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4490,arangodb/arangodb-java-driver,c57c7a1f5f30c2a255b5a9a366b2b74d8d8ce07e,src/test/java/com/arangodb/ArangoExecuteableTest.java,0.0,False,False
4494,arangodb/arangodb-java-driver,c57c7a1f5f30c2a255b5a9a366b2b74d8d8ce07e,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
4501,arangodb/arangodb-java-driver,8230664504a380d4ad1f0b2539f49374326ecbb5,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,False
4504,arangodb/arangodb-java-driver,8230664504a380d4ad1f0b2539f49374326ecbb5,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,False
4530,arangodb/arangodb-java-driver,83e1ba4410b45f6c0eea65a1edd9e85fca03dceb,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4531,arangodb/arangodb-java-driver,83e1ba4410b45f6c0eea65a1edd9e85fca03dceb,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
4549,arangodb/arangodb-java-driver,023a4540051ea8ed0c9d63c326cdd4872665e356,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4551,arangodb/arangodb-java-driver,023a4540051ea8ed0c9d63c326cdd4872665e356,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
4560,arangodb/arangodb-java-driver,77d2e6f5cc76071f7829ac179b945640e755d80f,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
4561,arangodb/arangodb-java-driver,77d2e6f5cc76071f7829ac179b945640e755d80f,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,False
4567,arangodb/arangodb-java-driver,77d2e6f5cc76071f7829ac179b945640e755d80f,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
4573,arangodb/arangodb-java-driver,0e286a1456f5cc433e3d96b44c1bf729f94e7ef3,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
4644,arangodb/arangodb-java-driver,901c5f9d77e14b99a22ad79c3787658869b9dc7f,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4663,arangodb/arangodb-java-driver,ff897bb7c5335f13da22b2622742ad71cfd803fb,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4673,arangodb/arangodb-java-driver,0c809d0dd3272db89ec74957150a8cc4bc4e10e7,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
4682,arangodb/arangodb-java-driver,0c809d0dd3272db89ec74957150a8cc4bc4e10e7,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4696,arangodb/arangodb-java-driver,c02b6ebb96f2f467f43f706bf759d7ef6891a7dc,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
4703,arangodb/arangodb-java-driver,c02b6ebb96f2f467f43f706bf759d7ef6891a7dc,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
4704,arangodb/arangodb-java-driver,c02b6ebb96f2f467f43f706bf759d7ef6891a7dc,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,False
4716,arangodb/arangodb-java-driver,c42ff2ec9299afc8b468a8ed96e98b8876a7bac2,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
4722,arangodb/arangodb-java-driver,c42ff2ec9299afc8b468a8ed96e98b8876a7bac2,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
4726,arangodb/arangodb-java-driver,9e1954b8e263ef82fc061ac67ebc7ec5dc2ef6c2,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0.0,False,False
4735,arangodb/arangodb-java-driver,9e1954b8e263ef82fc061ac67ebc7ec5dc2ef6c2,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
4746,arangodb/arangodb-java-driver,a61676330c8883ca3852e46835559ed0f514a6f3,src/test/java/com/arangodb/internal/DefaultHostHandlerTest.java,0.0,False,False
4768,arangodb/arangodb-java-driver,9e442a40467ebcbb4d47bd344d96e215ecdee2a3,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
4772,arangodb/arangodb-java-driver,9e442a40467ebcbb4d47bd344d96e215ecdee2a3,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
4775,arangodb/arangodb-java-driver,9e442a40467ebcbb4d47bd344d96e215ecdee2a3,src/test/java/com/arangodb/ArangoExecuteableTest.java,0.0,False,False
4782,arangodb/arangodb-java-driver,54269bcf84ef4bab7e26fdfa1286e14a6642f712,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
4784,arangodb/arangodb-java-driver,54269bcf84ef4bab7e26fdfa1286e14a6642f712,src/test/java/com/arangodb/internal/DefaultHostHandlerTest.java,0.0,False,False
4787,arangodb/arangodb-java-driver,54269bcf84ef4bab7e26fdfa1286e14a6642f712,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
4804,arangodb/arangodb-java-driver,992845401fca66b0639b4610134f2629f4fb221b,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,False
4806,arangodb/arangodb-java-driver,992845401fca66b0639b4610134f2629f4fb221b,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
4811,arangodb/arangodb-java-driver,992845401fca66b0639b4610134f2629f4fb221b,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
4812,arangodb/arangodb-java-driver,992845401fca66b0639b4610134f2629f4fb221b,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
4815,arangodb/arangodb-java-driver,992845401fca66b0639b4610134f2629f4fb221b,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
4822,arangodb/arangodb-java-driver,89aa0ad794154bae6f3d22a0443d006aa74695c1,src/test/java/com/arangodb/internal/DefaultHostHandlerTest.java,0.0,False,False
4828,arangodb/arangodb-java-driver,89aa0ad794154bae6f3d22a0443d006aa74695c1,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
4829,arangodb/arangodb-java-driver,89aa0ad794154bae6f3d22a0443d006aa74695c1,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
4831,arangodb/arangodb-java-driver,89aa0ad794154bae6f3d22a0443d006aa74695c1,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
4833,arangodb/arangodb-java-driver,89aa0ad794154bae6f3d22a0443d006aa74695c1,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
4838,arangodb/arangodb-java-driver,e62f088ac47980192fee325e6cb5ebed74e76082,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
4845,arangodb/arangodb-java-driver,e62f088ac47980192fee325e6cb5ebed74e76082,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
4850,arangodb/arangodb-java-driver,e62f088ac47980192fee325e6cb5ebed74e76082,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
4856,arangodb/arangodb-java-driver,fff109348cb9eb8ed2f7de113a43e91e727da328,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
4863,arangodb/arangodb-java-driver,fff109348cb9eb8ed2f7de113a43e91e727da328,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
4869,arangodb/arangodb-java-driver,fff109348cb9eb8ed2f7de113a43e91e727da328,src/test/java/com/arangodb/ArangoExecuteableTest.java,0.0,False,False
4874,arangodb/arangodb-java-driver,09bf86ee6bbcd136406ea536d86be038439344e5,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
4875,arangodb/arangodb-java-driver,09bf86ee6bbcd136406ea536d86be038439344e5,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
