,App,SHA,TestFilePath,EncapsulateAttribute,isEncapsulateAttribute,prediction
32448,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,server/rest/VariableSetWSServerTest.java,0.0,False,False
32459,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,False
32460,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
32461,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,False
32464,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/HBaseVariantTableNameGeneratorTest.java,0.0,False,False
32466,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/converters/study/HBaseToStudyEntryConverterTest.java,0.0,False,True
32470,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/HadoopVariantStorageTest.java,0.0,False,False
32471,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,False
32484,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/mongodb/variant/MongoVariantStorageEngineSomaticTest.java,0.0,False,False
32485,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/mongodb/variant/VariantMongoDBWriterTest.java,0.0,False,True
32492,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/mongodb/variant/MongoDBVariantStorageTest.java,0.0,False,False
32499,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorPhasedTest.java,0.0,False,False
32501,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorRemoveTest.java,0.0,False,True
32514,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/alignment/json/AlignmentJsonDataTest.java,0.0,False,False
32518,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/variant/io/VariantReaderUtilsTest.java,0.0,False,False
32521,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/variant/io/VariantVcfExporterTest.java,0.0,False,True
32523,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/variant/VariantStorageEngineTest.java,0.0,False,True
32532,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/variant/annotation/CustomVariantAnnotationManagerTest.java,0.0,False,True
32533,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/variant/annotation/annotators/VariantAnnotatorTest.java,0.0,False,True
32538,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/variant/adaptors/VariantQueryUtilsTest.java,0.0,False,False
32549,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/manager/variant/VariantManagerFetchTest.java,0.0,False,True
32553,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,storage/core/manager/variant/operations/VariantImportTest.java,0.0,False,False
32577,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,catalog/db/mongodb/IndividualMongoDBAdaptorTest.java,0.0,False,True
32580,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
32593,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,catalog/managers/ProjectManagerTest.java,0.0,False,True
32595,opencb/opencga,59df4ff2d1c7c46af9fcc07d017a145bdf9c487c,catalog/managers/CatalogSampleManagerTest.java,0.0,False,True
32611,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,server/rest/FileWSServerTest.java,0.0,False,False
32616,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
32630,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/hadoop/variant/VariantHadoopStorageEngineSomaticTest.java,0.0,False,False
32639,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,False
32649,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/mongodb/variant/MongoVariantStorageEngineSomaticTest.java,0.0,False,False
32650,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/mongodb/variant/VariantMongoDBWriterTest.java,0.0,False,True
32681,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/core/variant/VariantStoragePipelineTransformTest.java,0.0,False,False
32699,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/core/variant/adaptors/VariantDBAdaptorPhasedTest.java,0.0,False,True
32715,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/core/manager/variant/operations/AnnotationVariantStorageTest.java,0.0,False,False
32723,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/core/manager/variant/AbstractVariantStorageOperationTest.java,0.0,False,False
32725,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,storage/core/manager/variant/CatalogStudyConfigurationFactoryTest.java,0.0,False,False
32739,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,catalog/utils/CatalogFileUtilsTest.java,0.0,False,True
32764,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,client/rest/ProjectClientTest.java,0.0,False,False
32765,opencb/opencga,8e965b7e240c04d32adc61df4a4a25c713388aa5,client/rest/UserClientTest.java,0.0,False,False
32781,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
32790,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
32793,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/hadoop/variant/VariantHadoopDBWriterTest.java,0.0,False,True
32799,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/hadoop/variant/VariantHadoopStoragePipelineTest.java,0.0,False,False
32807,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
32832,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorLargeTest.java,0.0,False,False
32849,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/core/variant/io/VariantExporterTest.java,0.0,False,False
32852,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
32873,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/core/config/StorageConfigurationTest.java,0.0,False,False
32886,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,storage/core/manager/variant/operations/PlatinumFileIndexerTest.java,0.0,False,False
32910,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
32913,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,catalog/db/mongodb/UserMongoDBAdaptorTest.java,0.0,False,False
32920,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,catalog/auth/authentication/JwtSessionManagerTest.java,0.0,False,False
32926,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,catalog/managers/FamilyManagerTest.java,0.0,False,True
32928,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,client/rest/WorkEnvironmentTest.java,0.0,False,False
32931,opencb/opencga,55dffdf5d37de77bd651e1730a86c2036fa148d8,client/rest/StudyClientTest.java,0.0,False,False
32932,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,analysis/old/execution/plugins/PluginFactoryTest.java,0.0,False,False
32989,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,storage/mongodb/variant/annotation/MongoDBCustomVariantAnnotationManagerTest.java,0.0,False,False
33017,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
33022,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,storage/core/variant/search/solr/SolrFacetedQueryParserTest.java,0.0,False,False
33046,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,storage/core/manager/variant/operations/RemoveVariantsTest.java,0.0,False,True
33070,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,catalog/utils/CatalogAnnotationsValidatorTest.java,0.0,False,False
33074,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,catalog/db/mongodb/StudyMongoDBAdaptorTest.java,0.0,False,False
33092,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,client/config/ClientConfigurationTest.java,0.0,False,False
33096,opencb/opencga,e4d1a6ff8e289d6ec6d2114b7f478214e8a0cc88,client/rest/StudyClientTest.java,0.0,False,False
33119,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/hadoop/variant/VariantHadoopNamespaceTest.java,0.0,False,False
33125,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/hadoop/variant/VariantHadoopStorageEngineSomaticTest.java,0.0,False,False
33131,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,False
33143,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
33163,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/mongodb/variant/load/MongoDBVariantStageReaderTest.java,0.0,False,True
33175,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/core/io/VcfVariantReaderTest.java,0.0,False,True
33202,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/core/variant/stats/VariantStatisticsManagerAggregatedTest.java,0.0,False,False
33205,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/core/metadata/VariantSourceToVariantFileMetadataConverterTest.java,0.0,False,False
33207,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/core/alignment/local/LocalAlignmentStoragePipelineTest.java,0.0,False,False
33215,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/core/manager/variant/operations/AnalysisFileIndexerAggregatedTest.java,0.0,False,False
33217,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,storage/core/manager/variant/operations/StatsVariantStorageTest.java,0.0,False,True
33240,opencb/opencga,adc288cfbacd6251640837ac63edc9c48b4069f1,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
33268,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,server/rest/JobWSServerTest.java,0.0,False,True
33279,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
33282,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/variant/HadoopVariantStoragePipelineTransformTest.java,0.0,False,False
33292,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,True
33301,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/variant/archive/mr/VariantLocalConflictResolverTest.java,0.0,False,False
33302,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
33304,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/mr/GenomeVariantTransformMapperTest.java,0.0,False,False
33306,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/hadoop/auth/HBaseCredentialsTest.java,0.0,False,False
33318,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/mongodb/variant/MongoVariantStorageSearchIntersectTest.java,0.0,False,False
33324,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorMultiFileTest.java,0.0,False,False
33325,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorLargeTest.java,0.0,False,False
33340,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,False
33351,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/core/variant/search/solr/SolrQueryParserTest.java,0.0,False,False
33361,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,False
33408,opencb/opencga,358a4326f091016bdeb5206893f11d14a7766f67,catalog/db/mongodb/PanelMongoDBAdaptorTest.java,0.0,False,False
33429,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,server/rest/IndividualWSServerTest.java,0.0,False,True
33439,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
33456,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
33485,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/alignment/hbase/AlignmentRegionCoverageHBaseDataWriterTest.java,0.0,False,False
33488,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,False
33497,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/variant/VariantStorageTest.java,0.0,False,False
33502,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/variant/adaptors/VariantDBAdaptorLargeTest.java,0.0,False,True
33503,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,False
33511,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/search/solr/SolrFacetedQueryParserTest.java,0.0,False,False
33520,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/manager/variant/operations/VariantFileIndexerStorageOperationTest.java,0.0,False,True
33523,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/manager/variant/operations/StatsVariantStorageTest.java,0.0,False,True
33527,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,storage/core/manager/CatalogUtilsTest.java,0.0,False,False
33529,opencb/opencga,8c91104ba2e137be8660e9b600e4bf7ab92ba562,core/config/ConfigurationTest.java,0.0,False,False
33581,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,app/cli/analysis/AnalysisMainTest.java,0.0,False,True
33583,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
33590,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/hadoop/variant/VariantHadoopManagerTest.java,0.0,False,False
33595,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,True
33606,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
33612,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/mongodb/variant/converters/DocumentToVariantConverterTest.java,0.0,False,False
33628,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/alignment/hbase/AlignmentRegionHBaseDataWriterTest.java,0.0,False,False
33633,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/variant/io/VariantReaderUtilsTest.java,0.0,False,False
33634,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/variant/io/VariantExporterTest.java,0.0,False,False
33637,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
33641,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/variant/VariantStorageTest.java,0.0,False,False
33648,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/variant/stats/VariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
33649,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/variant/stats/VariantStatisticsManagerAggregatedTest.java,0.0,False,False
33652,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/sequence/SqliteSequenceDBAdaptorTest.java,0.0,False,False
33661,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/manager/variant/operations/RemoveVariantsTest.java,0.0,False,True
33664,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,storage/core/manager/variant/operations/AnalysisFileIndexerAggregatedTest.java,0.0,False,False
33690,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,catalog/db/mongodb/StudyMongoDBAdaptorTest.java,0.0,False,False
33691,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
33703,opencb/opencga,f8b8a69c4693d60dfe68a9cd3a214b30551ff5aa,catalog/managers/FamilyManagerTest.java,0.0,False,True
33716,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,server/rest/IndividualWSServerTest.java,0.0,False,True
33722,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,server/rest/TestWSServer.java,0.0,False,False
33729,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/hadoop/variant/HadoopDirectVariantStoreETLTest.java,0.0,False,False
33732,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
33741,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,False
33746,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/hadoop/mr/VcfRecordComparatorTest.java,0.0,False,False
33748,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/mongodb/utils/MongoLockTest.java,0.0,False,True
33754,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/mongodb/variant/converters/DocumentToVariantStatsConverterTest.java,0.0,False,False
33761,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/mongodb/variant/adaptors/VariantMongoDBAdaptorPhasedTest.java,0.0,False,False
33776,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/core/variant/io/VariantReaderUtilsTest.java,0.0,False,False
33796,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/core/alignment/local/LocalAlignmentStoragePipelineTest.java,0.0,False,False
33797,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/core/alignment/adaptors/DefaultAlignmentDBAdaptorTest.java,0.0,False,False
33801,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/core/search/VariantSearchManagerTest.java,0.0,False,False
33804,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/core/manager/variant/operations/RemoveVariantsTest.java,0.0,False,True
33811,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,storage/core/manager/variant/VariantCatalogQueryUtilsTest.java,0.0,False,False
33847,opencb/opencga,118b3d0d29b673c880e7cdfc7030c1be4e4dc7f3,client/config/ClientConfigurationTest.java,0.0,False,False
33856,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,server/rest/ProjectWSServerTest.java,0.0,False,False
33857,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,server/rest/GenericWSServerTest.java,0.0,False,False
33863,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,server/rest/VariableSetWSServerTest.java,0.0,False,False
33869,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
33875,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
33880,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/hadoop/variant/HBaseVariantTableNameGeneratorTest.java,0.0,False,False
33883,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorTest.java,0.0,False,False
33898,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/mongodb/variant/converters/DocumentToVariantConverterTest.java,0.0,False,False
33906,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/mongodb/variant/load/MongoDBVariantStageReaderTest.java,0.0,False,True
33907,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/mongodb/variant/load/MongoVariantImporterTest.java,0.0,False,True
33918,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,False
33923,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,False
33933,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,False
33939,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/core/alignment/local/LocalAlignmentStoragePipelineTest.java,0.0,False,False
33953,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,storage/core/manager/variant/AbstractVariantStorageOperationTest.java,0.0,False,False
33965,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,catalog/models/AnnotableTest.java,0.0,False,False
33981,opencb/opencga,9f4bc24fbefdd9a70590a3a5df33e977d3b12782,catalog/db/mongodb/AuthorizationMongoDBAdaptorTest.java,0.0,False,True
34009,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
34020,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/hadoop/variant/VariantMergerTableMapperTest.java,0.0,False,False
34028,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/hadoop/variant/archive/VariantHbaseTransformTaskTest.java,0.0,False,False
34051,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/variant/VariantSqliteQueryBuilderTest.java,0.0,False,False
34053,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/alignment/AlignmentProtoHelperTest.java,0.0,False,False
34061,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/core/variant/io/VariantVcfExporterTest.java,0.0,False,True
34069,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/core/variant/adaptors/VariantDBAdaptorTest.java,0.0,False,True
34092,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,storage/core/manager/variant/VariantCatalogQueryUtilsTest.java,0.0,False,False
34118,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,catalog/db/mongodb/AuthorizationMongoDBAdaptorTest.java,0.0,False,True
34128,opencb/opencga,116617df1a937167e56bc86e35bae06af9f7d86f,client/rest/WorkEnvironmentTest.java,0.0,False,False
34159,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/hadoop/variant/converters/stats/VariantStatsToHBaseConverterTest.java,0.0,False,True
34166,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/hadoop/mr/GenomeVariantTransformMapperTest.java,0.0,False,False
34170,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
34177,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/mongodb/variant/converters/DocumentToVariantAnnotationConverterTest.java,0.0,False,False
34186,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
34191,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/alignment/hbase/AlignmentRegionHBaseDataWriterTest.java,0.0,False,False
34203,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/core/variant/VariantStorageTest.java,0.0,False,False
34209,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,False
34220,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/core/search/VariantSearchManagerTest.java,0.0,False,False
34221,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,storage/core/manager/variant/VariantManagerFetchTest.java,0.0,False,True
34241,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,catalog/utils/BioformatDetectorTest.java,0.0,False,False
34243,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,catalog/utils/FileScannerTest.java,0.0,False,True
34251,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
34255,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,catalog/db/mongodb/AuthorizationMongoDBAdaptorTest.java,0.0,False,True
34257,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,catalog/db/mongodb/MongoDBAdaptorTest.java,0.0,False,False
34258,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,catalog/db/mongodb/MetaMongoDBAdaptorTest.java,0.0,False,False
34268,opencb/opencga,7c89f06d78fb4c5a6cc45b5f078e9321e569fa60,client/rest/StudyClientTest.java,0.0,False,False
34280,opencb/opencga,d18ac29fca2f4424b7a8077690f4f7b4067a17ba,server/rest/VariableSetWSServerTest.java,0.0,False,False
34284,opencb/opencga,d18ac29fca2f4424b7a8077690f4f7b4067a17ba,app/cli/analysis/AnalysisMainTest.java,0.0,False,True
