App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isRefactored
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.RotateImageTransformerImplTest.java,7,0,0,0,0,0,5,1,0,0,0,0,0,0,0.0,5.0,0,5,0,0,5,0,46.0,7.0,25.0,23.0,0.0,0.0,121,121,40,3,1,0,100.0,123,121,41,2,1,1,True
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.ResizeImageTransformerImplTest.java,10,0,0,0,0,0,8,1,0,0,0,0,0,0,0.0,8.0,0,8,0,0,8,0,75.0,10.0,37.0,40.0,0.0,0.0,0,0,0,2,1,0,100.0,1,1,0,1,1,0,True
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.GreyscaleImageTransformerImplTest.java,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0.0,3.0,0,3,0,0,3,0,30.0,5.0,17.0,16.0,0.0,0.0,93,93,31,3,1,0,100.0,95,93,32,2,1,1,True
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.CropImageTransformerImplTest.java,9,0,0,0,0,0,7,1,0,0,0,0,0,0,0.0,7.0,0,7,0,0,7,0,64.0,9.0,33.0,39.0,0.0,0.0,154,154,51,3,1,0,100.0,156,154,52,2,1,1,True
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.AdjustImageTransformerImplTest.java,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,4.0,0,4,0,0,4,0,44.0,6.0,21.0,24.0,0.0,0.0,116,116,39,3,1,0,100.0,126,116,42,10,9,3,True
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.images.imagetransformers.impl.AdjustImageTransformerImplTest.java,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,4.0,0,4,0,0,4,0,44.0,6.0,21.0,24.0,0.0,0.0,0,0,0,1,1,0,100.0,8,8,8,8,8,8,False
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.util.TypeUtilTest.java,23,4,0,1,0,0,6,0,0,0,3,2,0,0,0.0,18.0,2,0,0,0,19,0,153.0,24.0,34.0,48.0,28.0,0.18,1,1,1,1,1,0,100.0,3,3,3,2,2,2,True
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.util.OsgiPropertyUtilTest.java,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,16.0,0,0,0,0,16,0,157.0,21.0,25.0,42.0,16.0,0.1,-5,-5,-5,1,1,0,100.0,32,32,32,37,37,37,False
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.util.CookieUtilTest.java,12,5,0,1,0,0,0,8,0,0,1,0,0,0,5.0,4.0,5,0,0,0,8,0,116.0,13.0,18.0,22.0,13.0,0.11,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.replication.impl.ReplicateVersionImplTest.java,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,71.0,4.0,10.0,30.0,3.0,0.04,1,1,1,1,1,0,100.0,1,1,1,0,0,0,False
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.replication.dispatcher.impl.DispatcherFlusherImplTest.java,6,1,0,0,0,1,4,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,4,0,65.0,6.0,15.0,39.0,2.0,0.03,3,3,3,1,1,0,100.0,3,3,3,0,0,0,False
Adobe-Consulting-Services/acs-aem-commons,4a2e8d0037620979ba76acca6c534c6d74ef653c,"acs-aem-commons-1.6.2, acs-aem-commons-1.7.0",bundle.src.test.java.com.adobe.acs.commons.packaging.impl.ACLPackagerServletImplTest.java,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,138.0,5.0,11.0,38.0,3.0,0.02,5,5,5,1,1,0,100.0,5,5,5,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,d8a41428b281df06d9eabb7d157cf2ca49a75ae1,"acs-aem-commons-1.7.4, acs-aem-commons-1.8.0",bundle.src.test.java.com.adobe.acs.commons.packaging.impl.ACLPackagerServletImplTest.java,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0.0,3.0,0,0,0,0,3,0,170.0,5.0,11.0,39.0,3.0,0.02,126,63,63,2,1,0,100.0,134,67,67,8,4,4,True
Adobe-Consulting-Services/acs-aem-commons,d8a41428b281df06d9eabb7d157cf2ca49a75ae1,"acs-aem-commons-1.7.4, acs-aem-commons-1.8.0",bundle.src.test.java.com.adobe.acs.commons.email.EmailServiceImplTest.java,7,2,0,0,0,0,5,2,0,0,0,1,0,0,0.0,5.0,0,3,0,0,5,0,85.0,7.0,19.0,57.0,10.0,0.12,4,4,4,1,1,0,100.0,10,10,10,6,6,6,False
Adobe-Consulting-Services/acs-aem-commons,4fba2d4d9185e41902f06bec9bb123ff5d2c416c,"acs-aem-commons-1.8.0, acs-aem-commons-1.9.0",bundle.src.test.java.com.adobe.acs.commons.images.impl.NamedTransformImageServletTest.java,8,1,0,0,0,0,6,6,0,0,0,0,0,0,2.0,6.0,1,1,0,0,7,0,89.0,8.0,24.0,29.0,21.0,0.24,107,69,54,2,1,0,100.0,122,84,61,15,15,8,False
Adobe-Consulting-Services/acs-aem-commons,4fba2d4d9185e41902f06bec9bb123ff5d2c416c,"acs-aem-commons-1.8.0, acs-aem-commons-1.9.0",bundle.src.test.java.com.adobe.acs.commons.replication.dispatcher.impl.DispatcherFlushRulesImplTest.java,21,7,1,0,0,0,19,0,0,0,0,0,0,0,0.0,18.0,2,8,0,0,19,0,211.0,21.0,64.0,214.0,23.0,0.11,15,15,15,1,1,0,100.0,34,34,34,19,19,19,True
Adobe-Consulting-Services/acs-aem-commons,4fba2d4d9185e41902f06bec9bb123ff5d2c416c,"acs-aem-commons-1.8.0, acs-aem-commons-1.9.0",bundle.src.test.java.com.adobe.acs.commons.workflow.synthetic.impl.SyntheticWorkflowRunnerImplTest.java,8,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0,19.0,0,7,0,0,7,0,84.0,8.0,19.0,48.0,0.0,0.0,227,123,45,5,1,0,100.0,270,130,54,43,30,9,False
Adobe-Consulting-Services/acs-aem-commons,95c421a4839622ffbe1ea246824ac713d93c08d9,"acs-aem-commons-1.9.4, acs-aem-commons-1.9.6",bundle.src.test.java.com.adobe.acs.commons.packaging.impl.ACLPackagerServletImplTest.java,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0.0,4.0,0,0,0,0,4,0,237.0,6.0,13.0,53.0,4.0,0.02,117,109,58,2,1,0,100.0,145,135,72,28,26,14,False
Adobe-Consulting-Services/acs-aem-commons,af36e0274bce721763c2b8edfa9adf9cc1e0ba90,"acs-aem-commons-1.9.6, acs-aem-commons-1.10.0",bundle.src.test.java.com.adobe.acs.commons.util.InfoWriterTest.java,10,0,0,0,0,0,10,0,0,0,0,10,0,0,8.0,19.0,0,0,0,0,10,0,59.0,10.0,20.0,50.0,10.0,0.17,131,131,44,3,1,0,100.0,136,131,45,5,3,2,False
Adobe-Consulting-Services/acs-aem-commons,af36e0274bce721763c2b8edfa9adf9cc1e0ba90,"acs-aem-commons-1.9.6, acs-aem-commons-1.10.0",bundle.src.test.java.com.adobe.acs.commons.genericlists.impl.GenericListAdapterFactoryTest.java,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0.0,2.0,0,0,0,0,4,0,88.0,9.0,23.0,42.0,16.0,0.18,-18,-18,-18,1,1,0,100.0,6,6,6,24,24,24,False
Adobe-Consulting-Services/acs-aem-commons,f3827f226295642fc33dc982d7d9421bfde92da8,"acs-aem-commons-2.0.0, acs-aem-commons-2.0.2",bundle.src.test.java.com.adobe.acs.commons.xss.XSSFunctionsTest.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,0,8,0,50.0,8.0,16.0,30.0,0.0,0.0,-10,-10,-10,1,1,0,100.0,3,3,3,13,13,13,False
Adobe-Consulting-Services/acs-aem-commons,f959364e566318fb953a37c0a1b3cbd1122323f7,"acs-aem-commons-2.0.8, acs-aem-commons-2.1.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.LetterPillarBoxImageTransformerImplTest.java,14,0,0,0,0,0,11,1,0,0,0,0,0,0,0.0,11.0,0,2,0,0,11,0,232.0,16.0,59.0,182.0,9.0,0.04,391,232,130,3,1,0,100.0,409,249,136,18,17,6,True
Adobe-Consulting-Services/acs-aem-commons,f959364e566318fb953a37c0a1b3cbd1122323f7,"acs-aem-commons-2.0.8, acs-aem-commons-2.1.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.StaticReferenceRewriteTransformerFactoryTest.java,8,0,0,0,0,0,8,0,0,0,0,0,0,0,,,0,0,0,0,8,0,135.0,8.0,32.0,103.0,8.0,0.06,24,24,24,1,1,0,100.0,25,25,25,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,f959364e566318fb953a37c0a1b3cbd1122323f7,"acs-aem-commons-2.0.8, acs-aem-commons-2.1.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.ScaleImageTransformerImplTest.java,10,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,8.0,0,8,0,0,8,0,58.0,10.0,37.0,38.0,0.0,0.0,2,1,1,2,1,0,100.0,9,8,4,7,7,4,False
Adobe-Consulting-Services/acs-aem-commons,c37206350768eb1463756a22e92cb6bd134d1d95,"acs-aem-commons-2.2.4, acs-aem-commons-2.3.0",bundle.src.test.java.com.adobe.acs.commons.oak.impl.EnsureOakIndexJobHandlerTest.java,11,0,0,0,0,0,9,5,0,0,0,0,0,0,9.0,28.0,0,0,0,0,9,0,124.0,11.0,36.0,126.0,9.0,0.07,239,137,60,4,2,0,55.58,384,141,96,145,134,36,False
Adobe-Consulting-Services/acs-aem-commons,c37206350768eb1463756a22e92cb6bd134d1d95,"acs-aem-commons-2.2.4, acs-aem-commons-2.3.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.VersionedClientlibsTransformerFactoryTest.java,14,0,0,0,0,0,12,12,0,0,0,0,0,0,12.0,24.0,0,0,0,0,12,0,146.0,14.0,54.0,167.0,12.0,0.08,9,9,9,1,1,0,100.0,11,11,11,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,c4918e31ec19aa305215abce435788650e3c8e70,"acs-aem-commons-2.6.2, acs-aem-commons-2.6.4",bundle.src.test.java.com.adobe.acs.commons.oak.impl.EnsureOakIndexJobHandlerTest.java,12,0,0,0,0,0,8,5,0,0,0,0,0,0,8.0,22.0,0,0,0,0,8,0,148.0,12.0,39.0,138.0,8.0,0.05,39,39,20,2,2,0,94.67,57,55,28,18,16,9,True
Adobe-Consulting-Services/acs-aem-commons,99839a035004b72fac839c6e4a71f38dc0c59101,"acs-aem-commons-2.8.0, acs-aem-commons-2.8.2",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.JcrPackageReplicationStatusEventHandlerTest.java,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,70.0,3.0,8.0,25.0,0.0,0.0,4,4,4,1,1,0,100.0,11,11,11,7,7,7,False
Adobe-Consulting-Services/acs-aem-commons,74d7c25c3ef689834d0b33948c59361fce5bed9b,"acs-aem-commons-2.8.2, acs-aem-commons-2.9.0",bundle.src.test.java.com.adobe.acs.commons.widgets.MultiFieldPanelWCMUseTest.java,7,0,0,0,0,0,6,0,0,0,0,0,0,0,6.0,12.0,0,0,0,0,6,0,65.0,7.0,15.0,57.0,9.0,0.14,154,131,77,2,2,0,65.5,177,131,88,23,23,12,True
Adobe-Consulting-Services/acs-aem-commons,83ccbc2a181d80a9bcbddfebb6929e9b1545a626,"acs-aem-commons-2.11.0, acs-aem-commons-2.11.2",bundle.src.test.java.com.adobe.acs.commons.errorpagehandler.impl.ErrorPageHandlerImplTest.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0,0,1,0,6,0,37.0,8.0,9.0,22.0,7.0,0.19,14,14,14,1,1,0,100.0,16,16,16,2,2,2,True
Adobe-Consulting-Services/acs-aem-commons,770d02ebf566ac898d43124d2e1817f9e2f64ec0,"acs-aem-commons-2.11.2, acs-aem-commons-2.12.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.ReplicationStatusManagerImplTest.java,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,6.0,0,4,0,0,7,0,108.0,8.0,18.0,57.0,3.0,0.03,79,79,79,1,1,0,100.0,82,82,82,3,3,3,True
Adobe-Consulting-Services/acs-aem-commons,11cc23edef804e23163833be3b5a98f6cf86190f,"acs-aem-commons-2.12.0, acs-aem-commons-2.13.0",bundle.src.test.java.com.adobe.acs.commons.email.EmailServiceImplTest.java,9,3,0,0,0,0,7,7,0,0,0,2,0,0,0.0,7.0,0,3,0,1,7,0,128.0,9.0,26.0,92.0,17.0,0.13,16,16,16,1,1,0,100.0,20,20,20,4,4,4,False
Adobe-Consulting-Services/acs-aem-commons,7cb8a38874d1e126b66fe89ba34dbd85fb7b9b8c,"acs-aem-commons-2.13.0, acs-aem-commons-2.14.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.PageRootProviderImplTest.java,2,1,0,0,0,0,2,0,0,0,0,2,0,0,2.0,2.0,1,0,0,0,2,0,17.0,2.0,4.0,14.0,4.0,0.24,-16,-16,-16,1,1,0,100.0,31,31,31,47,47,47,True
Adobe-Consulting-Services/acs-aem-commons,00207876f176d6010cd765821a67f2fa4217ed7c,"acs-aem-commons-3.4.0, acs-aem-commons-3.5.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.StylesheetInlinerTransformerFactoryTest.java,15,0,0,0,0,0,6,6,0,0,0,0,0,0,6.0,36.0,0,6,0,0,6,0,153.0,15.0,45.0,107.0,0.0,0.0,276,286,138,2,1,0,100.0,299,286,150,23,23,12,True
Adobe-Consulting-Services/acs-aem-commons,00207876f176d6010cd765821a67f2fa4217ed7c,"acs-aem-commons-3.4.0, acs-aem-commons-3.5.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.JcrPackageReplicationStatusEventHandlerTest.java,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,69.0,3.0,8.0,25.0,0.0,0.0,6,6,3,2,1,0,100.0,10,6,5,4,4,2,False
Adobe-Consulting-Services/acs-aem-commons,aa2f9a4356baea722f8baf12b323280930183a22,"acs-aem-commons-3.8.0, acs-aem-commons-3.8.2",bundle.src.test.java.com.adobe.acs.commons.errorpagehandler.impl.ErrorPageHandlerImplTest.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0,0,1,0,6,0,37.0,8.0,9.0,22.0,7.0,0.19,14,14,14,1,1,0,100.0,16,16,16,2,2,2,True
Adobe-Consulting-Services/acs-aem-commons,586ae4f05161ad23c873ff221e929a68a1cb56b2,"acs-aem-commons-3.8.2, acs-aem-commons-3.8.4",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.VersionedClientlibsTransformerFactoryTest.java,34,0,0,1,0,0,29,29,0,0,0,0,0,0,22.0,50.0,0,11,0,0,29,0,343.0,35.0,125.0,360.0,18.0,0.05,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
Adobe-Consulting-Services/acs-aem-commons,bdb683833c8415d1f514ed610d8ff46dab9fa40a,"acs-aem-commons-3.8.4, acs-aem-commons-3.9.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.ReplicationStatusManagerImplTest.java,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,6.0,0,4,0,0,7,0,108.0,8.0,18.0,57.0,3.0,0.03,79,79,79,1,1,0,100.0,82,82,82,3,3,3,True
Adobe-Consulting-Services/acs-aem-commons,03f70fc444122b9ebd8d4129092843b4720ce07f,"acs-aem-commons-3.9.0, acs-aem-commons-3.10.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.PageRelocatorTest.java,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,104.0,8.0,20.0,71.0,9.0,0.09,187,183,27,7,2,0,87.45,213,183,30,26,16,4,False
Adobe-Consulting-Services/acs-aem-commons,03f70fc444122b9ebd8d4129092843b4720ce07f,"acs-aem-commons-3.9.0, acs-aem-commons-3.10.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.JcrPackageReplicationStatusEventHandlerTest.java,5,2,0,0,0,0,2,3,0,0,0,0,0,0,2.0,2.0,0,1,0,0,4,0,116.0,5.0,13.0,50.0,5.0,0.04,80,80,80,1,1,0,100.0,102,102,102,22,22,22,False
Adobe-Consulting-Services/acs-aem-commons,03f70fc444122b9ebd8d4129092843b4720ce07f,"acs-aem-commons-3.9.0, acs-aem-commons-3.10.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.FolderRelocatorTest.java,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,74.0,5.0,15.0,54.0,6.0,0.08,145,68,24,6,2,1,96.95,171,70,28,26,17,4,True
Adobe-Consulting-Services/acs-aem-commons,03f70fc444122b9ebd8d4129092843b4720ce07f,"acs-aem-commons-3.9.0, acs-aem-commons-3.10.0",bundle.src.test.java.com.adobe.acs.commons.fam.impl.ActionManagerTest.java,9,3,0,0,0,0,4,0,0,0,0,0,0,0,,,1,1,0,0,4,0,102.0,9.0,23.0,62.0,34.0,0.33,164,58,18,9,1,0,100.0,192,58,21,28,15,3,True
Adobe-Consulting-Services/acs-aem-commons,ad7a648c0079f7c7f025619c6987e1a8c90dc711,"acs-aem-commons-3.10.0, acs-aem-commons-3.11.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.StaticReferenceRewriteTransformerFactoryTest.java,9,1,0,0,0,0,9,0,0,0,0,0,0,0,,,0,0,0,0,9,0,157.0,9.0,36.0,118.0,10.0,0.06,32,25,16,2,2,0,54.35,39,25,20,7,7,4,False
Adobe-Consulting-Services/acs-aem-commons,ad7a648c0079f7c7f025619c6987e1a8c90dc711,"acs-aem-commons-3.10.0, acs-aem-commons-3.11.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.PageRootProviderImplTest.java,2,1,0,0,0,0,2,0,0,0,0,2,0,0,2.0,2.0,1,0,0,0,2,0,17.0,2.0,4.0,14.0,4.0,0.24,-16,-16,-16,1,1,0,100.0,31,31,31,47,47,47,True
Adobe-Consulting-Services/acs-aem-commons,18c8d8cab47efdf653021644b45d76cc17fb2cc0,"acs-aem-commons-3.11.0, acs-aem-commons-3.12.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.PagesReferenceProviderTest.java,13,10,0,0,0,0,10,0,0,0,0,0,0,0,0.0,10.0,0,0,0,0,10,0,89.0,14.0,31.0,100.0,28.0,0.31,-51,-51,-51,1,1,0,100.0,93,93,93,144,144,144,True
Adobe-Consulting-Services/acs-aem-commons,6dbd212b442abee0b053ae1637a824054eed94e6,"acs-aem-commons-3.12.0, acs-aem-commons-3.13.0",bundle.src.test.java.com.adobe.acs.commons.redirectmaps.models.RedirectMapModelTest.java,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,76.0,8.0,16.0,28.0,7.0,0.09,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,6dbd212b442abee0b053ae1637a824054eed94e6,"acs-aem-commons-3.12.0, acs-aem-commons-3.13.0",bundle.src.test.java.com.adobe.acs.commons.users.impl.ServiceUserTest.java,9,8,3,0,0,0,9,0,0,0,0,0,0,0,8.0,19.0,0,0,0,0,9,0,98.0,9.0,21.0,56.0,36.0,0.37,1,1,1,1,1,0,100.0,6,6,6,5,5,5,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.workflow.bulk.removal.WorkflowInstanceFolderComparatorTest.java,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,38.0,2.0,4.0,16.0,7.0,0.18,0,0,0,2,1,0,100.0,6,3,3,6,3,3,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.util.visitors.ContentVisitorTest.java,8,0,0,0,0,0,7,0,0,0,0,0,0,0,4.0,11.0,0,7,0,0,7,0,55.0,8.0,24.0,43.0,0.0,0.0,0,0,0,2,1,0,100.0,6,3,3,6,3,3,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.util.ModeUtilTest.java,25,0,0,0,0,0,7,16,0,0,0,0,0,0,6.0,29.0,0,0,0,0,23,0,159.0,25.0,56.0,193.0,22.0,0.14,-34,-17,-17,2,1,0,100.0,106,53,53,140,70,70,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.SetReplicationStatusProcessTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,3,0,0,3,0,44.0,4.0,12.0,39.0,0.0,0.0,0,0,0,2,1,0,100.0,218,109,109,218,109,109,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.ReplicationStatusManagerImplTest.java,10,4,0,0,0,0,4,7,0,0,0,0,0,0,0.0,6.0,0,0,0,0,7,0,95.0,11.0,23.0,51.0,20.0,0.21,-88,-44,-44,2,1,0,100.0,130,65,65,218,109,109,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.replication.BrandPortalAgentFilterTest.java,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,3,0,34.0,4.0,9.0,23.0,4.0,0.12,0,0,0,2,1,0,100.0,4,2,2,4,2,2,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.replication.AgentIdsAgentFilterTest.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,17.0,2.0,5.0,9.0,3.0,0.18,0,0,0,2,1,0,100.0,4,2,2,4,2,2,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.packaging.impl.PackageHelperImplTest.java,12,4,3,0,0,0,10,10,0,0,0,2,0,0,0.0,2.0,0,4,0,0,10,0,173.0,12.0,32.0,105.0,16.0,0.09,10,5,5,2,1,0,100.0,30,15,15,20,10,10,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.composites.MultiplyBlendCompositeTest.java,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0.0,11.0,0,0,0,0,11,0,74.0,13.0,38.0,56.0,1.0,0.01,-4,-2,-2,2,1,0,100.0,22,11,11,26,13,13,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.images.transformers.impl.LetterPillarBoxImageTransformerImplTest.java,13,0,0,0,0,0,11,1,0,0,0,0,0,0,0.0,11.0,0,2,0,0,11,0,223.0,13.0,49.0,150.0,9.0,0.04,-32,-16,-16,2,1,0,100.0,78,39,39,110,55,55,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.email.process.impl.SendTemplatedEmailUtilsTest.java,8,4,0,0,0,0,6,0,0,0,0,0,0,0,0.0,6.0,0,0,0,0,6,0,107.0,8.0,14.0,60.0,15.0,0.14,-38,-19,-19,2,1,0,100.0,8,4,4,46,23,23,True
Adobe-Consulting-Services/acs-aem-commons,053b5eb4bf67f21cba9051d571bbfb55b6be7394,"acs-aem-commons-3.13.0, acs-aem-commons-3.14.0",bundle.src.test.java.com.adobe.acs.commons.email.process.impl.SendTemplatedEmailProcessTest.java,5,0,0,0,0,0,4,2,0,0,0,0,0,0,2.0,10.0,0,4,0,0,4,0,100.0,5.0,15.0,60.0,0.0,0.0,-24,-12,-12,2,1,0,100.0,6,3,3,30,15,15,True
