,App,SHA,TestFilePath,ExtractMethod,isExtractMethod,prediction
1043,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestEvidence.java,0.0,False,False
1046,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestProposition.java,0.0,False,False
1068,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestSemGraph.java,0.0,False,False
1072,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestCpc.java,0.0,False,False
1081,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
1082,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestPcd.java,0.0,False,False
1103,cmu-phil/tetrad,e53bc0c1b3231a93e680cabf9799c6c2361332db,edu/cmu/tetrad/test/TestMatrix.java,0.0,False,False
1112,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/pitt/dbmi/data/reader/DataColumnsTest.java,0.0,False,False
1114,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/pitt/dbmi/data/reader/metadata/MetadataFileReaderTest.java,0.0,False,False
1116,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/pitt/dbmi/data/reader/preview/BasicDataPreviewerTest.java,0.0,False,False
1121,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/pitt/dbmi/data/reader/tabular/VerticalDiscreteTabularDatasetFileReaderTest.java,0.0,False,False
1131,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestFges.java,0.0,False,True
1134,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestPcStableMax.java,0.0,False,True
1152,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestDataReader.java,0.0,False,False
1184,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestPurify.java,0.0,False,False
1208,cmu-phil/tetrad,3bf39f6be6b42aa93246029479b73f1482aff4ba,edu/cmu/tetrad/test/TestPoint.java,0.0,False,False
1216,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/pitt/dbmi/data/reader/preview/BasicDataPreviewerTest.java,0.0,False,False
1237,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/annotation/AlgorithmAnnotationsTest.java,0.0,False,False
1238,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/annotation/ScoreAnnotationsTest.java,0.0,False,False
1242,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestDiscreteProbs.java,0.0,False,False
1246,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestProposition.java,0.0,False,False
1254,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestDiscretizer.java,0.0,False,False
1261,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestEdgeListGraphSingleConnections.java,0.0,False,True
1272,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestCpc.java,0.0,False,False
1278,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestLingamPattern.java,0.0,False,False
1291,cmu-phil/tetrad,c31b70b5f331097d28424cd027f5a96a2035990a,edu/cmu/tetrad/test/TestSemProposition.java,0.0,False,False
1332,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
1335,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/algcomparison/TimeoutComparisonTest.java,0.0,False,False
1336,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestConditionalGaussianSimulation.java,0.0,False,False
1337,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/LoadContinuousDataAndSingleGraph.java,0.0,False,False
1353,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestCovarianceMatrix.java,0.0,False,False
1356,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestDiscretizer.java,0.0,False,False
1359,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestEdgeListGraph.java,0.0,False,False
1366,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestIndependenceFact.java,0.0,False,False
1374,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestFci.java,0.0,False,True
1385,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestDagScorer.java,0.0,False,False
1388,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestSemEvidence.java,0.0,False,False
1389,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestSemIm.java,0.0,False,False
1394,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestSessionNode.java,0.0,False,False
1407,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/cmu/tetrad/test/TestStatUtils.java,0.0,False,True
1409,cmu-phil/tetrad,8a47e6264c04937b0c7cb185c6818a934362ed81,edu/pitt/dbmi/algo/bayesian/constraint/inference/BCCausalInferenceTest.java,0.0,False,False
1428,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestRfciBsc.java,0.0,False,False
1435,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestConditionalGaussianSimulation.java,0.0,False,False
1436,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/LoadContinuousDataAndSingleGraph.java,0.0,False,False
1453,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestDataReader.java,0.0,False,False
1456,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestHistogram.java,0.0,False,False
1459,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestEdgeListGraphSingleConnections.java,0.0,False,True
1462,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestGraph.java,0.0,False,True
1472,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestFas.java,0.0,False,False
1475,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestGFci.java,0.0,False,True
1478,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestMimbuild2.java,0.0,False,True
1479,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
1503,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestParamDescriptions.java,0.0,False,False
1507,cmu-phil/tetrad,4c727794eb51872be2af8311d96687d5ff347e6b,edu/cmu/tetrad/test/TestTetradMatrix.java,0.0,False,False
1510,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetradapp/test/TestDataWrapper.java,0.0,False,False
1513,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestFci.java,0.0,False,True
1516,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestPc.java,0.0,False,True
1519,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/algcomparison/TimeoutComparisonTest.java,0.0,False,False
1523,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/annotation/AlgorithmAnnotationsTest.java,0.0,False,False
1525,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestBayesIm.java,0.0,False,False
1544,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestEdgeListGraph.java,0.0,False,False
1567,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestPcStableMax.java,0.0,False,True
1568,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestPurify.java,0.0,False,False
1571,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestRicf.java,0.0,False,False
1578,cmu-phil/tetrad,0d33f4ccb7094d6d2806f0aa16cab35f2028979d,edu/cmu/tetrad/test/TestSessionEvent.java,0.0,False,False
1595,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetradapp/test/TestGraphWorkbench.java,0.0,False,False
1612,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestEvidence.java,0.0,False,False
1613,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestModelGenerator.java,0.0,False,False
1634,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestIndependenceFact.java,0.0,False,False
1638,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestRegression.java,0.0,False,False
1640,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestDagInPatternIterator.java,0.0,False,True
1647,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestMimbuild2.java,0.0,False,True
1653,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestDagScorer.java,0.0,False,False
1657,cmu-phil/tetrad,09aa7152c8ad12eba1894c0085a44ba273adc864,edu/cmu/tetrad/test/TestSemIm.java,0.0,False,False
