App,SHA,Tag,TestFilePath,isExtractVariable,prediction
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.ui.ComboboxSelectedItemTextTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.table.TableScrollUpOnSelectTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.table.TableNavigationPageDownTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.table.SelectAllRowsTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.table.SelectAllConstantViewportTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.combobox.ComboBoxScrollingWithArrowsTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.checkbox.CheckBoxRpcCountTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.application.ReconnectDialogUITest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",server.src.test.java.com.vaadin.ui.UITest.java,False,False
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",server.src.test.java.com.vaadin.server.communication.ServletUIInitHandlerTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",client.src.test.java.com.vaadin.client.ui.grid.ListDataSourceTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.tree.TreeBasicFeaturesTest.java,False,False
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.main.java.com.vaadin.tests.components.tabsheet.TabSheetTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",server.src.test.java.com.vaadin.ui.CheckBoxTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",server.src.test.java.com.vaadin.ui.AbstractSingleSelectTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",server.src.test.java.com.vaadin.tests.server.navigator.NavigatorTest.java,False,False
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",server.src.test.java.com.vaadin.tests.server.component.grid.GridTest.java,False,False
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.widgetset.server.csrf.ui.AbstractCsrfTokenUITest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.urifragments.SettingNullFragmentTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.push.PushFromInitTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.push.PushConfigurationTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.extensions.ResponsiveLayoutUpdateTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.ui.UriFragmentTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.ui.UIAccessTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.ui.PushStateAndReplaceStateTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.textarea.TextAreaSizeResettedTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.table.TableColumnResizeContentsWidthTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.table.HeaderRightClickAfterDragTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.notification.NotificationDelayTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.layout.EmptySpaceOnPageAfterExpandedComponentTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.grid.GridApplyFilterWhenScrolledDownTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.combobox.ComboBoxSlowTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",uitest.src.test.java.com.vaadin.tests.components.NoLayoutUpdateWhichNeedsLayoutTest.java,False,True
vaadin/framework,ed57efc07e97b14ba19a60ba523328dda16ada50,"8.2.0.alpha2, 8.2.0.alpha3",compatibility-server.src.test.java.com.vaadin.v7.data.util.sqlcontainer.SQLContainerTest.java,False,False
vaadin/framework,787a1f1a796a6f564303bc6c6ff322f3e9f57026,"8.3.0, 8.3.1",uitest.src.test.java.com.vaadin.tests.components.window.ModalWindowFocusTest.java,False,True
vaadin/framework,3a34a12da8bc08ff5ed151c7bde334c48b3192ee,"8.4.0.beta1, 8.4.0.rc1",uitest.src.test.java.com.vaadin.tests.components.window.ModalWindowFocusTest.java,False,True
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",server.src.test.java.com.vaadin.tests.server.component.grid.GridTest.java,False,True
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",uitest.src.test.java.com.vaadin.tests.components.ui.WindowAndUIShortcutsTest.java,False,True
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",uitest.src.test.java.com.vaadin.tests.components.ui.DynamicViewportTest.java,True,True
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",uitest.src.test.java.com.vaadin.tests.components.grid.GridRendererSwitchTest.java,False,True
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",uitest.src.test.java.com.vaadin.tests.components.datefield.DateTimeFieldZoneIdTest.java,False,False
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",uitest.src.test.java.com.vaadin.tests.components.combobox.ComboBoxItemIconTest.java,False,True
vaadin/framework,f7ca6cbe295974aa8dd175c8abd3b36b34d0b58e,"8.4.1, 8.4.2",uitest.src.test.java.com.vaadin.tests.application.WebBrowserTimeZoneTest.java,False,True
vaadin/framework,82ca9f43d1697aefd9986594afe83f4d831f6e6c,"8.4.3, 8.4.4",server.src.test.java.com.vaadin.ui.AbstractListingTest.java,False,False
vaadin/framework,82ca9f43d1697aefd9986594afe83f4d831f6e6c,"8.4.3, 8.4.4",uitest.src.test.java.com.vaadin.tests.contextclick.GridContextClickTest.java,False,True
vaadin/framework,37e42d097e8507b24a1edea2c97502971b98b68f,"8.4.4, 8.4.5",uitest.src.test.java.com.vaadin.tests.components.popupview.PopUpViewInTabsheetTest.java,False,True
vaadin/framework,1f28031c4bae8b58bf996a34717053c0a46e28d7,"8.5.0.alpha1, 8.5.0.alpha2",uitest.src.test.java.com.vaadin.tests.components.popupview.PopUpViewInTabsheetTest.java,False,True
vaadin/framework,1f28031c4bae8b58bf996a34717053c0a46e28d7,"8.5.0.alpha1, 8.5.0.alpha2",server.src.test.java.com.vaadin.ui.AbstractListingTest.java,False,False
vaadin/framework,1f28031c4bae8b58bf996a34717053c0a46e28d7,"8.5.0.alpha1, 8.5.0.alpha2",uitest.src.test.java.com.vaadin.tests.contextclick.GridContextClickTest.java,False,True
vaadin/framework,1f28031c4bae8b58bf996a34717053c0a46e28d7,"8.5.0.alpha1, 8.5.0.alpha2",server.src.test.java.com.vaadin.tests.server.component.grid.GridTest.java,False,True
vaadin/framework,a6c6b5e0a207dd8ea5aa5ab0dc243ecbcfd52759,"8.5.0.alpha2, 8.5.0.beta1",uitest.src.test.java.com.vaadin.tests.tooltip.StationaryTooltipTest.java,False,False
vaadin/framework,a6c6b5e0a207dd8ea5aa5ab0dc243ecbcfd52759,"8.5.0.alpha2, 8.5.0.beta1",uitest.src.test.java.com.vaadin.tests.tooltip.AdjacentElementsWithTooltipsTest.java,False,True
vaadin/framework,a6c6b5e0a207dd8ea5aa5ab0dc243ecbcfd52759,"8.5.0.alpha2, 8.5.0.beta1",uitest.src.test.java.com.vaadin.tests.components.menubar.MenuBarTooltipsNearEdgeTest.java,False,True
vaadin/framework,a6c6b5e0a207dd8ea5aa5ab0dc243ecbcfd52759,"8.5.0.alpha2, 8.5.0.beta1",uitest.src.test.java.com.vaadin.tests.components.menubar.MenuBarSubmenusClosingValoTest.java,False,True
vaadin/framework,48a6ade74d89eccbb10fe04be9f08276cca1beef,"8.5.0.beta1, 8.5.0.beta2",uitest.src.test.java.com.vaadin.tests.components.textarea.TextAreaSizeResettedTest.java,True,True
vaadin/framework,48a6ade74d89eccbb10fe04be9f08276cca1beef,"8.5.0.beta1, 8.5.0.beta2",uitest.src.test.java.com.vaadin.tests.components.table.ContextMenuSizeTest.java,True,True
vaadin/framework,48a6ade74d89eccbb10fe04be9f08276cca1beef,"8.5.0.beta1, 8.5.0.beta2",uitest.src.test.java.com.vaadin.tests.components.abstractcomponent.ContextClickUITest.java,True,True
vaadin/framework,7c9ffa48dc9c29d8db8043d446ae1b392c1b4a68,"8.5.1, 8.5.2",uitest.src.test.java.com.vaadin.tests.debug.PushVersionInfoTest.java,False,True
vaadin/framework,7c9ffa48dc9c29d8db8043d446ae1b392c1b4a68,"8.5.1, 8.5.2",uitest.src.test.java.com.vaadin.tests.application.ReconnectDialogUITest.java,False,True
vaadin/framework,7c9ffa48dc9c29d8db8043d446ae1b392c1b4a68,"8.5.1, 8.5.2",uitest.src.test.java.com.vaadin.tests.components.upload.InterruptUploadTest.java,False,False
vaadin/framework,eebb0debc4cb02c1d6d83626f43e0535d07443f6,"8.6.0.alpha1, 8.6.0.alpha2",uitest.src.test.java.com.vaadin.tests.debug.PushVersionInfoTest.java,False,True
vaadin/framework,eebb0debc4cb02c1d6d83626f43e0535d07443f6,"8.6.0.alpha1, 8.6.0.alpha2",uitest.src.test.java.com.vaadin.tests.application.ReconnectDialogUITest.java,False,True
vaadin/framework,eebb0debc4cb02c1d6d83626f43e0535d07443f6,"8.6.0.alpha1, 8.6.0.alpha2",uitest.src.test.java.com.vaadin.tests.components.upload.InterruptUploadTest.java,False,False
vaadin/framework,10a92e3dc44568d0ed9705cd40751b14c4c3741e,"8.6.1, 8.6.2",uitest.src.test.java.com.vaadin.tests.components.combobox.ComboBoxSelectingNewItemValueChangeTest.java,False,True
vaadin/framework,ddb4d9363df94090c5577e3b2c4146444b6fa6cc,"8.8.2, 8.8.3",uitest.src.test.java.com.vaadin.tests.components.table.TableItemDescriptionGeneratorUITest.java,False,True
vaadin/framework,ba158beabb86faf94a02dc0e8993b96871a7f756,"8.9.0.beta2, 8.9.0.beta3",uitest.src.test.java.com.vaadin.tests.components.treegrid.TreeGridBigDetailsManagerTest.java,False,True
vaadin/framework,ba158beabb86faf94a02dc0e8993b96871a7f756,"8.9.0.beta2, 8.9.0.beta3",uitest.src.test.java.com.vaadin.tests.components.grid.GridComponentsTest.java,False,False
vaadin/framework,dc4ce2ef4905ab0a4576411af0adb562940841a1,"8.9.2, 8.9.3",server.src.test.java.com.vaadin.server.VaadinPortletServiceTest.java,False,True
vaadin/framework,d32798bbdf6ffd49dc15ac1ca664eafcece04410,"8.10.0.alpha1, 8.10.0.beta1",uitest.src.test.java.com.vaadin.tests.components.datefield.DateTimeFieldReadOnlyTest.java,False,True
vaadin/framework,d32798bbdf6ffd49dc15ac1ca664eafcece04410,"8.10.0.alpha1, 8.10.0.beta1",uitest.src.test.java.com.vaadin.tests.components.datefield.DateFieldReadOnlyTest.java,False,True
vaadin/framework,d32798bbdf6ffd49dc15ac1ca664eafcece04410,"8.10.0.alpha1, 8.10.0.beta1",uitest.src.test.java.com.vaadin.tests.components.upload.InterruptUploadTest.java,False,True
vaadin/framework,b8c19e07f00e8b57278bbd18c8c7498c3740d865,"8.12.0.alpha2, 8.12.0.beta1",uitest.src.test.java.com.vaadin.tests.components.tabsheet.ScrolledTabSheetResizeTest.java,False,True
vaadin/framework,b8c19e07f00e8b57278bbd18c8c7498c3740d865,"8.12.0.alpha2, 8.12.0.beta1",uitest.src.test.java.com.vaadin.tests.components.MenuBarDownloadBrowserOpenerUITest.java,False,False
vaadin/framework,3e9873b1182f6b56403202ebe1556e685ded0ff8,"8.12.1, 8.12.2",uitest.src.test.java.com.vaadin.tests.components.table.HeaderFooterClickLeftRightMiddleTest.java,False,True
vaadin/framework,8c5e36b982d30c3881f149cffbed60c92e10249a,"8.13.0.alpha1, 8.13.0.beta1",uitest.src.test.java.com.vaadin.v7.tests.components.grid.basicfeatures.GridBasicFeaturesTest.java,True,True
vaadin/framework,8c5e36b982d30c3881f149cffbed60c92e10249a,"8.13.0.alpha1, 8.13.0.beta1",uitest.src.test.java.com.vaadin.tests.components.ui.TextAreaEventPropagationTest.java,False,False
vaadin/framework,8c5e36b982d30c3881f149cffbed60c92e10249a,"8.13.0.alpha1, 8.13.0.beta1",uitest.src.test.java.com.vaadin.tests.components.combobox.ComboboxMenuBarAutoopenTest.java,False,True
vaadin/framework,9cfcb4fcd49fc0e2a1d451029c8863de7d2b6419,"8.13.0, 8.13.1",uitest.src.test.java.com.vaadin.tests.components.datefield.DateTimeFieldEventOrderTest.java,True,True
vaadin/framework,c30450f453165015d43e99ffe4a5fe57824a3202,"8.14.0, 8.14.1",uitest.src.test.java.com.vaadin.tests.components.ui.UIInitBrowserDetailsTest.java,False,True
vaadin/framework,6bb9177e697fcf1dabea54b523b8f2d7d5a1691c,"8.14.1, 8.14.2",server.src.test.java.com.vaadin.data.BinderTest.java,False,True
