,App,SHA,TestFilePath,MoveClass,isMoveClass,prediction
1212,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
1213,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1218,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,False
1225,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/templating/helpers/WebjarHelperSourceTest.java,0.0,False,True
1240,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/filters/FilterTest.java,0.0,False,True
1246,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
1266,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1269,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
1270,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/routes/UriParserTest.java,0.0,False,False
1271,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,False
1322,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
1326,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,False
1332,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,False
1339,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
1342,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
1347,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,True
1349,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
1357,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/markdown/MarkdownCompilerTest.java,0.0,False,True
1365,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
1366,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
1370,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
1391,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1394,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
1399,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/filters/FilterTest.java,0.0,False,True
1410,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/markdown/MarkdownCompilerTest.java,0.0,False,True
1420,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/payload/PayloadTest.java,0.0,False,True
1452,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/filters/FilterTest.java,0.0,False,True
1481,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
1487,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
1530,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
1531,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1534,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
1537,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/templating/ModelTest.java,0.0,False,False
1548,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
1552,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
1571,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/misc/DatesTest.java,0.0,False,True
1572,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/misc/EnvTest.java,0.0,False,False
1583,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1585,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
1595,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
1604,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
1637,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
1640,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
1643,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,False
1646,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
1658,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
1659,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
1667,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
1672,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,True
1706,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1711,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
1742,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
1747,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/templating/SiteTest.java,0.0,False,False
1751,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
1756,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
1764,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
1774,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/io/ResourcesTest.java,0.0,False,False
1778,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/CacheTest.java,0.0,False,True
1789,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
1790,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
1791,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1806,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/exchange/ContextTest.java,0.0,False,False
1809,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
1812,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
1823,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
1842,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
1843,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
1844,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
1855,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
1862,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1873,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
1877,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,True
1886,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
1900,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
1904,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
1922,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/FilterTest.java,0.0,False,True
1924,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
1950,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/routes/UriParserTest.java,0.0,False,False
1958,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
1964,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
1969,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
1989,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/misc/Sha1Test.java,0.0,False,False
1997,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
2018,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
2027,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
2044,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
2050,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/routes/UriParserTest.java,0.0,False,False
2055,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
2060,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/exchange/ContextTest.java,0.0,False,False
2067,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/ErrorPageTest.java,0.0,False,True
2071,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
2072,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/FilterTest.java,0.0,False,True
2076,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
2077,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
2080,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/io/StringsTest.java,0.0,False,False
2087,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
2105,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/templating/YamlFrontMatterTest.java,0.0,False,False
2114,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
2135,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/misc/Md5Test.java,0.0,False,False
2139,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
2147,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
2148,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/templating/ModelTest.java,0.0,False,False
2149,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,False
2151,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
2154,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
2162,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
2166,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
2183,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/misc/PreCompileTest.java,0.0,False,True
2192,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
2207,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
2210,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/ErrorPageTest.java,0.0,False,True
2213,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
2215,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/FilterTest.java,0.0,False,True
2220,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
2228,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/misc/EnvTest.java,0.0,False,False
2229,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/misc/Md5Test.java,0.0,False,False
2232,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
2237,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
2259,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
2264,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
2273,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/misc/EnvTest.java,0.0,False,False
2274,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/misc/Md5Test.java,0.0,False,False
2277,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
2282,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
2287,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/templating/SiteTest.java,0.0,False,False
2299,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
2318,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/misc/EnvTest.java,0.0,False,False
2323,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
2324,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/payload/PayloadTest.java,0.0,False,True
2334,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/templating/YamlFrontMatterTest.java,0.0,False,False
2338,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/exchange/ContextTest.java,0.0,False,False
2339,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/CookiesTest.java,0.0,False,True
2346,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
2380,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
2381,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
2389,codestory/fluent-http,38d08532b3c5db689d4b30c8250fb024a359ee1c,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
2397,codestory/fluent-http,38d08532b3c5db689d4b30c8250fb024a359ee1c,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
2436,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
2444,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
2449,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
2470,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
2478,codestory/fluent-http,805628fde72c0fae8eb047b4d91390983d872a5c,net/codestory/http/ErrorPageTest.java,0.0,False,True
2506,codestory/fluent-http,805628fde72c0fae8eb047b4d91390983d872a5c,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
2509,codestory/fluent-http,805628fde72c0fae8eb047b4d91390983d872a5c,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
2515,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/exchange/ContextTest.java,0.0,False,False
2518,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
2521,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
2522,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/ErrorPageTest.java,0.0,False,True
2523,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
2526,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
2530,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
2535,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/io/StringsTest.java,0.0,False,False
2543,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/misc/Sha1Test.java,0.0,False,False
2550,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
2564,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
2565,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
2569,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
2591,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
2602,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/exchange/ContextTest.java,0.0,False,False
2603,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/CookiesTest.java,0.0,False,True
2609,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/ErrorPageTest.java,0.0,False,True
2621,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/io/ResourcesTest.java,0.0,False,False
2629,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
2644,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/CookiesTest.java,0.0,False,True
2645,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
2646,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
2657,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
2667,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/misc/DatesTest.java,0.0,False,True
2673,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
2709,codestory/fluent-http,9f2c5766a3c68eb03a2767b9e5fce4a785d0e479,net/codestory/http/misc/Md5Test.java,0.0,False,False
2716,codestory/fluent-http,9f2c5766a3c68eb03a2767b9e5fce4a785d0e479,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
2726,codestory/fluent-http,34f6fcd98cabbc19aba1294cc6787b7906cf5212,net/codestory/http/CookiesTest.java,0.0,False,True
2747,codestory/fluent-http,34f6fcd98cabbc19aba1294cc6787b7906cf5212,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
2755,codestory/fluent-http,34f6fcd98cabbc19aba1294cc6787b7906cf5212,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
2766,codestory/fluent-http,50c412d5e2d17a571f28c07fb576342f69cdc9cb,net/codestory/http/exchange/ContextTest.java,0.0,False,False
2770,codestory/fluent-http,50c412d5e2d17a571f28c07fb576342f69cdc9cb,net/codestory/http/compilers/CompilersTest.java,0.0,False,True
2777,codestory/fluent-http,50c412d5e2d17a571f28c07fb576342f69cdc9cb,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
2803,codestory/fluent-http,50c412d5e2d17a571f28c07fb576342f69cdc9cb,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,True
2810,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
2812,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
2821,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
2823,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,True
2824,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
2827,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/io/StringsTest.java,0.0,False,False
2838,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
2841,codestory/fluent-http,a15fdaf325253e20c30ccc03f3f1a865c900f70c,net/codestory/http/routes/UriParserTest.java,0.0,False,False
2849,codestory/fluent-http,b226454c724a12af07f8dc71c77f9408005bc85a,net/codestory/http/CookiesTest.java,0.0,False,True
2851,codestory/fluent-http,b226454c724a12af07f8dc71c77f9408005bc85a,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
2870,codestory/fluent-http,b226454c724a12af07f8dc71c77f9408005bc85a,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
2871,codestory/fluent-http,b226454c724a12af07f8dc71c77f9408005bc85a,net/codestory/http/CacheTest.java,0.0,False,True
2888,codestory/fluent-http,b226454c724a12af07f8dc71c77f9408005bc85a,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
2891,codestory/fluent-http,830e13636bdb73a2177c3fcbfca1f0deb8ffce96,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
2909,codestory/fluent-http,830e13636bdb73a2177c3fcbfca1f0deb8ffce96,net/codestory/http/io/StringsTest.java,0.0,False,False
2912,codestory/fluent-http,830e13636bdb73a2177c3fcbfca1f0deb8ffce96,net/codestory/http/CacheTest.java,0.0,False,True
2921,codestory/fluent-http,830e13636bdb73a2177c3fcbfca1f0deb8ffce96,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
2923,codestory/fluent-http,830e13636bdb73a2177c3fcbfca1f0deb8ffce96,net/codestory/http/routes/UriParserTest.java,0.0,False,False
2961,codestory/fluent-http,65d98608432ca947695690fb82b2e0f8f3dec335,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
