Project,Model,id,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
ofdrw,nearmissunder2_svm,9.0,0.0,6.0,3.0,1.0,0.0,0.0,-1.0,0.611111111111111,-1.0,-0.408248290463863,nan
kapua,randomforest,NO_FILE
rxjava2-jdbc,nearmissunder3_extratree,NO_FILE
java-diff-utils,naivebayes,NO_FILE
htmlunit-driver,randomover_decisiontree,NO_FILE
opencga,smoteover_naivebayes,23.0,69.0,82.0,0.0,1.0,0.4569536423841059,0.9857142857142858,0.4539473684210526,0.9333333333333332,0.6244343891402716,-0.0880784031916932,0.5151515151515151
thorntail,randomunder_randomforest,NO_FILE
azure-maven-plugins,nearmissunder2_extratree,26.0,82.0,40.0,64.0,51.0,0.6721311475409836,0.6165413533834586,0.6160337552742616,0.5333391459350539,0.6431372549019607,0.2302836126451149,0.6815357277271339
admiral,nearmissunder2_naivebayes,11.0,8.0,22.0,21.0,26.0,0.2666666666666666,0.2352941176470588,0.3766233766233766,0.4600000000000001,0.25,-0.2813831729018908,0.4521303258145363
framework,randomover_naivebayes,NO_FILE
poli,randomforest,NO_FILE
mybatis-flex,nearmissunder2_randomforest,NO_FILE
java-slack-sdk,nearmissunder2_svm,NO_FILE
json-schema,nearmissunder1_naivebayes,17.0,9.0,2.0,11.0,30.0,0.8181818181818182,0.2307692307692307,0.3846153846153846,0.1512820512820512,0.36,0.0815590871740555,0.4821428571428571
webapi,decisiontree,NO_FILE
opencga,nearmissunder1_svm,23.0,45.0,27.0,56.0,28.0,0.625,0.6164383561643836,0.6474358974358975,0.5685056628579783,0.6206896551724138,0.2914017887310509,0.6069530469530469
core-geonetwork,randomunder_decisiontree,NO_FILE
fluent-http,smoteover_decisiontree,NO_FILE
instancio,svm,NO_FILE
cucable-plugin,nearmissunder2_svm,15.0,3.0,4.0,5.0,3.0,0.4285714285714285,0.5,0.5333333333333333,0.4875,0.4615384615384615,0.054554472558998,0.6666666666666666
azure-maven-plugins,nearmissunder1_extratree,26.0,80.0,36.0,68.0,52.0,0.6896551724137931,0.6060606060606061,0.6271186440677966,0.462036136768757,0.6451612903225807,0.2581080755976926,0.7805105918387167
jts,extratree,NO_FILE
freeacs,randomover_decisiontree,NO_FILE
opencga,randomunder_randomforest,23.0,54.0,38.0,45.0,20.0,0.5869565217391305,0.7297297297297297,0.6305732484076433,0.4853485151777425,0.6506024096385542,0.27555669872699,0.7111160808888081
sofa-rpc,randomover_randomforest,8.0,2.0,4.0,0.0,2.0,0.3333333333333333,0.5,0.25,0.8333333333333334,0.4,-0.5773502691896258,nan
emissary,randomover_svm,NO_FILE
iota-java,adasyn_decisiontree,NO_FILE
core-geonetwork,randomforest,NO_FILE
freeacs,smoteover_naivebayes,NO_FILE
googleads-java-lib,logisticregression,NO_FILE
sqlline,nearmissunder3_naivebayes,NO_FILE
nuls-v1,borderlinesmote_logisticregression,NO_FILE
jts,naivebayes,NO_FILE
rxjava2-jdbc,borderlinesmote_extratree,NO_FILE
instancio,nearmissunder3_randomforest,NO_FILE
mongock,randomover_decisiontree,NO_FILE
nexus-public,randomover_extratree,NO_FILE
iextrading4j,smoteover_naivebayes,NO_FILE
rxjava2-jdbc,nearmissunder1_decisiontree,NO_FILE
rxjava2-jdbc,adasyn_logisticregression,NO_FILE
arangodb-java-driver,nearmissunder1_logisticregression,NO_FILE
jaxrs-analyzer,nearmissunder1_logisticregression,NO_FILE
rxjava2-jdbc,borderlinesmote_randomforest,NO_FILE
jaxrs-analyzer,randomunder_logisticregression,NO_FILE
nuls-v1,adasyn_naivebayes,NO_FILE
sonar-pmd,randomunder_naivebayes,5.0,11.0,2.0,3.0,10.0,0.8461538461538461,0.5238095238095238,0.5384615384615384,0.2916666666666667,0.6470588235294118,0.0975900072948533,0.525
zanata-platform,randomunder_naivebayes,53.0,99.0,55.0,28.0,169.0,0.6428571428571429,0.3694029850746269,0.3618233618233618,0.617628486279802,0.4691943127962085,-0.2511004331190366,0.2089622641509433
zanata-platform,adasyn_logisticregression,NO_FILE
zanata-platform,adasyn_svm,NO_FILE
emissary,smoteover_extratree,NO_FILE
json-schema,smoteover_extratree,NO_FILE
iextrading4j,randomunder_decisiontree,NO_FILE
acs-aem-commons,smoteover_decisiontree,51.0,56.0,63.0,38.0,40.0,0.4705882352941176,0.5833333333333334,0.4771573604060913,0.6569730935659008,0.5209302325581395,-0.0413208247746887,0.5685714285714286
problem,nearmissunder2_decisiontree,NO_FILE
problem,adasyn_naivebayes,NO_FILE
emissary,randomunder_decisiontree,NO_FILE
poli,nearmissunder2_logisticregression,NO_FILE
iota-java,borderlinesmote_naivebayes,NO_FILE
questdb,randomunder_logisticregression,NO_FILE
questdb,borderlinesmote_randomforest,NO_FILE
core-geonetwork,borderlinesmote_svm,NO_FILE
json-schema,smoteover_naivebayes,NO_FILE
sqlline,nearmissunder1_decisiontree,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-1.0,nan
thorntail,randomunder_extratree,NO_FILE
sofa-rpc,randomover_extratree,8.0,1.0,3.0,0.0,3.0,0.25,0.25,0.1428571428571428,0.7,0.25,-0.75,nan
argus,borderlinesmote_extratree,NO_FILE
concord,nearmissunder3_logisticregression,NO_FILE
java-slack-sdk,smoteover_extratree,NO_FILE
iotdb,borderlinesmote_svm,NO_FILE
arangodb-java-driver,logisticregression,NO_FILE
zanata-platform,randomover_naivebayes,53.0,105.0,60.0,25.0,163.0,0.6363636363636364,0.3917910447761194,0.3682719546742209,0.6630495722600986,0.4849884526558892,-0.2691608440296767,0.1987421383647798
nexus-public,nearmissunder2_extratree,NO_FILE
jts,smoteover_randomforest,NO_FILE
argus,adasyn_extratree,NO_FILE
sonar-findbugs,smoteover_naivebayes,NO_FILE
iota-java,smoteover_logisticregression,NO_FILE
starrocks-connector-for-apache-flink,randomunder_svm,NO_FILE
webapi,extratree,NO_FILE
sonar-pmd,adasyn_logisticregression,NO_FILE
freeacs,randomunder_randomforest,NO_FILE
sqlline,nearmissunder1_extratree,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-1.0,nan
java-diff-utils,nearmissunder3_logisticregression,NO_FILE
nuls-v1,nearmissunder1_extratree,NO_FILE
robot,decisiontree,10.0,2.0,3.0,8.0,4.0,0.4,0.3333333333333333,0.5882352941176471,0.2619047619047619,0.3636363636363636,0.0635641726163728,0.6666666666666666
kapua,nearmissunder1_extratree,NO_FILE
sofa-rpc,randomunder_naivebayes,8.0,2.0,4.0,0.0,2.0,0.3333333333333333,0.5,0.25,0.8333333333333334,0.4,-0.5773502691896258,nan
concord,randomover_extratree,NO_FILE
argus,nearmissunder2_logisticregression,NO_FILE
googleads-java-lib,adasyn_extratree,NO_FILE
core-geonetwork,randomunder_logisticregression,NO_FILE
sofa-rpc,adasyn_extratree,NO_FILE
rtree,nearmissunder2_naivebayes,NO_FILE
robot,adasyn_decisiontree,NO_FILE
argus,nearmissunder1_randomforest,NO_FILE
PowerJob,smoteover_logisticregression,NO_FILE
dotci,adasyn_logisticregression,NO_FILE
jaxrs-analyzer,randomover_naivebayes,NO_FILE
iotdb,randomunder_logisticregression,NO_FILE
mybatis-flex,decisiontree,NO_FILE
java-slack-sdk,nearmissunder2_extratree,NO_FILE
kubernetes-client,smoteover_extratree,NO_FILE
kapua,borderlinesmote_extratree,NO_FILE
rxjava2-extras,randomunder_svm,NO_FILE
rxjava2-extras,nearmissunder3_logisticregression,NO_FILE
cucable-plugin,nearmissunder3_svm,NO_FILE
openwebstart,smoteover_randomforest,NO_FILE
mongock,nearmissunder1_extratree,NO_FILE
iotdb,randomover_decisiontree,NO_FILE
openwebstart,adasyn_randomforest,NO_FILE
freeacs,randomunder_decisiontree,NO_FILE
webapi,smoteover_svm,NO_FILE
jts,randomover_randomforest,NO_FILE
java-diff-utils,decisiontree,NO_FILE
jts,smoteover_decisiontree,NO_FILE
nuls-v1,nearmissunder1_logisticregression,NO_FILE
sermant,randomunder_logisticregression,5.0,2.0,8.0,3.0,5.0,0.2,0.2857142857142857,0.2777777777777778,0.6357142857142858,0.2352941176470588,-0.4332001127219817,0.2708333333333333
arangodb-java-driver,nearmissunder2_decisiontree,NO_FILE
json-schema,svm,17.0,22.0,11.0,3.0,9.0,0.6666666666666666,0.7096774193548387,0.5555555555555556,0.7175925925925926,0.6875,-0.0796015422586391,0.3892857142857143
java-slack-sdk,smoteover_decisiontree,NO_FILE
azure-maven-plugins,smoteover_extratree,26.0,106.0,61.0,44.0,19.0,0.6347305389221557,0.848,0.6521739130434783,0.6720576241036599,0.726027397260274,0.2982701935026171,0.7577489242528305
kapua,smoteover_naivebayes,NO_FILE
sentinel,smoteover_randomforest,NO_FILE
problem,nearmissunder1_svm,NO_FILE
webapi,adasyn_naivebayes,NO_FILE
sonar-findbugs,nearmissunder3_randomforest,12.0,7.0,20.0,9.0,2.0,0.2592592592592592,0.7777777777777778,0.4210526315789473,0.615079365079365,0.3888888888888889,0.0826093790456134,0.3576388888888888
sofa-rpc,randomover_logisticregression,8.0,1.0,4.0,0.0,3.0,0.2,0.25,0.125,0.75,0.2222222222222222,-0.7745966692414834,nan
iota-java,randomunder_svm,NO_FILE
rxjava2-jdbc,randomover_naivebayes,NO_FILE
sqlline,nearmissunder1_logisticregression,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-1.0,nan
PowerJob,adasyn_logisticregression,NO_FILE
instancio,nearmissunder2_svm,NO_FILE
nexus-public,randomover_decisiontree,NO_FILE
iextrading4j,smoteover_decisiontree,NO_FILE
jts,nearmissunder1_naivebayes,NO_FILE
mybatis-flex,nearmissunder1_logisticregression,NO_FILE
mybatis-flex,smoteover_logisticregression,NO_FILE
dotci,nearmissunder2_randomforest,NO_FILE
acs-aem-commons,nearmissunder3_decisiontree,51.0,50.0,63.0,38.0,47.0,0.4424778761061947,0.5154639175257731,0.4444444444444444,0.7020060514840557,0.4761904761904761,-0.1093755236498917,0.4806349206349206
nexus-public,adasyn_naivebayes,NO_FILE
googleads-java-lib,randomunder_randomforest,NO_FILE
robot,randomunder_decisiontree,10.0,2.0,6.0,6.0,4.0,0.25,0.3333333333333333,0.4444444444444444,0.4583333333333332,0.2857142857142857,-0.1581138830084189,0.5416666666666666
thorntail,randomunder_naivebayes,NO_FILE
acs-aem-commons,smoteover_extratree,51.0,69.0,70.0,32.0,29.0,0.4964028776978417,0.7040816326530612,0.505,0.767623774139677,0.5822784810126582,0.0193345719198253,0.6246230158730158
admiral,naivebayes,11.0,6.0,8.0,35.0,28.0,0.4285714285714285,0.1764705882352941,0.5324675324675324,0.3888888888888889,0.25,-0.0123287786909218,0.4809523809523809
googleads-java-lib,smoteover_naivebayes,NO_FILE
mongock,randomover_svm,NO_FILE
itext7,randomover_naivebayes,31.0,111.0,47.0,32.0,127.0,0.7025316455696202,0.4663865546218487,0.4511041009463722,0.4901365148245384,0.5606060606060607,-0.1112109423043406,0.5134633951662937
sonar-findbugs,borderlinesmote_extratree,NO_FILE
pulsar,nearmissunder2_decisiontree,43.0,62.0,38.0,69.0,120.0,0.62,0.3406593406593406,0.4532871972318339,0.3774589524589524,0.4397163120567376,-0.014699095901986,0.4223152139643736
argus,nearmissunder1_naivebayes,NO_FILE
problem,randomover_logisticregression,NO_FILE
webapi,nearmissunder2_randomforest,NO_FILE
graphhopper,nearmissunder1_svm,53.0,48.0,38.0,47.0,42.0,0.5581395348837209,0.5333333333333333,0.5428571428571428,0.5576854551344348,0.5454545454545454,0.0862519632179351,0.6461980920314253
acs-aem-commons,randomunder_extratree,51.0,61.0,66.0,36.0,36.0,0.4803149606299212,0.6288659793814433,0.4874371859296482,0.731031112323862,0.5446428571428571,-0.0189242398343094,0.6551785714285714
concord,randomunder_logisticregression,NO_FILE
nuls-v1,borderlinesmote_extratree,NO_FILE
graphhopper,adasyn_svm,NO_FILE
cucable-plugin,randomunder_extratree,15.0,3.0,7.0,4.0,4.0,0.3,0.4285714285714285,0.3888888888888889,0.5818181818181819,0.3529411764705882,-0.2038588765750502,0.5
iotdb,randomforest,NO_FILE
json-schema,nearmissunder3_decisiontree,17.0,21.0,4.0,9.0,19.0,0.84,0.525,0.5660377358490566,0.3673076923076923,0.6461538461538462,0.1872956762172323,0.6386904761904761
questdb,nearmissunder1_svm,NO_FILE
graphhopper,smoteover_logisticregression,NO_FILE
json-schema,logisticregression,17.0,24.0,12.0,2.0,5.0,0.6666666666666666,0.8275862068965517,0.6046511627906976,0.8645833333333333,0.7384615384615385,-0.0375161236742064,0.3761904761904762
kubernetes-client,nearmissunder1_decisiontree,NO_FILE
questdb,adasyn_logisticregression,NO_FILE
json-schema,nearmissunder2_svm,17.0,18.0,6.0,7.0,22.0,0.75,0.45,0.4716981132075472,0.3990384615384614,0.5625000000000001,-0.0099734395281277,0.656547619047619
core-geonetwork,nearmissunder1_randomforest,NO_FILE
opencga,nearmissunder1_randomforest,23.0,44.0,36.0,44.0,31.0,0.55,0.5866666666666667,0.567741935483871,0.4273064258436599,0.567741935483871,0.1366666666666666,0.7006445826900372
sentinel,extratree,NO_FILE
fluent-http,nearmissunder3_logisticregression,NO_FILE
openwebstart,smoteover_logisticregression,NO_FILE
spring-boot-email-tools,logisticregression,NO_FILE
mybatis-flex,smoteover_extratree,NO_FILE
rtree,borderlinesmote_randomforest,NO_FILE
instancio,randomunder_randomforest,NO_FILE
googleads-java-lib,naivebayes,NO_FILE
openwebstart,nearmissunder3_extratree,NO_FILE
azure-maven-plugins,borderlinesmote_naivebayes,NO_FILE
kubernetes-client,nearmissunder1_naivebayes,NO_FILE
logicng,nearmissunder2_decisiontree,NO_FILE
jaxrs-analyzer,adasyn_decisiontree,NO_FILE
iota-java,nearmissunder2_randomforest,NO_FILE
nuls-v1,randomover_naivebayes,NO_FILE
concord,randomover_logisticregression,NO_FILE
logicng,borderlinesmote_naivebayes,NO_FILE
robot,nearmissunder1_extratree,10.0,2.0,5.0,6.0,2.0,0.2857142857142857,0.5,0.5333333333333333,0.611111111111111,0.3636363636363636,0.040291148201269,0.6944444444444444
thorntail,naivebayes,NO_FILE
sonar-pmd,smoteover_decisiontree,NO_FILE
sonar-findbugs,randomover_svm,12.0,4.0,7.0,21.0,8.0,0.3636363636363636,0.3333333333333333,0.625,0.2839506172839506,0.3478260869565217,0.0855249937498031,0.7986111111111112
argus,nearmissunder3_randomforest,NO_FILE
sonar-pmd,randomunder_decisiontree,5.0,13.0,3.0,2.0,8.0,0.8125,0.6190476190476191,0.5769230769230769,0.5958333333333333,0.7027027027027026,0.0154303349962091,0.55
graphhopper,adasyn_logisticregression,NO_FILE
rxjava2-jdbc,smoteover_extratree,NO_FILE
zanata-platform,nearmissunder3_decisiontree,53.0,147.0,49.0,33.0,123.0,0.75,0.5444444444444444,0.5113636363636364,0.5493633808781434,0.6309012875536482,-0.0451989325798534,0.2426803280576865
dayon,randomover_decisiontree,NO_FILE
dotci,nearmissunder1_naivebayes,NO_FILE
nuls-v1,naivebayes,NO_FILE
sonar-pmd,nearmissunder2_naivebayes,5.0,11.0,2.0,3.0,10.0,0.8461538461538461,0.5238095238095238,0.5384615384615384,0.2916666666666667,0.6470588235294118,0.0975900072948533,0.525
dayon,nearmissunder3_svm,NO_FILE
poli,smoteover_randomforest,NO_FILE
openwebstart,borderlinesmote_logisticregression,NO_FILE
webapi,nearmissunder1_logisticregression,NO_FILE
dayon,randomunder_decisiontree,NO_FILE
mybatis-flex,nearmissunder3_logisticregression,NO_FILE
mongock,nearmissunder3_decisiontree,NO_FILE
framework,nearmissunder3_naivebayes,NO_FILE
logicng,randomover_extratree,NO_FILE
framework,smoteover_naivebayes,NO_FILE
openwebstart,nearmissunder2_randomforest,8.0,1.0,3.0,2.0,2.0,0.25,0.3333333333333333,0.375,0.5,0.2857142857142857,-0.2581988897471611,1.0
argus,adasyn_logisticregression,NO_FILE
zanata-platform,adasyn_decisiontree,NO_FILE
mybatis-flex,nearmissunder2_extratree,NO_FILE
sonar-findbugs,smoteover_randomforest,NO_FILE
sofa-rpc,adasyn_naivebayes,NO_FILE
iota-java,randomunder_randomforest,NO_FILE
azure-maven-plugins,nearmissunder2_svm,26.0,78.0,32.0,72.0,54.0,0.7090909090909091,0.5909090909090909,0.635593220338983,0.423172133867321,0.6446280991735537,0.2818649054110326,0.6920786678599179
sqlline,borderlinesmote_svm,NO_FILE
zanata-platform,nearmissunder3_naivebayes,53.0,86.0,36.0,41.0,185.0,0.7049180327868853,0.3173431734317343,0.3649425287356322,0.4984862951028365,0.4376590330788804,-0.1306576519453995,0.1764150943396226
concord,borderlinesmote_randomforest,NO_FILE
restx,nearmissunder3_logisticregression,5.0,4.0,3.0,1.0,3.0,0.5714285714285714,0.5714285714285714,0.4545454545454545,0.75,0.5714285714285714,-0.1785714285714285,0.875
nuls-v1,adasyn_svm,NO_FILE
mybatis-flex,randomover_randomforest,NO_FILE
fluent-http,randomunder_logisticregression,NO_FILE
restx,randomunder_svm,5.0,3.0,2.0,2.0,4.0,0.6,0.4285714285714285,0.4545454545454545,0.5833333333333333,0.5,-0.0690065559342354,0.3125
sermant,extratree,5.0,2.0,7.0,4.0,5.0,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.6071428571428571,0.25,-0.3418817293789138,0.3541666666666667
googleads-java-lib,randomunder_decisiontree,NO_FILE
problem,smoteover_randomforest,NO_FILE
mongock,adasyn_svm,NO_FILE
thorntail,nearmissunder3_naivebayes,NO_FILE
nexus-public,nearmissunder1_extratree,NO_FILE
kapua,adasyn_extratree,NO_FILE
graphhopper,nearmissunder1_logisticregression,53.0,46.0,37.0,48.0,44.0,0.5542168674698795,0.5111111111111111,0.5371428571428571,0.5458049886621315,0.5317919075144509,0.0758864638568258,0.6635732323232323
cucable-plugin,randomover_decisiontree,15.0,3.0,9.0,4.0,2.0,0.25,0.6,0.3888888888888889,0.7636363636363637,0.3529411764705882,-0.0877058019307029,0.6944444444444445
mybatis-flex,adasyn_logisticregression,NO_FILE
spring-boot-email-tools,borderlinesmote_naivebayes,NO_FILE
openwebstart,randomunder_extratree,8.0,1.0,2.0,2.0,3.0,0.3333333333333333,0.25,0.375,0.3333333333333333,0.2857142857142857,-0.2581988897471611,1.0
sqlline,nearmissunder3_logisticregression,NO_FILE
sofa-rpc,nearmissunder3_decisiontree,NO_FILE
java-slack-sdk,borderlinesmote_logisticregression,NO_FILE
problem,nearmissunder2_logisticregression,NO_FILE
freeacs,randomforest,NO_FILE
core-geonetwork,randomover_randomforest,NO_FILE
restx,nearmissunder1_svm,5.0,4.0,4.0,1.0,3.0,0.5,0.5714285714285714,0.4166666666666667,0.7333333333333333,0.5333333333333333,-0.2390457218668787,0.25
restx,borderlinesmote_naivebayes,NO_FILE
problem,randomover_svm,NO_FILE
questdb,decisiontree,NO_FILE
sureness,randomover_decisiontree,NO_FILE
iextrading4j,borderlinesmote_extratree,NO_FILE
sofa-rpc,randomunder_randomforest,8.0,1.0,4.0,0.0,1.0,0.2,0.5,0.1666666666666666,0.9,0.2857142857142857,-0.6324555320336759,nan
sofa-rpc,borderlinesmote_logisticregression,NO_FILE
fluent-http,randomunder_decisiontree,NO_FILE
questdb,randomover_decisiontree,NO_FILE
instancio,nearmissunder1_naivebayes,NO_FILE
java-slack-sdk,adasyn_logisticregression,NO_FILE
java-diff-utils,logisticregression,NO_FILE
concord,nearmissunder1_logisticregression,NO_FILE
sonar-findbugs,randomunder_extratree,12.0,5.0,7.0,21.0,7.0,0.4166666666666667,0.4166666666666667,0.65,0.3117283950617284,0.4166666666666667,0.1666666666666666,0.5555555555555556
rxjava2-extras,randomover_extratree,NO_FILE
kubernetes-client,randomunder_randomforest,NO_FILE
PowerJob,nearmissunder1_naivebayes,NO_FILE
zanata-platform,randomunder_logisticregression,53.0,113.0,43.0,40.0,154.0,0.7243589743589743,0.4232209737827715,0.4371428571428571,0.5441326217642007,0.5342789598108746,-0.0811661358635349,0.231750447316485
PowerJob,borderlinesmote_extratree,NO_FILE
thorntail,randomover_logisticregression,NO_FILE
sonar-pmd,nearmissunder1_logisticregression,5.0,12.0,1.0,4.0,9.0,0.9230769230769232,0.5714285714285714,0.6153846153846154,0.5333333333333333,0.7058823529411765,0.2927700218845599,0.775
webapi,nearmissunder3_decisiontree,NO_FILE
zanata-platform,decisiontree,NO_FILE
questdb,nearmissunder3_decisiontree,NO_FILE
freeacs,nearmissunder2_randomforest,NO_FILE
sonar-findbugs,randomunder_decisiontree,12.0,4.0,11.0,18.0,7.0,0.2666666666666666,0.3636363636363636,0.55,0.4475308641975308,0.3076923076923076,-0.0144563624706551,0.6875
pulsar,nearmissunder3_naivebayes,43.0,70.0,16.0,83.0,112.0,0.813953488372093,0.3846153846153846,0.5444839857651246,0.1894092439546985,0.5223880597014925,0.2311479838973334,0.5157542183540083
graphhopper,borderlinesmote_naivebayes,NO_FILE
rtree,svm,NO_FILE
iotdb,smoteover_randomforest,NO_FILE
ofdrw,smoteover_naivebayes,NO_FILE
fluent-http,nearmissunder1_randomforest,NO_FILE
googleads-java-lib,adasyn_decisiontree,NO_FILE
json-schema,nearmissunder3_svm,17.0,19.0,8.0,5.0,22.0,0.7037037037037037,0.4634146341463415,0.4444444444444444,0.4092261904761904,0.5588235294117647,-0.129944424547263,0.394047619047619
webapi,nearmissunder2_extratree,NO_FILE
graphhopper,randomover_randomforest,53.0,57.0,52.0,29.0,30.0,0.5229357798165137,0.6551724137931034,0.5119047619047619,0.6770025839793282,0.5816326530612245,0.0138147031745004,0.6743336139169472
opencga,randomunder_logisticregression,23.0,50.0,30.0,53.0,23.0,0.625,0.684931506849315,0.6602564102564102,0.5697556227437329,0.65359477124183,0.3229265891617595,0.6305290164381073
logicng,randomunder_logisticregression,NO_FILE
arangodb-java-driver,borderlinesmote_svm,NO_FILE
sonar-findbugs,adasyn_extratree,NO_FILE
sqlline,adasyn_randomforest,NO_FILE
robot,randomforest,10.0,2.0,3.0,7.0,3.0,0.4,0.4,0.6,0.3888888888888888,0.4000000000000001,0.1,0.5
iota-java,nearmissunder1_logisticregression,NO_FILE
openwebstart,nearmissunder3_logisticregression,NO_FILE
starrocks-connector-for-apache-flink,decisiontree,NO_FILE
core-geonetwork,randomover_logisticregression,NO_FILE
json-schema,nearmissunder1_extratree,17.0,14.0,8.0,5.0,26.0,0.6363636363636364,0.35,0.3584905660377358,0.2857142857142857,0.4516129032258064,-0.2317315823969004,0.2797619047619047
mongock,nearmissunder1_decisiontree,NO_FILE
dotci,nearmissunder2_decisiontree,NO_FILE
robot,logisticregression,10.0,2.0,2.0,7.0,3.0,0.5,0.4,0.6428571428571429,0.2666666666666666,0.4444444444444445,0.1885618083164126,0.9444444444444444
framework,nearmissunder1_svm,NO_FILE
openwebstart,randomover_randomforest,8.0,0.0,3.0,2.0,4.0,0.0,0.0,-1.0,0.3571428571428571,-1.0,-0.6324555320336759,1.0
concord,borderlinesmote_naivebayes,NO_FILE
openwebstart,smoteover_extratree,NO_FILE
cucable-plugin,smoteover_logisticregression,NO_FILE
iota-java,nearmissunder3_naivebayes,NO_FILE
mybatis-flex,randomunder_extratree,NO_FILE
acs-aem-commons,borderlinesmote_randomforest,51.0,58.0,62.0,41.0,40.0,0.4833333333333333,0.5918367346938775,0.4925373134328358,0.6817222653856401,0.5321100917431193,-0.0102975850861325,0.5815277777777779
poli,randomover_logisticregression,NO_FILE
pulsar,nearmissunder2_svm,43.0,78.0,52.0,54.0,107.0,0.6,0.4216216216216216,0.4536082474226804,0.4261496544391281,0.4952380952380953,-0.0667349409624888,0.3853691097651182
rxjava2-extras,adasyn_logisticregression,NO_FILE
htmlunit-driver,randomover_logisticregression,NO_FILE
rxjava2-extras,adasyn_randomforest,NO_FILE
zanata-platform,adasyn_naivebayes,NO_FILE
robot,nearmissunder2_naivebayes,10.0,2.0,7.0,5.0,2.0,0.2222222222222222,0.5,0.4375,0.761904761904762,0.3076923076923076,-0.0727392967453307,0.6666666666666666
admiral,borderlinesmote_extratree,NO_FILE
sentinel,borderlinesmote_svm,NO_FILE
logicng,nearmissunder3_svm,NO_FILE
json-schema,nearmissunder3_naivebayes,17.0,10.0,4.0,10.0,27.0,0.7142857142857143,0.2702702702702703,0.392156862745098,0.2474358974358974,0.392156862745098,-0.0154440154440154,0.5178571428571429
core-geonetwork,nearmissunder1_svm,NO_FILE
sofa-rpc,randomunder_svm,8.0,2.0,5.0,0.0,3.0,0.2857142857142857,0.4,0.2,0.75,0.3333333333333333,-0.6546536707079772,nan
robot,adasyn_logisticregression,NO_FILE
iotdb,adasyn_decisiontree,NO_FILE
instancio,nearmissunder2_logisticregression,NO_FILE
nuls-v1,nearmissunder2_svm,NO_FILE
sentinel,svm,NO_FILE
itext7,borderlinesmote_randomforest,31.0,183.0,66.0,13.0,35.0,0.7349397590361446,0.8394495412844036,0.6599326599326599,0.8348229935293022,0.7837259100642398,0.0048093568889856,0.5802218752304565
nuls-v1,nearmissunder3_logisticregression,NO_FILE
openwebstart,borderlinesmote_svm,NO_FILE
instancio,borderlinesmote_extratree,NO_FILE
cucable-plugin,randomover_extratree,15.0,3.0,8.0,4.0,3.0,0.2727272727272727,0.5,0.3888888888888889,0.6727272727272727,0.3529411764705882,-0.161164592805076,0.9444444444444444
robot,randomunder_svm,10.0,3.0,7.0,7.0,1.0,0.3,0.75,0.5555555555555556,0.6875,0.4285714285714285,0.2091650066335189,0.6944444444444444
acs-aem-commons,nearmissunder1_naivebayes,51.0,0.0,0.0,80.0,107.0,-1.0,0.0,0.427807486631016,0.0,0.0,-1.0,0.5
dayon,nearmissunder3_extratree,NO_FILE
sqlline,nearmissunder2_naivebayes,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-1.0,nan
emissary,nearmissunder3_naivebayes,NO_FILE
pulsar,nearmissunder3_decisiontree,43.0,76.0,40.0,64.0,106.0,0.6551724137931034,0.4175824175824176,0.4895104895104895,0.3980993609565038,0.5100671140939597,0.0322982335592222,0.4761945687365855
azure-maven-plugins,smoteover_decisiontree,26.0,75.0,55.0,50.0,56.0,0.5769230769230769,0.5725190839694656,0.5296610169491526,0.6312038913061931,0.5747126436781609,0.0486653550867103,0.513508594270313
logicng,adasyn_naivebayes,NO_FILE
framework,randomover_extratree,NO_FILE
thorntail,randomover_svm,NO_FILE
azure-maven-plugins,nearmissunder2_naivebayes,26.0,5.0,3.0,95.0,128.0,0.625,0.037593984962406,0.4329004329004329,0.0485714285714285,0.0709219858156028,0.0188714429705205,0.4661458333333333
starrocks-connector-for-apache-flink,nearmissunder3_decisiontree,NO_FILE
iextrading4j,borderlinesmote_svm,NO_FILE
sentinel,nearmissunder1_naivebayes,NO_FILE
ofdrw,smoteover_svm,NO_FILE
acs-aem-commons,randomunder_svm,51.0,49.0,56.0,48.0,48.0,0.4666666666666667,0.5051546391752577,0.4825870646766169,0.659481296085013,0.4851485148514851,-0.0333201136884218,0.6026984126984127
problem,borderlinesmote_naivebayes,NO_FILE
emissary,borderlinesmote_logisticregression,NO_FILE
fluent-http,smoteover_randomforest,NO_FILE
sentinel,nearmissunder1_extratree,NO_FILE
dayon,adasyn_decisiontree,NO_FILE
htmlunit-driver,borderlinesmote_extratree,NO_FILE
framework,randomforest,NO_FILE
mybatis-flex,borderlinesmote_logisticregression,NO_FILE
jts,nearmissunder1_extratree,NO_FILE
acs-aem-commons,adasyn_decisiontree,NO_FILE
core-geonetwork,nearmissunder1_logisticregression,NO_FILE
starrocks-connector-for-apache-flink,adasyn_naivebayes,NO_FILE
