App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isPullUpMethod
graphhopper/graphhopper,dfdd92cf5e0d7f2c6c2289b98b646dfb6cfd36c1,"1.0-pre40, 1.0-pre41",core.src.test.java.com.graphhopper.routing.DijkstraBidirectionCHTest.java,10,4,1,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1,2,0,0,6,0,160,11,18,105,22,0.14,0,0,0,2,2,0,90.91,11,10,6,11,10,6,False
graphhopper/graphhopper,dfdd92cf5e0d7f2c6c2289b98b646dfb6cfd36c1,"1.0-pre40, 1.0-pre41",core.src.test.java.com.graphhopper.routing.AlternativeRouteEdgeCHTest.java,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,75,4,5,47,11,0.15,0,0,0,2,2,0,60.0,5,3,2,5,3,2,False
graphhopper/graphhopper,dfdd92cf5e0d7f2c6c2289b98b646dfb6cfd36c1,"1.0-pre40, 1.0-pre41",core.src.test.java.com.graphhopper.routing.AlternativeRouteCHTest.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,59,5,8,25,2,0.03,0,0,0,1,1,0,100.0,4,4,4,4,4,4,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",reader-osm.src.test.java.com.graphhopper.reader.osm.GraphHopperOSMTest.java,32,27,5,0,0,0,10,0,0,0,0,2,0,0,0.0,0.0,9,1,0,4,28,0,699,41,96,542,120,0.17,89,89,30,3,2,0,89.9,94,89,31,5,4,2,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",core.src.test.java.com.graphhopper.util.PathSimplificationTest.java,4,3,0,0,0,0,0,2,0,0,0,0,0,0,,,0,0,0,0,3,0,210,4,8,44,11,0.05,-1,0,0,2,2,1,96.3,13,13,6,14,13,7,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",client-hc.src.test.java.com.graphhopper.api.GraphHopperWebTest.java,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,3,0,25,3,4,18,4,0.16,-2,-2,-2,1,1,0,100.0,4,4,4,6,6,6,False
graphhopper/graphhopper,f6d3f373d2b1cb06c2508768a872e9addf5617ce,"1.0-pre41, 1.0-pre42",core.src.test.java.com.graphhopper.routing.querygraph.QueryGraphTest.java,30,12,1,0,0,0,0,19,0,0,0,2,0,0,16.0,64.0,10,0,0,0,19,0,506,30,46,309,153,0.3,0,0,0,3,2,0,62.5,8,3,3,8,3,3,False
graphhopper/graphhopper,02ceb5361a721989f575c2f9fb9be3988b960c55,"1.0-pre42, 1.0-pre43",core.src.test.java.com.graphhopper.routing.subnetwork.TarjansSCCAlgorithmTest.java,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,77,3,3,25,12,0.16,322,161,161,2,1,0,100.0,322,161,161,0,0,0,False
graphhopper/graphhopper,02ceb5361a721989f575c2f9fb9be3988b960c55,"1.0-pre42, 1.0-pre43",core.src.test.java.com.graphhopper.routing.subnetwork.PrepareRoutingSubnetworksTest.java,10,5,1,0,0,0,0,0,0,0,0,0,0,0,5.0,16.0,1,0,0,0,6,0,161,10,20,84,23,0.14,-117,-117,-117,1,1,0,100.0,61,61,61,178,178,178,False
graphhopper/graphhopper,085b091be00f3b7f24c92803d9b98419f2a924b9,"2.0-pre1, 2.0-pre2",core.src.test.java.com.graphhopper.routing.ch.EdgeBasedNodeContractorTest.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,62,0,0,63,0,902,84,105,408,3,0.0,-7,-7,-7,1,1,0,100.0,8,8,8,15,15,15,False
graphhopper/graphhopper,085b091be00f3b7f24c92803d9b98419f2a924b9,"2.0-pre1, 2.0-pre2",core.src.test.java.com.graphhopper.routing.ch.NodeBasedNodeContractorTest.java,23,2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,0,8,0,0,10,0,277,23,36,126,9,0.03,-68,0,-34,2,1,0,100.0,5,5,2,73,68,36,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.NodeBasedWitnessPathSearcherTest.java,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,14.0,1,0,0,0,3,0,65,5,6,43,6,0.09,4,4,4,1,1,0,100.0,28,28,28,24,24,24,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.NodeBasedNodeContractorTest.java,23,2,3,0,0,0,0,0,0,0,0,0,0,0,,,0,8,0,0,10,0,274,23,40,121,9,0.03,-1,-1,-1,1,1,0,100.0,68,68,68,69,69,69,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.EdgeBasedWitnessPathSearcherTest.java,8,0,0,0,0,0,0,4,0,0,0,0,0,0,4.0,8.0,0,0,0,0,4,0,106,8,12,46,9,0.08,2,2,2,1,1,0,100.0,24,24,24,22,22,22,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.EdgeBasedNodeContractorTest.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,61,0,0,62,0,917,84,107,418,4,0.0,24,24,24,1,1,0,100.0,166,166,166,142,142,142,False
graphhopper/graphhopper,3546c2ef8bcd74c128f6598a2b2c775e2f5c8d65,"2.0-pre2, 2.0-pre3",core.src.test.java.com.graphhopper.routing.ch.PrepareContractionHierarchiesTest.java,32,7,1,0,0,0,0,12,0,0,0,0,0,0,1.0,9.0,1,2,0,0,16,0,439,38,63,198,42,0.1,-12,-12,-12,1,1,0,100.0,25,25,25,37,37,37,False
graphhopper/graphhopper,9ba4f2d1df0c115299b031020f5069bb4e5ac034,"3.0-pre1, 3.0-pre2",reader-osm.src.test.java.com.graphhopper.reader.osm.GraphHopperOSMTest.java,33,27,5,0,0,0,10,0,0,0,0,4,0,0,0.0,0.0,9,1,0,4,28,0,700,42,96,575,117,0.17,-9,0,-4,2,1,0,100.0,58,31,29,67,40,34,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.subnetwork.PrepareRoutingSubnetworksTest.java,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5.0,20.0,3,0,0,0,5,0,160,10,23,107,24,0.15,-10,2,-3,3,2,1,96.39,175,153,58,185,164,62,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.subnetwork.EdgeBasedTarjanSCCTest.java,13,9,3,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,9,0,197,13,19,171,67,0.34,22,25,4,6,2,0,75.0,101,44,17,79,32,13,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.util.DepthFirstSearchTest.java,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0.0,2.0,0,0,0,0,2,0,65,7,14,34,8,0.12,-1,-1,-1,1,1,0,100.0,11,11,11,12,12,12,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.util.WheelchairFlagEncoderTest.java,13,10,0,0,0,0,0,0,0,0,0,0,0,0,7.0,75.0,6,0,0,0,12,0,381,13,15,96,120,0.31,0,0,0,1,1,0,100.0,9,9,9,9,9,9,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.util.FootFlagEncoderTest.java,15,11,0,0,0,0,0,0,0,0,0,0,0,0,7.0,65.0,7,0,0,0,15,0,313,15,18,102,86,0.27,0,0,0,1,1,0,100.0,14,14,14,14,14,14,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.lm.LMApproximatorTest.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,103,2,5,30,2,0.02,-10,-10,-10,1,1,0,100.0,9,9,9,19,19,19,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.ch.PrepareContractionHierarchiesTest.java,29,5,3,0,0,0,0,12,0,0,0,0,0,0,1.0,9.0,1,2,0,0,14,0,364,29,47,194,38,0.1,0,0,0,1,1,0,100.0,14,14,14,14,14,14,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.DirectionResolverTest.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,17,0,0,17,0,240,24,31,106,1,0.0,1,1,1,1,1,0,100.0,7,7,7,6,6,6,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.util.EncodingManagerTest.java,11,6,2,0,0,0,2,0,0,0,0,1,0,0,9.0,49.0,4,0,0,0,11,0,191,19,38,75,40,0.21,1,1,1,1,1,0,100.0,8,8,8,7,7,7,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.DijkstraBidirectionCHTest.java,9,3,1,1,0,0,0,0,0,0,0,3,0,0,0.0,3.0,1,2,0,0,5,0,120,10,16,83,19,0.16,-2,-2,-2,1,1,0,100.0,7,7,7,9,9,9,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.storage.index.LocationIndexTreeTest.java,24,10,4,0,0,0,0,0,0,0,0,0,0,0,,,2,1,0,0,16,0,394,26,40,199,48,0.12,-1,0,0,2,1,0,100.0,17,14,8,18,15,9,False
graphhopper/graphhopper,af3307d90c2dfa7773d2697587dde16bbc5e3f80,"3.0-pre3, 3.0-pre4",core.src.test.java.com.graphhopper.routing.subnetwork.TarjanSCCTest.java,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,26.0,1,0,0,0,3,0,128,6,8,51,27,0.21,-7,0,-2,3,1,0,100.0,15,8,5,22,12,7,False
graphhopper/graphhopper,8aaafa8a43e719dc9b3bc9c9200655667098aec1,"3.0-pre4, 3.0-pre5",core.src.test.java.com.graphhopper.routing.weighting.custom.CustomModelParserTest.java,11,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.0,2,0,2,0,7,0,136,11,13,96,30,0.22,35,35,35,1,1,0,100.0,46,46,46,11,11,11,False
graphhopper/graphhopper,8aaafa8a43e719dc9b3bc9c9200655667098aec1,"3.0-pre4, 3.0-pre5",core.src.test.java.com.graphhopper.GraphHopperTest.java,73,31,4,0,0,0,0,0,0,0,0,17,0,0,53.0,383.0,17,9,2,0,61,0,1295,76,101,1108,413,0.32,45,26,15,3,3,0,52.63,51,28,17,6,4,2,False
graphhopper/graphhopper,8aaafa8a43e719dc9b3bc9c9200655667098aec1,"3.0-pre4, 3.0-pre5",core.src.test.java.com.graphhopper.routing.lm.LandmarkStorageTest.java,11,7,0,0,0,0,0,8,0,0,0,5,0,0,8.0,29.0,2,0,0,0,8,0,163,18,33,90,21,0.13,43,43,43,1,1,0,100.0,60,60,60,17,17,17,False
graphhopper/graphhopper,6285f81c9678c074336d0e5ca16687f46ffbee23,"4.0-pre1, 4.0-pre2",core.src.test.java.com.graphhopper.routing.util.EncodingManagerTest.java,11,6,2,0,0,0,2,0,0,0,0,1,0,0,9.0,49.0,4,0,0,0,11,0,188,18,36,75,40,0.21,-5,0,-2,2,2,0,69.23,4,2,2,9,7,4,False
graphhopper/graphhopper,6285f81c9678c074336d0e5ca16687f46ffbee23,"4.0-pre1, 4.0-pre2",core.src.test.java.com.graphhopper.GraphHopperTest.java,73,32,4,0,0,0,0,0,0,0,0,17,0,0,54.0,390.0,20,9,2,0,62,0,1295,76,101,1104,413,0.32,-1,0,0,3,1,0,100.0,36,16,12,37,17,12,False
graphhopper/graphhopper,6285f81c9678c074336d0e5ca16687f46ffbee23,"4.0-pre1, 4.0-pre2",core.src.test.java.com.graphhopper.routing.subnetwork.EdgeBasedTarjanSCCTest.java,14,10,3,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,10,0,217,14,20,181,73,0.34,33,33,33,1,1,0,100.0,34,34,34,1,1,1,False
graphhopper/graphhopper,5c06103bc65f315a59e2904e3429cb6af99fb5eb,"5.0-pre1, 5.0-pre2",core.src.test.java.com.graphhopper.routing.util.FerrySpeedCalculatorTest.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,30,2,3,5,1,0.03,70,70,35,2,1,0,100.0,82,70,41,12,12,6,False
graphhopper/graphhopper,5c06103bc65f315a59e2904e3429cb6af99fb5eb,"5.0-pre1, 5.0-pre2",core.src.test.java.com.graphhopper.reader.osm.OSMReaderUtilityTest.java,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,28,3,3,6,17,0.61,-11,-11,-11,1,1,0,100.0,8,8,8,19,19,19,False
graphhopper/graphhopper,5c06103bc65f315a59e2904e3429cb6af99fb5eb,"5.0-pre1, 5.0-pre2",core.src.test.java.com.graphhopper.GraphHopperTest.java,77,33,5,0,0,0,0,0,0,0,0,17,0,0,55.0,417.0,23,10,2,0,64,0,1400,80,108,1163,439,0.31,0,0,0,2,1,0,100.0,5,3,2,5,3,2,False
graphhopper/graphhopper,0930c1647c1a47a610b1933c3134c9452c32f787,"7.0-pre1, 7.0-pre2",core.src.test.java.com.graphhopper.GraphHopperTest.java,83,36,5,0,0,0,0,0,0,0,0,20,0,0,58.0,451.0,26,10,3,0,67,0,1513,87,119,1267,466,0.31,0,4,0,7,1,0,100.0,154,27,22,154,27,22,False
graphhopper/graphhopper,0930c1647c1a47a610b1933c3134c9452c32f787,"7.0-pre1, 7.0-pre2",core.src.test.java.com.graphhopper.reader.osm.OSMReaderTest.java,36,25,4,0,0,0,2,0,0,0,0,2,0,0,2.0,10.0,11,3,0,3,31,0,650,39,57,397,233,0.36,-20,1,-2,8,1,0,100.0,7,2,1,27,23,3,False
