App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isReplaceVariableWithAttribute
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfPagesTest.java,16,5,9,0,0,0,13,0,0,0,0,0,0,0,6.0,18.0,1,3,0,0,13,0,232.0,16.0,54.0,136.0,25.0,0.11,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfOutlineTest.java,16,5,0,0,0,0,15,0,0,0,0,0,0,0,12.0,55.0,0,0,0,0,15,0,243.0,16.0,39.0,120.0,22.0,0.09,13,13,13,1,1,0,100.0,47,47,47,34,34,34,False
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDocumentTest.java,14,7,0,0,0,0,13,0,0,0,0,0,0,0,12.0,41.0,0,0,0,0,13,0,201.0,14.0,33.0,125.0,28.0,0.14,4,4,4,1,1,0,100.0,4,4,4,0,0,0,False
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfFontTest.java,58,23,2,0,0,0,55,0,0,0,1,0,0,0,13.0,50.0,5,0,2,0,55,0,928.0,58.0,165.0,891.0,106.0,0.11,214,101,27,8,3,0,74.6,233,101,29,19,9,2,False
itext/itext7,1ad59bf4cecf96012a3dcb0af61ab7da2124e571,"7.0.4, 7.0.5",layout.src.test.java.com.itextpdf.layout.ListTest.java,20,1,6,0,0,0,19,0,0,0,0,0,0,0,19.0,167.0,1,0,0,0,19,0,345.0,20.0,65.0,106.0,21.0,0.06,25,25,8,3,2,0,73.47,37,29,12,12,7,4,False
itext/itext7,dcb33bde1bab5a7933d616290f4298d7b0488960,"7.0.5, 7.0.6",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.TextRenderInfoTest.java,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,3,0,72.0,3.0,7.0,16.0,3.0,0.04,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
itext/itext7,dcb33bde1bab5a7933d616290f4298d7b0488960,"7.0.5, 7.0.6",io.src.test.java.com.itextpdf.io.font.FontProgramTest.java,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,2,0,16.0,2.0,5.0,8.0,2.0,0.13,3,3,2,2,2,0,88.24,10,9,5,7,6,4,True
itext/itext7,0070b693f9eb39c60c81995f56731bcac9b30db1,"7.0.6, 7.0.7",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.listener.RegexBasedLocationExtractionStrategyTest.java,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,0,0,1,1,0,25.0,1.0,4.0,18.0,6.0,0.24,100,56,25,4,3,0,52.73,105,56,26,5,4,1,False
itext/itext7,ee44c22a1902fa97207a6036f3b4d83e98585195,"7.1.0, 7.1.1",kernel.src.test.java.com.itextpdf.kernel.utils.TaggedPdfReaderToolTest.java,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,24.0,2.0,5.0,6.0,0.0,0.0,-3,0,-2,2,2,0,86.67,6,5,3,9,8,4,False
itext/itext7,ee44c22a1902fa97207a6036f3b4d83e98585195,"7.1.0, 7.1.1",layout.src.test.java.com.itextpdf.layout.ImageTest.java,31,0,4,0,0,0,30,0,0,0,0,0,0,0,9.0,42.0,0,0,0,0,30,0,504.0,31.0,100.0,231.0,30.0,0.06,-15,12,-4,4,2,1,97.18,28,24,7,43,30,11,False
itext/itext7,ee44c22a1902fa97207a6036f3b4d83e98585195,"7.1.0, 7.1.1",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.TextRenderInfoTest.java,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,3,0,72.0,3.0,7.0,16.0,3.0,0.04,0,0,0,2,2,0,50.0,2,1,1,2,1,1,False
itext/itext7,ee44c22a1902fa97207a6036f3b4d83e98585195,"7.1.0, 7.1.1",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfOutlineTest.java,17,5,1,0,0,0,16,0,0,0,0,0,0,0,12.0,55.0,0,0,0,0,16,0,260.0,17.0,42.0,123.0,21.0,0.08,12,12,6,2,2,0,85.71,13,12,6,1,1,0,False
itext/itext7,cbe00664cca259c7e241ef23f5444e7f79434130,"7.1.3, 7.1.4",layout.src.test.java.com.itextpdf.layout.FontSelectorTest.java,26,8,0,0,0,0,12,0,0,0,0,0,0,0,0.0,6.0,2,6,1,0,18,0,392.0,26.0,58.0,157.0,82.0,0.21,238,144,48,5,1,0,100.0,306,145,61,68,34,14,False
itext/itext7,cbe00664cca259c7e241ef23f5444e7f79434130,"7.1.3, 7.1.4",styled-xml-parser.src.test.java.com.itextpdf.styledxmlparser.resolver.resource.ResourceResolverTest.java,7,3,0,0,0,0,4,0,0,0,0,0,0,0,1.0,6.0,0,2,1,1,6,0,54.0,7.0,16.0,27.0,9.0,0.17,1,1,0,2,2,0,86.67,8,7,4,7,6,4,False
itext/itext7,6428f0c9d4d6cc2ab1e221e5ab3adec26ef33dc7,"7.1.4, 7.1.5",forms.src.test.java.com.itextpdf.forms.PdfFormFieldTest.java,27,1,18,0,0,0,25,0,0,0,0,1,0,0,14.0,51.0,0,0,0,0,26,0,392.0,27.0,99.0,199.0,11.0,0.03,139,47,28,5,4,1,66.46,150,57,30,11,10,2,False
itext/itext7,6428f0c9d4d6cc2ab1e221e5ab3adec26ef33dc7,"7.1.4, 7.1.5",svg.src.test.java.com.itextpdf.svg.renderers.impl.PathSvgNodeRendererTest.java,32,0,6,0,0,0,30,0,0,0,0,0,0,0,1.0,0.0,0,21,0,0,31,0,236.0,32.0,75.0,112.0,4.0,0.02,4,6,1,3,2,0,91.67,14,13,5,10,7,3,False
itext/itext7,6428f0c9d4d6cc2ab1e221e5ab3adec26ef33dc7,"7.1.4, 7.1.5",layout.src.test.java.com.itextpdf.layout.TableTest.java,90,1,27,0,0,0,87,0,0,0,0,1,0,0,80.0,593.0,0,0,0,0,87,0,1640.0,90.0,300.0,745.0,88.0,0.05,275,223,92,3,2,1,99.4,305,245,102,30,22,10,False
itext/itext7,6428f0c9d4d6cc2ab1e221e5ab3adec26ef33dc7,"7.1.4, 7.1.5",styled-xml-parser.src.test.java.com.itextpdf.styledxmlparser.resolver.resource.UriResolverTest.java,29,6,0,0,0,0,27,0,0,0,0,0,0,0,7.0,23.0,1,20,1,0,28,0,187.0,29.0,86.0,194.0,27.0,0.14,-53,0,-26,2,2,1,98.79,56,55,28,109,108,54,False
itext/itext7,6428f0c9d4d6cc2ab1e221e5ab3adec26ef33dc7,"7.1.4, 7.1.5",styled-xml-parser.src.test.java.com.itextpdf.styledxmlparser.resolver.resource.ResourceResolverTest.java,7,4,0,0,0,0,5,0,0,0,0,0,0,0,1.0,7.0,0,2,0,1,7,0,54.0,7.0,15.0,27.0,9.0,0.17,-2,0,-1,2,2,0,50.0,1,1,0,3,2,2,False
itext/itext7,f0049ddc56ef8cdae4ca23caab74ebcdc27fa462,"7.1.5, 7.1.6",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfNameTreeTest.java,4,2,0,0,0,0,3,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,3,0,62.0,4.0,8.0,40.0,5.0,0.08,43,43,43,1,1,0,100.0,45,45,45,2,2,2,False
itext/itext7,f0049ddc56ef8cdae4ca23caab74ebcdc27fa462,"7.1.5, 7.1.6",svg.src.test.java.com.itextpdf.svg.renderers.path.PathShapeMapperTest.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.0,0,0,0,0,25,0,81.0,26.0,27.0,75.0,25.0,0.31,163,123,41,4,2,0,78.68,180,123,45,17,17,4,False
itext/itext7,f0049ddc56ef8cdae4ca23caab74ebcdc27fa462,"7.1.5, 7.1.6",sign.src.test.java.com.itextpdf.signatures.sign.CrlClientOnlineTest.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,9.0,1.0,3.0,2.0,1.0,0.11,1,1,1,1,1,0,100.0,3,3,3,2,2,2,False
itext/itext7,f0049ddc56ef8cdae4ca23caab74ebcdc27fa462,"7.1.5, 7.1.6",layout.src.test.java.com.itextpdf.layout.ParagraphTest.java,4,0,1,0,0,0,3,0,0,0,0,0,0,0,3.0,8.0,0,0,0,0,3,0,44.0,4.0,12.0,19.0,3.0,0.07,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
itext/itext7,f82dfe14e6e10a576a965a37d2eb99f9555534c3,"7.1.6, 7.1.7",svg.src.test.java.com.itextpdf.svg.renderers.impl.LineSvgNodeRendererTest.java,8,1,0,0,0,0,4,0,0,0,0,0,0,0,3.0,8.0,0,2,0,0,7,0,109.0,8.0,17.0,45.0,6.0,0.06,2,2,2,1,1,0,100.0,4,4,4,2,2,2,False
itext/itext7,f82dfe14e6e10a576a965a37d2eb99f9555534c3,"7.1.6, 7.1.7",svg.src.test.java.com.itextpdf.svg.processors.impl.font.FontFaceTest.java,34,0,0,0,0,0,29,0,0,0,0,0,0,0,0.0,0.0,0,29,3,8,29,0,141.0,34.0,74.0,63.0,0.0,0.0,-1,-1,-1,1,1,0,100.0,0,0,0,1,1,1,False
itext/itext7,f82dfe14e6e10a576a965a37d2eb99f9555534c3,"7.1.6, 7.1.7",svg.src.test.java.com.itextpdf.svg.css.SvgStyleResolverTest.java,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0,0,0,0,7,0,98.0,7.0,8.0,45.0,8.0,0.08,35,71,18,2,2,0,60.68,76,71,38,41,41,20,False
itext/itext7,f82dfe14e6e10a576a965a37d2eb99f9555534c3,"7.1.6, 7.1.7",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfCanvasTest.java,55,21,20,0,0,0,50,0,0,0,0,15,0,0,39.0,418.0,3,2,1,0,52,0,1229.0,55.0,160.0,775.0,149.0,0.12,81,64,40,2,2,0,79.52,82,65,41,1,1,0,False
itext/itext7,f82dfe14e6e10a576a965a37d2eb99f9555534c3,"7.1.6, 7.1.7",forms.src.test.java.com.itextpdf.forms.PdfFormFieldTest.java,51,3,27,0,0,0,45,0,0,0,0,2,0,0,25.0,109.0,0,0,0,0,47,0,796.0,51.0,183.0,402.0,30.0,0.04,174,67,35,5,4,1,44.32,219,78,44,45,39,9,False
itext/itext7,f82dfe14e6e10a576a965a37d2eb99f9555534c3,"7.1.6, 7.1.7",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfReaderTest.java,73,46,32,0,0,0,66,0,0,0,0,0,0,0,57.0,189.0,15,0,2,0,66,0,1189.0,73.0,193.0,620.0,266.0,0.22,55,34,28,2,2,0,61.02,57,35,28,2,1,1,False
itext/itext7,98294ec7ba419f902530080504bb0778ef662407,"7.1.7, 7.1.8",svg.src.test.java.com.itextpdf.svg.css.SvgStyleResolverTest.java,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0,0,0,0,6,0,89.0,6.0,6.0,39.0,7.0,0.08,-13,-13,-13,1,1,0,100.0,2,2,2,15,15,15,False
itext/itext7,98294ec7ba419f902530080504bb0778ef662407,"7.1.7, 7.1.8",svg.src.test.java.com.itextpdf.svg.renderers.DefaultSvgNodeRendererFactoryTest.java,10,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0,9.0,0,5,0,0,9,0,93.0,10.0,16.0,28.0,4.0,0.04,7,7,7,1,1,0,100.0,8,8,8,1,1,1,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",svg.src.test.java.com.itextpdf.svg.renderers.impl.PathSvgNodeRendererTest.java,32,0,6,0,0,0,31,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,31,0,233.0,32.0,76.0,110.0,3.0,0.01,-8,0,-4,2,2,0,85.71,17,14,8,25,22,12,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.PdfCanvasProcessorTest.java,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,2,0,0,3,0,76.0,5.0,15.0,22.0,1.0,0.01,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfReaderTest.java,76,48,32,0,0,0,69,0,0,0,0,0,0,0,59.0,194.0,16,0,2,0,69,0,1227.0,76.0,200.0,641.0,276.0,0.22,68,59,17,4,3,1,61.11,97,68,24,29,16,7,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfObjectTest.java,9,5,3,0,0,0,2,0,0,0,0,2,0,0,6.0,18.0,1,0,0,0,8,0,161.0,9.0,16.0,92.0,36.0,0.22,13,13,6,2,2,0,90.48,17,16,8,4,3,2,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",forms.src.test.java.com.itextpdf.forms.XfdfReaderTest.java,50,0,0,0,0,0,49,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,49,0,448.0,50.0,149.0,246.0,49.0,0.11,54,75,27,2,2,0,62.11,155,86,78,101,90,50,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",forms.src.test.java.com.itextpdf.forms.PdfFormFieldTest.java,55,3,28,0,0,0,49,0,0,0,0,2,0,0,28.0,123.0,0,0,0,0,51,0,845.0,55.0,196.0,433.0,34.0,0.04,64,135,9,7,5,2,42.74,218,138,31,154,144,22,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",svg.src.test.java.com.itextpdf.svg.processors.impl.font.SvgFontProcessorTest.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,14.0,1.0,1.0,8.0,1.0,0.07,-1,-1,-1,1,1,0,100.0,1,1,1,2,2,2,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",styled-xml-parser.src.test.java.com.itextpdf.styledxmlparser.jsoup.parser.XmlTreeBuilderTest.java,13,6,0,0,0,0,2,0,2,0,0,0,0,0,0.0,3.0,0,0,0,2,13,0,89.0,13.0,17.0,77.0,25.0,0.28,-2,1,-1,2,2,0,81.25,7,5,4,9,8,4,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",styled-xml-parser.src.test.java.com.itextpdf.styledxmlparser.jsoup.nodes.DocumentTest.java,30,19,1,0,0,0,2,0,1,0,1,12,0,0,23.0,96.0,1,1,0,1,28,0,258.0,30.0,47.0,198.0,73.0,0.28,14,13,7,2,2,0,93.48,30,28,15,16,15,8,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",sign.src.test.java.com.itextpdf.signatures.sign.PdfSignatureAppearanceTest.java,15,0,1,0,0,0,9,7,0,0,0,1,0,0,2.0,4.0,0,0,2,0,9,0,143.0,15.0,40.0,82.0,20.0,0.14,0,0,0,1,1,0,100.0,6,6,6,6,6,6,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",layout.src.test.java.com.itextpdf.layout.ListTest.java,20,1,6,0,0,0,18,0,0,0,0,0,0,0,19.0,167.0,1,0,0,0,19,0,345.0,20.0,64.0,111.0,21.0,0.06,-1,0,0,2,2,0,71.43,3,2,2,4,3,2,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",layout.src.test.java.com.itextpdf.layout.FontSelectorTest.java,30,11,1,0,0,0,13,0,0,0,0,0,0,0,1.0,7.0,2,6,1,0,22,0,473.0,30.0,67.0,206.0,93.0,0.2,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",layout.src.test.java.com.itextpdf.layout.FontFamilySplitterTest.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,15.0,1.0,2.0,7.0,1.0,0.07,1,1,0,2,2,0,60.0,3,2,2,2,1,1,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.utils.PdfSplitterTest.java,7,1,5,0,0,0,6,0,0,0,0,0,0,0,,,0,0,0,0,6,0,139.0,13.0,56.0,51.0,7.0,0.05,-1,-1,-1,1,1,0,100.0,5,5,5,6,6,6,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.utils.PdfMergerTest.java,8,0,7,0,0,0,7,0,4,0,0,0,0,0,7.0,35.0,0,0,0,0,7,0,167.0,8.0,23.0,44.0,0.0,0.0,-1,-1,-1,1,1,0,100.0,7,7,7,8,8,8,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.FilteredTextEventListenerTest.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,15.0,2.0,4.0,9.0,2.0,0.13,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfStringTest.java,11,1,2,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,0,158.0,11.0,28.0,106.0,15.0,0.09,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfResourcesTest.java,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2.0,9.0,1,0,0,0,2,0,52.0,2.0,4.0,19.0,9.0,0.17,1,1,0,2,2,0,60.0,3,2,2,2,1,1,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfPagesTest.java,25,7,10,0,0,0,21,0,0,0,0,0,0,0,3.0,9.0,1,4,1,0,21,0,329.0,25.0,79.0,191.0,36.0,0.11,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfOutlineTest.java,19,5,1,0,0,0,18,0,0,0,0,0,0,0,12.0,55.0,0,0,0,0,18,0,283.0,19.0,48.0,132.0,23.0,0.08,-1,0,0,2,2,0,53.85,6,3,3,7,4,4,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfFontTest.java,66,27,3,0,0,0,61,0,0,0,1,0,0,0,14.0,56.0,5,0,0,0,65,0,1070.0,66.0,183.0,1014.0,119.0,0.11,29,26,7,4,4,0,41.54,47,26,12,18,14,4,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfDocumentTest.java,16,7,0,0,0,0,15,0,0,0,0,0,0,0,14.0,47.0,0,0,0,0,15,0,233.0,16.0,40.0,156.0,30.0,0.13,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfAnnotationTest.java,35,1,21,0,0,0,34,0,1,0,0,0,0,0,20.0,95.0,0,3,0,0,34,0,763.0,35.0,112.0,479.0,19.0,0.02,-1,-1,-1,1,1,0,100.0,8,8,8,9,9,9,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.geom.MatrixTest.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,27.0,4.0,4.0,8.0,4.0,0.15,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.crypto.PdfEncryptionTest.java,57,1,3,0,0,0,40,0,0,0,0,0,0,0,0.0,0.0,0,35,0,0,40,0,483.0,57.0,149.0,266.0,11.0,0.02,0,0,0,1,1,0,100.0,27,27,27,27,27,27,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",forms.src.test.java.com.itextpdf.forms.XfdfWriterTest.java,59,0,54,0,0,0,57,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,58,0,597.0,59.0,228.0,295.0,3.0,0.01,-61,-61,-61,1,1,0,100.0,433,433,433,494,494,494,False
itext/itext7,9af0c8e52e0aaac9cc913738d2479b554615f556,"7.1.8, 7.1.9",kernel.src.test.java.com.itextpdf.kernel.counter.EventCounterHandlerTest.java,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,0,0,0,0,2,0,38.0,2.0,4.0,12.0,2.0,0.05,22,22,22,1,1,0,100.0,31,31,31,9,9,9,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",svg.src.test.java.com.itextpdf.svg.processors.impl.font.FontFaceTest.java,34,0,0,0,0,0,31,0,0,0,0,0,0,0,0.0,0.0,0,29,1,8,31,0,153.0,34.0,80.0,65.0,0.0,0.0,9,9,4,2,2,0,92.59,18,17,9,9,8,4,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",svg.src.test.java.com.itextpdf.svg.renderers.SvgDrawContextTest.java,19,3,0,0,0,0,0,17,0,0,0,0,0,0,11.0,37.0,0,5,0,0,17,0,121.0,19.0,20.0,54.0,17.0,0.14,0,0,0,2,2,0,83.33,6,5,3,6,5,3,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",styled-xml-parser.src.test.java.com.itextpdf.styledxmlparser.css.util.CssUtilsTest.java,24,8,0,0,0,0,1,0,0,0,0,1,0,0,11.0,38.0,3,2,0,0,24,0,159.0,24.0,27.0,57.0,72.0,0.45,36,19,12,3,2,1,98.73,97,78,32,61,59,20,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.PdfCanvasTest.java,42,21,19,0,0,0,38,0,0,0,0,15,0,0,29.0,294.0,3,0,1,0,40,0,988.0,42.0,122.0,682.0,138.0,0.14,-92,0,-46,2,2,1,97.87,1,1,0,93,92,46,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfPagesTest.java,30,9,11,0,0,0,25,0,0,0,0,0,0,0,4.0,12.0,1,4,1,0,25,0,415.0,30.0,95.0,220.0,43.0,0.1,120,93,40,3,2,1,98.75,140,112,47,20,19,7,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",forms.src.test.java.com.itextpdf.forms.PdfFormFieldTest.java,55,3,29,0,0,0,49,0,0,0,0,2,0,0,28.0,122.0,0,0,0,0,51,0,847.0,55.0,197.0,433.0,33.0,0.04,-1,24,0,5,3,0,47.46,29,24,6,30,24,6,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",layout.src.test.java.com.itextpdf.layout.font.FontCharacteristicsUtilsTest.java,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.0,0,0,0,0,6,0,36.0,6.0,6.0,12.0,22.0,0.61,4,4,2,2,2,0,66.67,5,4,2,1,1,0,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",layout.src.test.java.com.itextpdf.layout.font.FontCharacteristicsTest.java,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10.0,87.0,7,0,0,0,10,0,141.0,10.0,12.0,55.0,63.0,0.45,4,4,2,2,2,0,60.0,7,5,4,3,2,2,False
itext/itext7,a24ac93b3bfa127b8169e054cf6b63bc4d676dd0,"7.1.9, 7.1.10",io.src.test.java.com.itextpdf.io.codec.brotli.dec.DictionaryTest.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,19.0,2.0,4.0,5.0,1.0,0.05,4,4,4,1,1,0,100.0,20,20,20,16,16,16,False
itext/itext7,4a35017a4c54a359825f213a11849563e4176237,"7.1.10, 7.1.11",svg.src.test.java.com.itextpdf.svg.utils.SvgCssUtilsTest.java,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,13.0,0,0,0,0,13,0,101.0,13.0,14.0,34.0,13.0,0.13,-1,0,0,2,2,0,66.67,1,1,0,2,1,1,False
itext/itext7,4a35017a4c54a359825f213a11849563e4176237,"7.1.10, 7.1.11",layout.src.test.java.com.itextpdf.layout.property.TransformTest.java,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3.0,15.0,0,0,0,0,8,0,66.0,10.0,24.0,32.0,14.0,0.21,4,4,4,1,1,0,100.0,5,5,5,1,1,1,False
itext/itext7,4a35017a4c54a359825f213a11849563e4176237,"7.1.10, 7.1.11",kernel.src.test.java.com.itextpdf.kernel.pdf.canvas.parser.util.PdfCanvasParserTest.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,22.0,1.0,2.0,11.0,1.0,0.05,82,56,27,3,3,1,68.29,82,56,27,0,0,0,False
itext/itext7,4a35017a4c54a359825f213a11849563e4176237,"7.1.10, 7.1.11",kernel.src.test.java.com.itextpdf.kernel.pdf.PdfStructElemTest.java,26,3,1,0,0,0,24,0,0,0,0,0,0,0,9.0,78.0,1,18,0,0,24,0,489.0,26.0,73.0,251.0,10.0,0.02,0,0,0,1,1,0,100.0,10,10,10,10,10,10,False
itext/itext7,4a35017a4c54a359825f213a11849563e4176237,"7.1.10, 7.1.11",layout.src.test.java.com.itextpdf.layout.renderer.TableRendererTest.java,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,2,0,32.0,2.0,3.0,17.0,3.0,0.09,-6,-6,-6,1,1,0,100.0,29,29,29,35,35,35,False
