App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isSplitConditional
questdb/questdb,5a6043601bd58a8c88e9f3e4cbcd10ef449a937e,"2.1.0, 3.0.0",core.src.test.java.com.questdb.ql.HashJoinRecordSourceTest.java,6,0,0,0,0,0,3,0,0,0,0,3,0,0,3.0,12.0,0,0,0,0,3,0,119,6,12,50,5,0.04,215,97,4,56,2,0,87.14,714,97,13,499,52,9,False
questdb/questdb,5a6043601bd58a8c88e9f3e4cbcd10ef449a937e,"2.1.0, 3.0.0",core.src.test.java.com.questdb.ql.MergingRowSourceTest.java,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2.0,6.0,0,0,0,0,2,0,45,2,6,24,2,0.04,92,53,3,36,1,0,100.0,296,53,8,204,24,6,False
questdb/questdb,5a6043601bd58a8c88e9f3e4cbcd10ef449a937e,"2.1.0, 3.0.0",core.src.test.java.com.questdb.net.ha.ClusterControllerTest.java,9,4,2,0,0,0,5,0,0,0,0,0,0,1,5.0,29.0,1,0,1,0,5,0,397,21,42,107,50,0.13,547,318,11,52,1,0,100.0,1353,318,26,806,273,16,False
questdb/questdb,5a6043601bd58a8c88e9f3e4cbcd10ef449a937e,"2.1.0, 3.0.0",core.src.test.java.com.questdb.net.ha.JournalServerAgentTest.java,5,3,0,0,0,0,3,2,0,0,0,0,0,0,3.0,10.0,2,0,0,0,3,0,120,5,10,48,16,0.13,-2,13,0,34,1,0,100.0,393,75,12,395,73,12,False
questdb/questdb,5a6043601bd58a8c88e9f3e4cbcd10ef449a937e,"2.1.0, 3.0.0",core.src.test.java.com.questdb.net.ha.VariableColumnTest.java,9,6,5,0,0,0,4,3,0,0,0,0,0,0,7.0,66.0,1,0,0,1,7,0,161,9,20,60,21,0.13,-8,65,0,29,2,0,86.97,349,65,12,357,65,12,False
questdb/questdb,5a6043601bd58a8c88e9f3e4cbcd10ef449a937e,"2.1.0, 3.0.0",core.src.test.java.com.questdb.net.ha.FixedColumnTest.java,9,5,5,0,0,0,3,3,0,0,0,0,0,0,6.0,55.0,1,0,0,1,6,0,144,9,19,52,18,0.13,-43,13,-2,22,1,0,100.0,178,47,8,221,86,10,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.std.microtime.DateFormatCompilerTest.java,103,2,2,0,0,0,93,0,0,0,1,0,0,0,2.0,5.0,11,0,0,0,95,0,513,103,212,143,259,0.5,1,1,0,3,1,0,100.0,78,50,26,77,50,26,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.network.NetTest.java,8,3,1,0,0,0,4,0,0,0,0,0,0,2,4.0,19.0,0,2,1,0,5,0,119,8,15,59,26,0.22,235,65,13,18,1,0,100.0,277,65,15,42,15,2,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.griffin.SqlParserTest.java,354,2,3,0,0,0,225,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,346,0,1172,356,627,941,365,0.31,1246,290,30,42,2,1,99.41,2838,756,68,1592,741,38,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.griffin.SqlCompilerTest.java,130,13,3,0,0,0,106,0,0,0,0,0,0,0,5.0,23.0,0,20,1,0,107,0,910,156,352,409,234,0.26,-18,40,-1,18,1,0,100.0,659,146,37,677,189,38,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.griffin.SqlCodeGeneratorTest.java,93,23,0,0,0,0,92,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,92,0,384,93,186,183,149,0.39,691,132,30,23,2,1,99.67,1250,222,54,559,205,24,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.griffin.FunctionParserTest.java,70,12,0,0,0,0,53,0,0,0,0,0,0,0,3.0,31.0,0,11,1,0,64,0,847,174,383,226,86,0.1,10,5,1,9,1,0,100.0,65,19,7,55,19,6,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.text.types.TypeManagerTest.java,32,0,0,0,0,0,4,0,0,0,0,1,0,0,1.0,0.0,0,3,1,0,26,0,120,32,52,42,27,0.23,226,189,28,8,1,0,100.0,312,189,39,86,31,11,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.text.TextMetadataParserTest.java,15,2,0,0,0,0,2,0,0,0,0,1,0,0,2.0,10.0,0,0,0,0,11,0,90,15,21,37,18,0.2,197,201,18,11,1,0,100.0,349,201,32,152,86,14,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.text.TextLoaderTest.java,59,5,4,0,0,0,45,0,0,0,0,1,0,0,,,0,0,0,0,45,0,289,63,129,102,56,0.19,2396,1400,104,23,1,0,100.0,3000,1400,130,604,142,26,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.line.udp.LinuxLineProtoReceiverTest.java,19,0,6,0,0,0,12,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,12,0,133,23,60,20,25,0.19,3,3,0,13,1,0,100.0,104,27,8,101,29,8,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.line.CairoLineProtoParserTest.java,23,2,0,0,0,0,19,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,19,0,212,31,83,61,31,0.15,-1,1,0,8,1,0,100.0,37,16,5,38,15,5,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,45,9,9,0,0,0,33,0,0,0,0,0,0,1,,,2,20,4,0,34,0,366,59,144,113,26,0.07,3406,694,67,51,1,0,100.0,6588,698,129,3182,676,62,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cutlass.http.HttpMultipartContentParserTest.java,5,0,2,0,0,0,4,0,0,0,0,0,0,0,4.0,16.0,0,0,0,0,4,0,48,5,11,5,4,0.08,247,246,35,7,1,0,100.0,283,246,40,36,15,5,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cairo.map.FastMapTest.java,21,9,9,0,0,0,12,0,0,0,0,1,0,0,12.0,75.0,4,1,1,0,14,0,422,21,53,207,102,0.24,53,95,7,8,1,0,100.0,181,95,23,128,58,16,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cairo.map.CompactMapTest.java,15,7,6,0,0,0,7,0,0,0,0,1,0,0,8.0,64.0,3,0,1,0,10,0,255,15,30,113,61,0.24,-125,1,-16,8,2,1,98.22,50,16,6,175,92,22,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cairo.TableWriterTest.java,147,25,10,0,0,0,111,0,0,0,0,1,0,0,29.0,182.0,7,73,18,0,114,0,1560,223,635,481,88,0.06,-14,1,-1,11,1,0,100.0,195,117,18,209,122,19,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cairo.TableReaderTest.java,96,21,20,0,0,0,64,0,0,0,0,0,0,0,16.0,57.0,11,42,10,0,69,0,622,106,231,192,101,0.16,638,205,40,16,1,0,100.0,1017,273,64,379,71,24,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.cairo.FullBwdDataFrameCursorTest.java,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,19,2,5,13,1,0.05,0,1,0,6,1,0,100.0,31,16,5,31,15,5,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.PropServerConfigurationTest.java,12,2,0,0,0,0,10,0,4,0,0,0,0,0,2.0,432.0,0,0,0,4,10,0,68,12,26,22,2,0.03,361,293,26,14,1,0,100.0,440,293,31,79,36,6,False
questdb/questdb,f335c014d9460740d3b0c0e34811b4b68dcd60d4,"3.0.0, 4.0.0",core.src.test.java.io.questdb.FilesTest.java,10,6,0,0,0,0,6,0,4,0,0,1,0,0,6.0,18.0,0,0,0,4,8,0,107,10,21,85,27,0.25,-110,4,-16,7,1,0,100.0,40,16,6,150,50,21,False
questdb/questdb,604fab9ee69602b0a245ed5823b7e045a1b83fe6,"4.0.1, 4.0.2",core.src.test.java.io.questdb.cutlass.line.udp.LinuxLineProtoReceiverTest.java,19,0,6,0,0,0,12,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,12,0,151,23,60,20,25,0.17,28,28,28,1,1,0,100.0,45,45,45,17,17,17,False
questdb/questdb,992932a3974c0fc19361636612e111d4491b9cff,"4.0.3, 4.0.4",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,51,9,9,0,0,0,39,0,0,0,0,0,0,1,,,2,26,4,0,40,0,389,65,160,119,26,0.07,168,104,42,4,1,0,100.0,280,110,70,112,54,28,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.CharFunctionTest.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,17,0,63,19,20,22,5,0.08,9,6,4,2,1,0,100.0,18,12,9,9,9,4,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.FullFwdDataFrameCursorTest.java,162,1,2,0,0,0,137,0,0,0,0,0,0,0,3.0,3.0,1,134,17,0,137,0,664,162,328,217,42,0.06,164,163,55,3,1,0,100.0,180,170,60,16,7,5,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.PropServerConfigurationTest.java,14,3,0,0,0,0,13,0,6,0,0,0,0,0,5.0,492.0,2,0,0,6,13,0,110,14,29,42,11,0.1,-6,-2,-3,2,1,0,100.0,2,2,1,8,6,4,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,68,9,9,0,0,0,55,0,0,1,0,0,0,1,,,2,43,4,0,58,0,458,83,196,143,27,0.06,685,414,98,7,2,0,59.04,904,437,129,219,96,31,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.map.CompactMapTest.java,15,7,6,0,0,0,7,0,0,0,0,1,0,0,8.0,64.0,3,0,1,0,10,0,255,15,30,113,61,0.24,0,1,0,2,1,0,100.0,6,5,3,6,4,3,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.TableReaderTest.java,96,21,20,0,0,0,64,0,0,0,0,0,0,0,16.0,57.0,11,42,10,0,69,0,610,106,231,193,97,0.16,-16,-2,-8,2,1,0,100.0,8,6,4,24,20,12,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.RecordChainTest.java,10,2,1,0,0,0,6,0,0,0,0,0,0,0,2.0,12.0,1,3,1,0,6,0,107,10,26,44,25,0.23,-9,-1,-4,2,1,0,100.0,6,5,3,15,13,8,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.conditional.SwitchFunctionFactoryTest.java,32,0,0,0,0,0,31,0,0,0,0,0,0,0,,,0,0,0,0,31,0,98,32,113,32,31,0.32,1369,1095,456,3,1,0,100.0,1440,1166,480,71,71,24,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.conditional.CaseFunctionFactoryTest.java,32,0,0,0,0,0,31,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,31,0,98,32,112,32,31,0.32,1379,1245,276,5,1,0,100.0,1423,1245,285,44,35,9,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.BooleanFunctionTest.java,22,12,0,0,0,0,0,0,0,0,0,0,0,0,14.0,6.0,0,0,0,0,22,0,110,28,32,39,29,0.26,49,35,24,2,1,0,100.0,86,72,43,37,37,18,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.Long256FunctionTest.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,20,0,75,24,26,22,2,0.03,7,6,4,2,1,0,100.0,11,6,6,4,4,2,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.std.NumbersTest.java,88,18,11,0,0,0,54,78,0,1,0,10,0,0,,,2,0,0,0,87,0,467,88,154,206,108,0.23,151,140,50,3,2,1,98.05,178,167,59,27,27,9,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.math.RoundUpDoubleFunctionFactoryTest.java,16,0,0,0,0,0,15,0,0,0,0,0,0,0,0.0,0.0,0,15,0,0,15,0,50,16,32,30,0,0.0,115,104,38,3,2,1,96.85,121,104,40,6,4,2,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.math.RoundDoubleFunctionFactoryTest.java,18,0,0,0,0,0,17,0,0,0,0,0,0,0,0.0,0.0,0,17,0,0,17,0,56,18,36,34,0,0.0,66,35,13,5,2,0,89.53,76,38,15,10,4,2,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.SqlCodeGeneratorTest.java,100,5,0,0,0,0,99,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,99,0,383,100,200,143,123,0.32,300,261,27,11,1,0,100.0,1348,601,123,1048,601,95,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.map.RecordValueSinkFactoryTest.java,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,2,0,129,2,6,91,17,0.13,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.IntervalFwdDataFrameCursorTest.java,18,2,1,0,0,0,14,0,0,0,0,0,0,0,1.0,0.0,2,11,1,0,14,0,191,18,38,80,10,0.05,-10,0,-3,3,1,0,100.0,11,9,4,21,10,7,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.cairo.IntervalBwdDataFrameCursorTest.java,18,2,1,0,0,0,14,0,0,0,0,0,0,0,1.0,0.0,2,11,1,0,14,0,191,18,38,80,10,0.05,-10,0,-3,3,1,0,100.0,11,9,4,21,10,7,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.TimestampFunctionTest.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,23,0,87,27,30,29,6,0.07,22,12,7,3,1,0,100.0,31,12,10,9,9,3,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.LongFunctionTest.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,20,0,70,22,23,23,3,0.04,6,6,3,2,1,0,100.0,11,6,6,5,5,2,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.DateFunctionTest.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,23,0,87,27,30,29,6,0.07,23,13,8,3,1,0,100.0,32,13,11,9,9,3,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.ExpressionParserTest.java,79,0,0,0,0,0,44,0,0,0,0,0,0,0,0.0,0.0,0,44,1,0,76,0,252,79,168,88,35,0.14,223,79,56,4,1,0,100.0,227,79,57,4,2,1,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.StrFunctionTest.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,20,0,73,23,25,23,3,0.04,7,6,4,2,1,0,100.0,9,6,4,2,2,1,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.SymbolFunctionTest.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,21,0,84,26,30,26,5,0.06,19,10,6,3,1,0,100.0,42,21,14,23,18,8,False
questdb/questdb,23f8a61e09bd84502cae10738ad6e99d6cadffb3,"4.0.4, 4.1.5",core.src.test.java.io.questdb.griffin.engine.functions.IntFunctionTest.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,19,0,67,21,22,22,3,0.04,6,6,3,2,1,0,100.0,17,11,8,11,11,6,False
questdb/questdb,0d19a343b04264a69d8267cbc004993bcae97c46,"4.1.5, 4.2.0",core.src.test.java.io.questdb.std.ObjIntHashMapTest.java,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,2,0,23,2,3,10,3,0.13,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
questdb/questdb,0d19a343b04264a69d8267cbc004993bcae97c46,"4.1.5, 4.2.0",core.src.test.java.io.questdb.cutlass.text.types.TypeManagerTest.java,32,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,3,1,0,26,0,120,32,48,42,27,0.23,0,0,0,1,1,0,100.0,4,4,4,4,4,4,False
questdb/questdb,0d19a343b04264a69d8267cbc004993bcae97c46,"4.1.5, 4.2.0",core.src.test.java.io.questdb.cutlass.text.TextMetadataParserTest.java,15,2,0,0,0,0,2,0,0,0,0,1,0,0,2.0,10.0,0,0,0,0,11,0,90,15,20,37,18,0.2,0,0,0,1,1,0,100.0,1,1,1,1,1,1,False
questdb/questdb,0d19a343b04264a69d8267cbc004993bcae97c46,"4.1.5, 4.2.0",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,68,9,9,0,0,0,55,0,0,1,0,0,0,1,,,2,43,4,0,58,0,460,83,196,143,27,0.06,6,6,6,1,1,0,100.0,36,36,36,30,30,30,False
questdb/questdb,0d19a343b04264a69d8267cbc004993bcae97c46,"4.1.5, 4.2.0",core.src.test.java.io.questdb.cairo.FullFwdDataFrameCursorTest.java,162,1,2,0,0,0,137,0,0,0,0,0,0,0,3.0,3.0,1,134,17,0,137,0,652,162,328,214,42,0.06,29,29,29,1,1,0,100.0,75,75,75,46,46,46,False
questdb/questdb,0d19a343b04264a69d8267cbc004993bcae97c46,"4.1.5, 4.2.0",core.src.test.java.io.questdb.griffin.SqlCodeGeneratorTest.java,121,5,1,0,0,0,120,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,120,0,518,121,246,197,159,0.31,545,184,42,13,3,1,88.52,1793,1246,138,1248,1173,96,False
questdb/questdb,ad54eef242e36eba3616a278f53474ca1edf14be,"4.2.0, 4.2.1",core.src.test.java.io.questdb.mp.SOUnboundedCountDownLatchTest.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,54,3,12,26,3,0.06,35,12,9,4,2,0,78.82,60,33,15,25,22,6,False
questdb/questdb,ad54eef242e36eba3616a278f53474ca1edf14be,"4.2.0, 4.2.1",core.src.test.java.io.questdb.griffin.engine.functions.SymbolFunctionTest.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,21,0,82,26,30,25,4,0.05,-4,-4,-4,1,1,0,100.0,25,25,25,29,29,29,False
questdb/questdb,ad54eef242e36eba3616a278f53474ca1edf14be,"4.2.0, 4.2.1",core.src.test.java.io.questdb.std.microtime.TimestampsTest.java,46,7,0,0,0,0,41,0,0,0,0,1,0,0,,,1,1,0,0,43,0,235,46,95,141,52,0.22,16,16,8,2,2,0,55.8,146,77,73,130,77,65,False
questdb/questdb,ad54eef242e36eba3616a278f53474ca1edf14be,"4.2.0, 4.2.1",core.src.test.java.io.questdb.griffin.SqlCodeGeneratorTest.java,123,5,1,0,0,0,121,0,0,0,0,0,0,0,0.0,27.0,0,0,0,0,121,0,564,123,250,208,160,0.28,77,96,13,6,3,0,45.78,163,96,27,86,67,14,False
questdb/questdb,ad54eef242e36eba3616a278f53474ca1edf14be,"4.2.0, 4.2.1",core.src.test.java.io.questdb.griffin.SqlParserTest.java,377,3,4,0,0,0,369,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,369,0,1226,379,796,992,386,0.31,101,43,25,4,2,1,96.55,369,295,92,268,252,67,False
questdb/questdb,0adf2896f2f2421c76993254afe473f04923b7a2,"4.2.1, 5.0.0",core.src.test.java.io.questdb.griffin.engine.table.DataFrameRecordCursorFactoryTest.java,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,5,1,2,1,1,0.2,17,12,6,3,2,0,68.97,23,15,8,6,3,2,False
questdb/questdb,0adf2896f2f2421c76993254afe473f04923b7a2,"4.2.1, 5.0.0",core.src.test.java.io.questdb.griffin.engine.functions.date.TimestampSequenceFunctionFactoryTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,28,4,8,5,3,0.11,56,55,28,2,2,1,97.22,82,80,41,26,25,13,False
questdb/questdb,0adf2896f2f2421c76993254afe473f04923b7a2,"4.2.1, 5.0.0",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,78,9,10,0,0,0,62,0,0,0,0,0,0,1,,,2,47,4,0,64,0,529,81,196,188,37,0.07,609,300,122,5,3,1,50.17,754,365,151,145,67,29,False
questdb/questdb,0adf2896f2f2421c76993254afe473f04923b7a2,"4.2.1, 5.0.0",core.src.test.java.io.questdb.cairo.map.FastMapTest.java,23,8,8,0,0,0,13,0,0,0,0,1,0,0,11.0,66.0,2,1,2,0,15,0,428,23,57,209,102,0.24,13,13,6,2,2,0,87.23,30,27,15,17,14,8,False
questdb/questdb,0adf2896f2f2421c76993254afe473f04923b7a2,"4.2.1, 5.0.0",core.src.test.java.io.questdb.PropServerConfigurationTest.java,14,3,0,0,0,0,13,0,6,0,0,0,0,0,5.0,530.0,2,0,0,6,13,0,110,14,29,42,11,0.1,21,10,5,4,2,0,66.67,27,12,7,6,3,2,False
questdb/questdb,0adf2896f2f2421c76993254afe473f04923b7a2,"4.2.1, 5.0.0",core.src.test.java.io.questdb.griffin.SqlParserTest.java,388,3,4,0,0,0,380,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,380,0,1259,390,819,1006,397,0.32,135,82,19,7,3,1,64.53,231,120,33,96,38,14,False
questdb/questdb,365a4dc1a1d97c5902dbfdbdb5a04860d6bf3f28,"5.0.1, 5.0.2",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,87,13,13,0,0,0,70,0,0,0,0,0,0,2,,,3,49,6,0,70,0,518,90,213,183,37,0.07,436,234,73,6,3,0,77.97,731,279,122,295,214,49,False
questdb/questdb,365a4dc1a1d97c5902dbfdbdb5a04860d6bf3f28,"5.0.1, 5.0.2",core.src.test.java.io.questdb.PropServerConfigurationTest.java,13,3,0,0,0,0,13,0,6,0,0,0,0,0,5.0,680.0,2,0,0,6,13,0,96,13,26,35,9,0.09,42,49,8,5,4,1,44.55,76,49,15,34,23,7,False
questdb/questdb,365a4dc1a1d97c5902dbfdbdb5a04860d6bf3f28,"5.0.1, 5.0.2",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpConnectionContextTest.java,52,3,4,0,0,0,41,41,0,0,0,0,0,0,0.0,0.0,1,18,2,0,41,0,288,68,143,97,16,0.06,990,916,330,3,1,0,100.0,991,916,330,1,1,0,False
questdb/questdb,365a4dc1a1d97c5902dbfdbdb5a04860d6bf3f28,"5.0.1, 5.0.2",core.src.test.java.io.questdb.griffin.engine.functions.CharFunctionTest.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,17,0,63,19,20,22,5,0.08,1,1,1,1,1,0,100.0,1,1,1,0,0,0,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.griffin.SqlCodeGeneratorTest.java,130,5,1,0,0,0,128,0,0,0,0,0,0,0,,,0,0,0,0,128,0,596,130,264,247,192,0.32,283,236,71,4,1,0,100.0,539,488,135,256,252,64,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.griffin.engine.functions.catalogue.ClassCatalogueFunctionFactoryTest.java,10,2,0,0,0,0,10,0,0,0,0,0,0,0,2.0,5.0,2,0,0,0,10,0,32,10,22,10,10,0.31,2,2,2,1,1,0,100.0,4,4,4,2,2,2,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.griffin.engine.functions.date.TimestampDiffFunctionFactoryTest.java,51,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,50,0,155,51,124,79,21,0.14,21,21,10,2,1,0,100.0,36,21,18,15,15,8,False
