App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isExtractAndMoveMethod
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.content.maven.upgrade.MavenIndexUpgradeTest.java,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,65,6,11,35,4,0.06,1,1,0,2,2,0,72.73,6,4,3,5,4,2,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.upgrade.SearchIndexUpgradeTest.java,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,81,5,9,39,4,0.05,175,175,88,2,2,1,96.69,178,175,89,3,3,2,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.rest.internal.api.AuthorizingRepositoryManagerTest.java,13,0,0,0,0,0,12,0,0,0,0,0,0,0,,,0,12,0,0,12,0,112,13,37,114,0,0.0,8,8,4,2,2,0,66.67,13,10,6,5,3,2,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-blobstore-file.src.test.java.org.sonatype.nexus.blobstore.file.FileBlobStoreTest.java,23,2,0,0,0,0,16,19,0,0,0,0,0,0,,,1,0,0,0,19,0,221,23,61,223,16,0.07,5,3,1,4,4,0,32.26,18,6,4,13,5,3,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-raw.src.test.java.org.sonatype.nexus.orient.raw.RawUploadHandlerTest.java,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,1,0,1,0,2,0,68,6,18,59,9,0.13,18,18,9,2,1,0,100.0,26,24,13,8,6,4,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-raw.src.test.java.org.sonatype.nexus.content.raw.RawUploadHandlerTest.java,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,1,0,1,0,2,0,68,6,18,59,9,0.13,8,8,4,2,1,0,100.0,16,15,8,8,7,4,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-restore-raw.src.test.java.org.sonatype.nexus.blobstore.restore.raw.internal.orient.OrientRawRestoreBlobStrategyTest.java,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,1,0,4,0,81,7,17,59,2,0.02,2,2,2,1,1,0,100.0,5,5,5,3,3,3,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.OrientMetadataRebuilderTest.java,8,1,1,0,0,0,2,3,0,0,0,0,0,0,2.0,6.0,0,0,0,0,3,0,129,8,20,107,3,0.02,0,0,0,1,1,0,100.0,16,16,16,16,16,16,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.OrientMavenIndexPublisherTest.java,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,33,4,8,26,3,0.09,0,0,0,1,1,0,100.0,4,4,4,4,4,4,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.MavenFacetImplTest.java,6,3,0,0,0,0,3,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,3,0,113,7,18,108,7,0.06,2,2,2,1,1,0,100.0,8,8,8,6,6,6,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-blobstore-tasks.src.test.java.org.sonatype.nexus.blobstore.restore.datastore.DefaultIntegrityCheckStrategyTest.java,19,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,4.0,0,13,0,0,13,0,182,19,42,197,0,0.0,-4,-4,-4,1,1,0,100.0,23,23,23,27,27,27,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",plugins.nexus-blobstore-tasks.src.test.java.org.sonatype.nexus.blobstore.internal.datastore.DefaultBlobStoreUsageCheckerTest.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,46,4,5,29,3,0.07,-7,-7,-7,1,1,0,100.0,5,5,5,12,12,12,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-task-logging.src.test.java.org.sonatype.nexus.logging.task.TaskLogOnlyTaskLoggerTest.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,13,2,3,11,2,0.15,0,0,0,1,1,0,100.0,5,5,5,5,5,5,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.storage.OrientReplicationIngesterHelperTest.java,5,3,0,0,0,0,2,4,0,0,0,0,0,0,0.0,4.0,0,0,0,0,4,0,62,5,12,43,8,0.13,-6,-6,-6,1,1,0,100.0,5,5,5,11,11,11,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.storage.ContentSelectorUpgradeManagerTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,1,0,0,3,0,38,4,11,37,2,0.05,-1,-1,-1,1,1,0,100.0,2,2,2,3,3,3,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.browse.internal.BrowseAssetIteratorTest.java,16,9,0,0,0,0,0,0,0,0,0,0,0,0,2.0,11.0,2,0,0,0,9,0,178,16,25,146,72,0.4,0,0,0,1,1,0,100.0,8,8,8,8,8,8,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.tools.datastore.DatastoreDeadBlobFinderTest.java,21,5,0,0,0,0,3,6,0,0,0,0,0,0,0.0,5.0,0,1,0,0,9,0,191,21,33,167,18,0.09,-1,-1,-1,1,1,0,100.0,7,7,7,8,8,8,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-rapture.src.test.java.org.sonatype.nexus.rapture.internal.LogEventComponentTest.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,2,0,0,2,0,25,4,8,12,0,0.0,9,9,9,1,1,0,100.0,27,27,27,18,18,18,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-orient.src.test.java.org.sonatype.nexus.orient.internal.freeze.LocalDatabaseFrozenStateManagerTest.java,8,6,2,0,0,0,1,0,0,0,0,0,0,0,7.0,23.0,0,0,0,1,7,0,74,8,13,57,21,0.28,-1,-1,-1,1,1,0,100.0,2,2,2,3,3,3,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.datastore.task.H2BackupTaskTest.java,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,2,0,1,3,0,46,6,16,36,1,0.02,-3,-3,-3,1,1,0,100.0,0,0,0,3,3,3,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-blobstore.src.test.java.org.sonatype.nexus.blobstore.BlobStoreReconciliationLoggerTest.java,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,0,2,0,0,3,0,42,5,11,28,2,0.05,12,7,6,2,2,0,67.31,32,20,16,20,15,10,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.SearchDAOTest.java,5,3,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,4,0,77,6,8,89,12,0.16,40,18,6,7,4,1,83.88,141,51,20,101,53,14,False
sonatype/nexus-public,e92e1d000ee34eae2b4ecad89fd974f6fff06c6a,"release-3.38.1-01, release-3.39.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.index.IndexStartupRebuildManagerTest.java,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,5.0,0,4,0,0,5,0,50,7,19,46,3,0.06,0,9,0,3,2,0,51.92,26,17,9,26,17,9,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.repository.maven.internal.orient.MavenFacetImplTest.java,6,3,0,0,0,0,3,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,3,0,113,7,18,108,7,0.06,-1,-1,-1,1,1,0,100.0,2,2,2,3,3,3,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-security.src.test.java.org.sonatype.nexus.security.authz.AuthorizationManagerTest.java,18,10,0,0,0,0,13,0,0,0,0,0,0,0,,,2,0,0,0,13,0,238,18,43,157,71,0.3,50,50,50,1,1,0,100.0,51,51,51,1,1,1,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-base.src.test.java.org.sonatype.nexus.internal.security.model.orient.OrientSecurityConfigurationSourceTest.java,13,7,1,0,0,0,7,1,0,0,0,0,0,0,9.0,48.0,1,1,1,0,10,0,193,13,33,123,21,0.11,60,60,60,1,1,0,100.0,62,62,62,2,2,2,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-base.src.test.java.org.sonatype.nexus.internal.node.datastore.LocalNodeAccessTest.java,6,0,0,0,0,0,4,2,0,0,0,0,0,0,1.0,3.0,0,0,0,0,4,0,42,7,17,25,4,0.1,-35,-35,-35,1,1,0,100.0,1,1,1,36,36,36,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.AssetStoreTest.java,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,2,0,75,5,7,26,0,0.0,41,41,41,1,1,0,100.0,62,62,62,21,21,21,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.AssetDAOTest.java,25,16,2,0,0,0,4,19,0,0,0,0,0,4,,,7,0,0,0,19,0,664,25,39,377,140,0.21,32,32,32,1,1,0,100.0,71,71,71,39,39,39,False
sonatype/nexus-public,2d62950c0c8b81b6bba9f3098e0e1a8d4816305c,"release-3.39.0-01, release-3.40.0-03",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.rest.internal.resources.RepositoryManagerRESTAdapterImplTest.java,15,5,0,0,0,0,7,0,0,0,0,0,0,0,1.0,11.0,0,0,0,0,13,0,167,15,25,92,11,0.07,71,71,71,1,1,0,100.0,87,87,87,16,16,16,False
sonatype/nexus-public,8b10dcda652d044f482620c7c840eac5020550d1,"release-3.40.0-03, release-3.40.1-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,11,3,0,1,0,0,0,9,0,0,0,0,0,0,,,0,0,1,0,9,0,130,12,18,148,18,0.14,2,2,2,1,1,0,100.0,2,2,2,0,0,0,False
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-task-logging.src.test.java.org.sonatype.nexus.logging.task.ProgressLogIntervalHelperTest.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,2,0,21,2,4,13,1,0.05,33,33,33,1,1,0,100.0,34,34,34,1,1,1,False
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.AssetDAOTest.java,26,17,3,0,0,0,4,20,0,0,0,0,0,4,,,7,0,0,0,20,0,680,26,41,395,143,0.21,0,0,0,2,2,0,66.67,36,24,18,36,24,18,False
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository.src.test.java.org.sonatype.nexus.repository.upgrade.OrientBlobReconciliationLogMigrator_1_1Test.java,13,3,0,0,0,0,4,1,0,0,0,0,0,0,0.0,4.0,0,1,0,0,4,0,109,13,25,86,14,0.13,25,25,25,1,1,0,100.0,30,30,30,5,5,5,False
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.rest.api.SimpleApiRepositoryAdapterTest.java,18,7,0,0,0,0,10,2,0,0,0,0,0,0,7.0,17.0,1,2,1,0,10,0,216,18,46,132,58,0.27,6,6,3,2,2,0,75.0,7,6,4,1,1,0,False
sonatype/nexus-public,831b09e567aaff0cc46f5a8972c3718da4d845d5,"release-3.41.1-01, release-3.42.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.KeywordSqlSearchQueryContributionTest.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,3,0,0,3,0,64,11,25,41,0,0.0,0,7,0,3,2,1,96.67,30,18,10,30,18,10,False
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.json.MapDeserializerSerializerTest.java,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0,3,0,0,3,0,28,4,9,18,0,0.0,1,1,1,1,1,0,100.0,2,2,2,1,1,1,False
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-selector.src.test.java.org.sonatype.nexus.selector.internal.DatastoreCselToSqlTest.java,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,84,10,14,63,27,0.32,29,29,29,1,1,0,100.0,30,30,30,1,1,1,False
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,12,4,0,1,0,0,0,10,0,0,0,0,0,0,,,0,0,0,0,10,0,167,13,23,188,23,0.14,-2,2,-1,2,2,1,97.96,48,46,24,50,50,25,False
sonatype/nexus-public,a75a9a2ec52d2dc8036df213e5b1b6a56794d9f3,"release-3.42.0-01, release-3.43.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.SqlSearchQueryBuilderTest.java,9,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12.0,0,2,0,0,6,0,51,9,14,41,10,0.2,22,22,22,1,1,0,100.0,31,31,31,9,9,9,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.content.maven.internal.search.table.MavenSearchCustomFieldContributorTest.java,5,2,0,0,0,0,0,2,0,0,0,0,0,0,1.0,3.0,0,0,0,0,2,0,42,5,8,29,6,0.14,2,2,2,1,1,0,100.0,27,27,27,25,25,25,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",plugins.nexus-repository-maven.src.test.java.org.sonatype.nexus.content.maven.internal.search.table.MavenBaseVersionSqlSearchQueryContributionTest.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,25,3,6,16,0,0.0,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.SqlSearchRepositoryNameUtilTest.java,17,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13.0,0,2,0,0,9,0,121,17,26,86,11,0.09,7,20,4,2,2,0,66.1,33,20,16,26,26,13,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.sql.KeywordSqlSearchQueryContributionTest.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,3,0,0,3,0,48,9,18,41,0,0.0,-40,-40,-40,1,1,0,100.0,14,14,14,54,54,54,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,17,5,0,1,0,0,2,12,0,0,0,0,0,0,,,0,0,0,0,12,0,217,18,33,220,31,0.14,79,104,20,4,2,1,96.6,113,111,28,34,22,8,False
sonatype/nexus-public,f40768018997dac5b581ab350f0ff4634f171d8f,"release-3.43.0-01, release-3.44.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.manager.internal.RepositoryManagerImplTest.java,33,3,0,0,0,0,20,0,0,0,0,0,0,0,10.0,28.0,0,9,0,0,20,0,272,33,79,221,21,0.08,-28,-28,-28,1,1,0,100.0,12,12,12,40,40,40,False
sonatype/nexus-public,bd45ca3da9e8792bb889d5fd4d2c361f20668157,"release-3.44.0-01, release-3.45.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.table.SearchTableDAOTest.java,17,5,0,1,0,0,2,12,0,0,0,0,0,0,,,0,0,0,0,12,0,217,18,33,220,31,0.14,-1,-1,-1,1,1,0,100.0,26,26,26,27,27,27,False
sonatype/nexus-public,bd45ca3da9e8792bb889d5fd4d2c361f20668157,"release-3.44.0-01, release-3.45.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.capability.orient.OrientCapabilityStorageTest.java,5,2,0,0,0,0,2,2,0,0,0,0,0,0,1.0,4.0,0,0,0,0,2,0,82,5,14,54,28,0.34,3,3,3,1,1,0,100.0,15,15,15,12,12,12,False
sonatype/nexus-public,d64a9bf7f844698b235b895a97330e337c7723ed,"release-3.46.0-01, release-3.47.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.internal.AssetBlobCleanupTaskTest.java,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.0,0,1,1,0,1,0,105,6,17,72,0,0.0,0,2,0,4,2,0,75.0,4,2,1,4,2,1,False
sonatype/nexus-public,e40f0d008cdbb0fe80e4e9af6965c9ba3036de0f,"release-3.47.0-01, release-3.47.1-01",components.nexus-blobstore-api.src.test.java.org.sonatype.nexus.blobstore.api.BlobRefTest.java,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13.0,0,0,0,0,5,0,57,6,11,38,17,0.3,33,33,33,1,1,0,100.0,39,39,39,6,6,6,False
sonatype/nexus-public,61ca8de19e4485880fd815de038088c1c4623dd7,"release-3.47.1-01, release-3.48.0-01",components.nexus-blobstore-api.src.test.java.org.sonatype.nexus.blobstore.api.BlobRefTest.java,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13.0,0,0,0,0,5,0,57,6,11,38,17,0.3,0,33,0,2,1,0,100.0,45,39,22,45,39,22,False
sonatype/nexus-public,16e869cc29a8bc914c9811edbcb81b0217f576b9,"release-3.48.0-01, release-3.49.0-02",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.store.internal.AssetBlobCleanupTaskTest.java,6,0,0,0,0,0,2,2,0,0,0,0,0,0,2.0,4.0,0,2,0,0,2,0,110,6,17,71,0,0.0,7,7,7,1,1,0,100.0,21,21,21,14,14,14,False
sonatype/nexus-public,16e869cc29a8bc914c9811edbcb81b0217f576b9,"release-3.48.0-01, release-3.49.0-02",plugins.nexus-blobstore-tasks.src.test.java.org.sonatype.nexus.blobstore.restore.datastore.RestoreMetadataTaskTest.java,24,0,0,0,0,0,23,23,0,0,0,0,0,0,0.0,23.0,0,22,0,0,23,0,312,25,78,247,1,0.0,35,35,35,1,1,0,100.0,41,41,41,6,6,6,False
sonatype/nexus-public,16e869cc29a8bc914c9811edbcb81b0217f576b9,"release-3.48.0-01, release-3.49.0-02",components.nexus-blobstore-api.src.test.java.org.sonatype.nexus.blobstore.api.BlobRefTest.java,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0,0,0,0,8,0,73,10,18,36,18,0.25,21,21,21,1,1,0,100.0,44,44,44,23,23,23,False
sonatype/nexus-public,9b37fac835f30591a9da69a5519648db5b45f991,"release-3.49.0-02, release-3.50.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.table.TableSearchContentSelectorSqlFilterGeneratorTest.java,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,42,5,9,30,4,0.1,0,0,0,1,1,0,100.0,11,11,11,11,11,11,False
sonatype/nexus-public,8c229f70d4eb5796814f57b0a3b07adbf39fd678,"release-3.51.0-01, release-3.52.0-01",components.nexus-base.src.test.java.org.sonatype.nexus.internal.log.LogbackLogManagerTest.java,10,7,0,0,0,0,3,8,1,0,0,1,0,0,1.0,5.0,1,1,0,1,9,0,136,10,19,97,13,0.1,57,57,57,1,1,0,100.0,64,64,64,7,7,7,False
sonatype/nexus-public,e8e66f75638cb4c5fbd2df687ac1e90fcc471160,"release-3.52.0-01, release-3.53.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.rest.internal.resources.AssetsResourceTest.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,5,0,83,11,19,82,3,0.04,15,15,15,1,1,0,100.0,17,17,17,2,2,2,False
sonatype/nexus-public,717e60e2825f5cc0dace7e19ed690563fd82fa57,"release-3.54.1-01, release-3.55.0-01",components.nexus-supportzip-api.src.test.java.org.sonatype.nexus.supportzip.PasswordSanitizingTest.java,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0,0,0,0,2,0,21,2,4,11,4,0.19,16,16,16,1,1,0,100.0,24,24,24,8,8,8,False
sonatype/nexus-public,a7f3463deab64991136eae6aa29a720567c8862c,"release-3.55.0-01, release-3.56.0-01",components.nexus-repository-content.src.test.java.org.sonatype.nexus.repository.content.search.upgrade.SearchIndexUpgradeTest.java,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,79,5,9,40,4,0.05,-3,-3,-3,1,1,0,100.0,5,5,5,8,8,8,False
sonatype/nexus-public,10f04459bacac4f9e5f0d90268a272293de4efa3,"release-3.56.0-01, release-3.57.0-01",components.nexus-repository-services.src.test.java.org.sonatype.nexus.repository.search.index.SearchUtilsTest.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,0,1,0,0,8,0,37,9,11,18,7,0.19,-16,-16,-16,1,1,0,100.0,3,3,3,19,19,19,False
sonatype/nexus-public,10f04459bacac4f9e5f0d90268a272293de4efa3,"release-3.56.0-01, release-3.57.0-01",plugins.nexus-coreui-plugin.src.test.java.org.sonatype.nexus.coreui.internal.blobstore.BlobStoreUIResourceTest.java,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,1,0,0,0,4,0,132,10,14,81,52,0.39,35,35,35,1,1,0,100.0,44,44,44,9,9,9,False
sonatype/nexus-public,160947985fcec9dbd9cbb8da93cb55782ec13c54,"release-3.58.1-02, release-3.59.0-01",components.nexus-core.src.test.java.org.sonatype.nexus.internal.security.apikey.orient.OrientApiKeyStoreTest.java,17,7,0,0,0,0,4,0,0,0,0,0,0,1,13.0,42.0,1,0,0,0,14,0,154,17,27,119,21,0.14,318,317,159,2,1,0,100.0,322,317,161,4,4,2,False
sonatype/nexus-public,160947985fcec9dbd9cbb8da93cb55782ec13c54,"release-3.58.1-02, release-3.59.0-01",components.nexus-cleanup.src.test.java.org.sonatype.nexus.cleanup.internal.content.service.CleanupServiceImplTest.java,21,0,1,1,0,0,9,15,0,0,0,0,0,0,0.0,16.0,0,16,0,0,16,0,165,22,54,181,0,0.0,55,55,55,1,1,0,100.0,57,57,57,2,2,2,False
sonatype/nexus-public,160947985fcec9dbd9cbb8da93cb55782ec13c54,"release-3.58.1-02, release-3.59.0-01",components.nexus-common.src.test.java.org.sonatype.nexus.common.io.ObjectInputStreamWithClassLoaderTest.java,7,0,0,0,0,0,6,0,0,0,0,0,0,0,,,0,0,0,0,6,0,81,7,18,36,3,0.04,20,20,20,1,1,0,100.0,25,25,25,5,5,5,False
