index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,SplitClass,isSplitClass
5300,arangodb/arangodb-java-driver,3450ae7431170cd718e3a16a6859f95c1fe6f01e,src/test/java/com/arangodb/ArangoDriverQueryTest.java,0,0,0,0,0.0,0,8,8,1,0,0,0,8,0,0,0,0,0,0,4,1,0,0,0,8,0,0,False
5301,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/NegativeTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,False
5302,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverCursorResultSetTest.java,0,0,0,0,0.0,0,8,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5303,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgeGetTest.java,0,0,0,0,0.0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False
5304,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgeUpdateTest.java,0,0,0,0,0.0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5305,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphVertexReplaceTest.java,0,0,0,0,0.0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5306,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoBaseParameterTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5307,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverCacheTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,False
5308,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverAsyncTest.java,0,0,0,0,0.0,0,7,5,3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,5,0,0,False
5309,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverDatabaseTest.java,0,0,0,0,0.0,0,12,9,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,11,0,0,False
5310,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgeCreateTest.java,0,0,0,0,0.0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5311,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestComplexEntity01.java,0,0,0,0,0.0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5312,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverBatchGraphTest.java,0,0,0,0,0.0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
5313,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestInterfaceInstanceCreator.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5314,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverSimpleTest.java,0,0,0,0,0.0,0,16,14,9,0,0,0,15,0,0,0,0,0,0,0,1,1,0,0,15,0,0,False
5315,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverAdminTest.java,0,0,0,0,0.0,0,11,10,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False
5316,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverQueryCacheTest.java,0,0,0,0,0.0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,False
5317,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverTransactionTest.java,0,0,0,0,0.0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,False
5318,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverDatabaseAndUserTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5319,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphVertexTest.java,0,0,0,0,0.0,0,16,13,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,15,0,0,False
5320,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverReplicationTest.java,0,0,0,0,0.0,0,17,13,5,0,0,0,15,0,0,0,0,0,0,0,1,0,2,0,15,0,0,False
5321,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverDocumentTest.java,0,0,0,0,0.0,0,31,23,2,0,0,1,29,28,0,0,0,0,0,0,1,2,0,0,29,0,0,False
5322,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverDocumentCursorTest.java,0,0,0,0,0.0,0,15,12,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False
5323,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/PrimitiveDocumentTest.java,0,0,0,0,0.0,0,13,10,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,11,0,0,False
5324,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverDocumentCursorEntityTest.java,0,0,0,0,0.0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,6,0,0,False
5325,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverCollectionTest.java,0,0,0,0,0.0,0,31,29,5,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0,29,0,0,False
5326,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/BaseTest.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5327,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverUsersTest.java,0,0,0,0,0.0,0,19,16,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,17,0,0,False
5328,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverCursorTest.java,0,0,0,0,0.0,0,11,9,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,9,0,0,False
5329,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverThreadSafeTest.java,0,0,0,0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5330,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverDocumentKeyTest.java,0,0,0,0,0.0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,7,0,0,False
5331,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverIndexTest.java,0,0,0,0,0.0,0,20,17,2,0,0,0,17,17,0,0,0,0,0,0,1,0,1,0,17,0,0,False
5332,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverBatchTest.java,0,0,0,0,0.0,0,5,3,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,False
5333,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/BaseDocumentTest.java,0,0,0,0,0.0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,False
5334,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphTest.java,0,0,0,0,0.0,0,25,20,2,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,25,0,0,False
5335,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/util/StringJoinTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5336,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/util/TestUtils.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5337,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgesGetTest.java,0,0,0,0,0.0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
5338,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestComplexEntity02.java,0,0,0,0,0.0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5339,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestInterfaceImpl.java,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5340,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverEndpointTest.java,0,0,0,0,0.0,0,7,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
5341,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverAqlfunctionsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5342,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverEdgeTest.java,0,0,0,0,0.0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
5343,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestInterface.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5344,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverTraversalTest.java,0,0,0,0,0.0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5345,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/BaseGraphTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5346,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestBaseParameters.java,0,0,0,0,0.0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5347,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgeReplaceTest.java,0,0,0,0,0.0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
5348,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/sandbox/PostChunkTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5349,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/sandbox/SerializeNameTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5350,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphVertexUpdateTest.java,0,0,0,0,0.0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False
5351,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverImportTest.java,0,0,0,0,0.0,0,20,19,9,0,0,0,19,0,0,0,0,1,0,0,7,0,0,0,19,0,0,False
5352,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/TestComplexEntity03.java,0,0,0,0,0.0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5353,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgeDeleteTest.java,0,0,0,0,0.0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False
5354,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphEdgesGetCursorTest.java,0,0,0,0,0.0,0,14,10,1,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,12,0,0,False
5355,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverAuthTest.java,0,0,0,0,0.0,0,7,4,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,6,0,0,False
5356,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverGraphShortestPathTest.java,0,0,0,0,0.0,0,6,4,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,False
5357,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoConfigureTest.java,0,0,0,0,0.0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,5,0,0,False
5358,arangodb/arangodb-java-driver,b0fe1f7ece230899c0f7c75dac058b96700150eb,src/test/java/com/arangodb/ArangoDriverQueryTest.java,0,0,0,0,0.0,0,8,8,1,0,0,0,8,0,0,0,0,0,0,4,1,0,0,0,8,0,0,False
5359,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/NegativeTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,False
5360,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverCursorResultSetTest.java,0,0,0,0,0.0,0,8,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5361,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphEdgeGetTest.java,0,0,0,0,0.0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False
5362,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphEdgeUpdateTest.java,0,0,0,0,0.0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5363,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphVertexReplaceTest.java,0,0,0,0,0.0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5364,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoBaseParameterTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5365,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverCacheTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,False
5366,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverAsyncTest.java,0,0,0,0,0.0,0,7,5,3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,5,0,0,False
5367,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverDatabaseTest.java,0,0,0,0,0.0,0,12,9,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,11,0,0,False
5368,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphEdgeCreateTest.java,0,0,0,0,0.0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
5369,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/TestComplexEntity01.java,0,0,0,0,0.0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5370,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverBatchGraphTest.java,0,0,0,0,0.0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
5371,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/TestInterfaceInstanceCreator.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5372,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverSimpleTest.java,0,0,0,0,0.0,0,16,14,9,0,0,0,15,0,0,0,0,0,0,0,1,1,0,0,15,0,0,False
5373,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverAdminTest.java,0,0,0,0,0.0,0,11,10,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False
5374,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverQueryCacheTest.java,0,0,0,0,0.0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,False
5375,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverTransactionTest.java,0,0,0,0,0.0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,False
5376,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverDatabaseAndUserTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5377,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphVertexTest.java,0,0,0,0,0.0,0,16,13,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,15,0,0,False
5378,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverReplicationTest.java,0,0,0,0,0.0,0,17,13,5,0,0,0,15,0,0,0,0,0,0,0,1,0,2,0,15,0,0,False
5379,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverDocumentTest.java,0,0,0,0,0.0,0,31,23,2,0,0,1,29,28,0,0,0,0,0,0,1,2,0,0,29,0,0,False
5380,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverDocumentCursorTest.java,0,0,0,0,0.0,0,15,12,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False
5381,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/PrimitiveDocumentTest.java,0,0,0,0,0.0,0,13,10,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,11,0,0,False
5382,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverDocumentCursorEntityTest.java,0,0,0,0,0.0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,6,0,0,False
5383,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverCollectionTest.java,0,0,0,0,0.0,0,29,27,5,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,27,0,0,False
5384,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/BaseTest.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5385,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverUsersTest.java,0,0,0,0,0.0,0,19,16,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,17,0,0,False
5386,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverCursorTest.java,0,0,0,0,0.0,0,11,9,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,9,0,0,False
5387,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverThreadSafeTest.java,0,0,0,0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5388,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverDocumentKeyTest.java,0,0,0,0,0.0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,7,0,0,False
5389,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverIndexTest.java,0,0,0,0,0.0,0,20,17,2,0,0,0,17,17,0,0,0,0,0,0,1,0,1,0,17,0,0,False
5390,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverBatchTest.java,0,0,0,0,0.0,0,5,3,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,False
5391,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/BaseDocumentTest.java,0,0,0,0,0.0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,False
5392,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphTest.java,0,0,0,0,0.0,0,25,20,2,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,25,0,0,False
5393,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/util/StringJoinTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5394,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/util/TestUtils.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5395,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverGraphEdgesGetTest.java,0,0,0,0,0.0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False
5396,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/TestComplexEntity02.java,0,0,0,0,0.0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5397,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/TestInterfaceImpl.java,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5398,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverEndpointTest.java,0,0,0,0,0.0,0,7,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
5399,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverAqlfunctionsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5400,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverEdgeTest.java,0,0,0,0,0.0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
5401,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/TestInterface.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
5402,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/ArangoDriverTraversalTest.java,0,0,0,0,0.0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
5403,arangodb/arangodb-java-driver,aaa50bb4df71292455b811e0ff677a1cbb835d58,src/test/java/com/arangodb/BaseGraphTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
